,IF_single_elderly,income_percap,TVtime_codes,IF_existChildren,NumPC_list,IF_singleAE,income,NumWaterHeater_list,NumVehicle_codes,Cookingtime_codes,NumDryer_list,NumWashMach_list,NumCookingEquip_list,IF_coupleWithChildren,resident_codes,raw_income,percapita_en_total_no_vehicle,size,Reno_OtherHeatInsu_codes,IF_existElderly,IF_singleA,SummerSunshine_codes,GlassType_codes,IF_coupleA,elderNumber,resident,demographicType,NumTV_list,live_days,IF_grandparentKids,childrenNumber,NumAC_list,Reno_WindowGap_codes,ages_mean,IF_couple_elderly,gender_codes,HouseAge_codes,job,WinterSunshine_codes,WindowFrame_codes,Reno_WindowGlass_codes,IF_singleWithChildren,Reno_Wall_codes,IF_bigFamily,Weektime_list,cluster
1772,0,40000.0,2.0,1,1,0,5,1,1,2.0,0,1,5,1,0.0,120000.0,323.12366886666666,3,6.0,0,0,5.0,0.0,0,0,1,2,1,7,0,1,3,6.0,31.0,0,1,6.0,2,4.0,0.0,5.0,0,6.0,0,7,0
1773,0,15000.0,4.0,1,1,0,4,1,0,1.0,0,1,6,1,0.0,60000.0,129.602528925,4,6.0,1,0,7.0,0.0,0,1,1,2,1,7,0,1,2,6.0,37.25,0,1,4.0,2,4.0,0.0,5.0,0,6.0,0,7,1
1777,0,60000.0,2.0,0,1,0,4,0,0,1.0,0,1,3,0,0.0,60000.0,169.5016766,1,6.0,0,0,8.0,0.0,0,0,1,11,1,7,0,0,0,6.0,31.5,0,1,5.0,2,5.0,1.0,6.0,0,6.0,0,7,0
1778,0,21300.0,3.0,0,1,0,3,1,0,3.0,0,0,6,0,0.0,42600.0,491.11497475,2,6.0,1,0,5.0,0.0,0,2,1,6,1,7,0,0,1,6.0,59.0,1,0,6.0,0,0.0,2.0,6.0,0,6.0,0,7,0
1782,0,13333.33333,1.0,0,1,0,3,1,0,2.0,0,0,4,0,0.0,40000.0,271.6098604333333,3,6.0,0,0,7.0,0.0,1,0,1,1,1,7,0,0,0,4.0,48.5,0,0,5.0,2,6.0,0.0,4.0,0,6.0,0,7,0
1785,0,22200.0,4.0,0,0,0,3,1,0,1.0,0,1,4,0,0.0,44400.0,202.466741,2,2.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,3,2.0,78.0,1,1,5.0,0,8.0,0.0,2.0,0,2.0,0,7,0
1788,0,25000.0,2.0,1,0,0,4,1,0,2.0,0,1,2,1,0.0,100000.0,84.0152405,4,6.0,1,0,3.0,0.0,0,1,1,2,1,7,0,1,1,6.0,44.0,0,0,6.0,2,3.0,2.0,6.0,0,6.0,0,7,1
1792,0,33333.33333,1.0,1,0,0,5,2,0,3.0,0,1,3,0,0.0,200000.0,176.519764,6,5.0,1,0,8.0,0.0,0,1,1,7,2,6,0,2,0,5.0,37.4,0,1,7.0,2,7.0,0.0,5.0,0,5.0,1,6,1
1794,0,66666.66667,4.0,0,1,0,5,1,1,4.0,0,1,4,0,0.0,200000.0,311.1301832333333,3,6.0,0,0,8.0,0.0,0,0,1,9,2,7,0,0,2,5.0,42.33333333,0,1,5.0,2,8.0,0.0,5.0,0,6.0,0,7,0
1802,0,82000.0,2.0,0,0,0,4,1,0,1.0,0,1,5,0,0.0,82000.0,650.447908,1,6.0,1,0,4.0,0.0,0,2,1,8,1,7,0,0,1,6.0,56.5,0,0,6.0,0,3.0,0.0,6.0,0,6.0,0,7,0
1804,0,19200.0,2.0,0,1,0,4,2,0,4.0,0,1,6,0,0.0,96000.0,283.9939688,5,6.0,1,0,4.0,0.0,0,1,1,7,2,7,0,0,2,3.0,39.2,0,1,5.0,2,3.0,1.0,3.0,0,6.0,1,7,1
1806,0,30000.0,4.0,0,0,0,4,1,0,1.0,0,1,4,0,0.0,60000.0,393.59590725,2,6.0,1,0,4.0,0.0,0,2,1,6,1,7,0,0,0,6.0,63.5,1,1,4.0,2,4.0,1.0,6.0,0,6.0,0,7,0
1809,0,36000.0,3.0,0,0,0,4,1,0,2.0,0,1,2,0,0.0,72000.0,498.3792999,2,6.0,1,0,4.0,0.0,0,2,1,6,1,7,0,0,1,6.0,73.5,1,1,4.0,0,4.0,1.0,6.0,0,6.0,0,7,0
1811,0,40000.0,1.0,0,1,0,5,2,0,2.0,0,1,7,0,0.0,120000.0,48.19361683333333,3,6.0,1,0,3.0,0.0,0,1,1,8,1,1,0,0,3,6.0,42.66666667,0,0,7.0,2,2.0,0.0,6.0,0,6.0,0,1,0
1812,0,40000.0,0.0,1,1,0,5,1,0,2.0,0,1,4,1,0.0,120000.0,255.77150243333332,3,6.0,0,0,4.0,0.0,0,0,1,2,1,7,0,1,2,6.0,30.0,0,1,5.0,2,1.0,0.0,6.0,0,6.0,0,7,0
1814,0,35000.0,2.0,0,1,0,4,1,0,2.0,0,1,5,0,0.0,70000.0,400.3280279,2,6.0,0,0,7.0,0.0,1,0,1,1,1,7,0,0,3,6.0,50.5,0,0,3.0,0,7.0,1.0,6.0,0,6.0,0,7,0
1816,0,11250.0,4.0,1,0,0,3,1,0,1.0,0,1,7,0,0.0,45000.0,79.941942225,4,6.0,1,0,8.0,0.0,0,2,1,4,2,7,1,2,2,6.0,37.0,0,1,4.0,0,8.0,1.0,0.0,0,6.0,0,7,1
1818,0,26000.0,2.0,1,0,0,5,1,0,1.0,0,1,5,0,0.0,130000.0,94.40139946000001,5,6.0,1,0,8.0,0.0,0,2,1,7,1,7,0,1,1,6.0,44.0,0,1,6.0,2,6.0,0.0,6.0,0,6.0,1,7,1
1820,0,11666.66667,0.0,0,1,0,3,1,1,1.0,0,1,2,0,0.0,35000.0,168.83891103333335,3,1.0,1,0,5.0,1.0,0,1,1,8,1,7,0,0,1,6.0,47.25,0,1,4.0,0,3.0,0.0,6.0,0,0.0,0,7,0
1821,0,12500.0,2.0,1,1,0,4,2,0,1.0,0,1,5,0,0.0,100000.0,129.615573375,8,6.0,1,0,8.0,0.0,0,1,1,7,2,7,0,3,0,6.0,33.25,0,1,5.0,2,7.0,0.0,2.0,0,6.0,1,7,1
1822,0,50000.0,4.0,1,1,0,5,1,0,2.0,0,1,4,0,0.0,200000.0,223.3915385,4,6.0,1,0,8.0,0.0,0,1,1,8,1,7,0,1,3,5.0,43.25,0,0,7.0,0,8.0,0.0,5.0,0,6.0,0,7,1
1831,0,35000.0,3.0,0,0,0,4,1,0,1.0,0,1,6,0,0.0,70000.0,305.62096365,2,6.0,1,0,8.0,0.0,0,2,1,6,2,7,0,0,0,6.0,77.0,1,0,4.0,0,6.0,1.0,3.0,0,6.0,0,7,0
1832,1,1200.0,2.0,0,0,1,0,1,0,3.0,0,1,2,0,0.0,1200.0,242.7672217,1,6.0,1,0,8.0,0.0,0,1,1,5,1,7,0,0,0,6.0,72.0,0,0,3.0,0,7.0,1.0,4.0,0,6.0,0,7,0
1835,0,75000.0,2.0,0,1,0,5,1,1,1.0,0,1,6,0,0.0,150000.0,320.34248625,2,6.0,0,0,4.0,0.0,0,0,1,9,2,7,0,0,2,6.0,38.33333333,0,0,7.0,2,3.0,0.0,6.0,0,6.0,0,7,0
1837,0,75000.0,2.0,0,1,0,5,1,1,1.0,0,1,3,0,0.0,150000.0,285.0833741,2,6.0,0,0,6.0,1.0,0,0,1,11,1,7,0,0,1,6.0,33.0,0,0,4.0,2,5.0,0.0,6.0,0,6.0,0,7,0
1838,0,26666.66667,2.0,0,2,0,4,2,1,2.0,0,1,9,0,0.0,80000.0,215.81261763333336,3,6.0,1,0,8.0,1.0,0,1,1,7,1,7,0,0,2,6.0,49.8,0,0,6.0,2,8.0,0.0,6.0,0,6.0,1,7,0
1841,0,15000.0,2.0,0,0,0,3,1,0,1.0,0,0,3,0,0.0,30000.0,449.0851552,2,6.0,0,0,8.0,0.0,0,0,1,11,1,7,0,0,2,6.0,43.5,0,0,5.0,2,7.0,0.0,5.0,0,6.0,0,7,0
1850,0,24000.0,2.0,1,0,0,2,1,0,1.0,0,1,3,0,0.0,24000.0,477.9830289,1,6.0,1,0,8.0,0.0,0,1,1,7,1,7,0,1,0,6.0,41.42857143,0,0,4.0,0,5.0,2.0,6.0,0,6.0,1,7,0
1851,0,20000.0,2.0,0,1,0,4,1,0,1.0,0,1,6,0,0.0,60000.0,251.3686109,3,6.0,1,0,8.0,0.0,0,1,1,8,1,7,0,0,0,6.0,42.0,0,1,7.0,2,6.0,0.0,6.0,0,6.0,0,7,0
1856,0,7200.0,5.0,1,0,0,2,1,0,1.0,0,1,6,0,0.0,14400.0,449.3828565,2,4.0,1,0,5.0,0.0,0,1,1,4,1,7,1,1,1,4.0,37.66666667,0,0,6.0,0,3.0,2.0,4.0,0,6.0,0,7,0
1862,0,4000.0,3.0,1,1,0,2,1,1,7.0,0,1,5,0,0.0,20000.0,636.886097,5,6.0,1,0,2.0,0.0,0,2,1,7,2,7,0,2,1,6.0,34.16666667,0,1,5.0,2,2.0,0.0,6.0,0,6.0,1,7,1
1870,0,26666.66667,3.0,0,0,0,4,1,0,1.0,0,1,3,0,0.0,80000.0,142.0579284,3,6.0,0,0,4.0,0.0,0,0,1,9,2,5,0,0,1,6.0,36.33333333,0,1,1.0,2,3.0,1.0,4.0,0,6.0,0,5,0
1872,0,20000.0,5.0,0,0,0,4,0,0,3.0,0,1,1,0,0.0,80000.0,187.962957,4,6.0,1,0,7.0,0.0,0,2,1,7,2,7,0,0,0,2.0,44.5,0,0,5.0,2,6.0,1.0,2.0,0,6.0,1,7,1
1876,0,15000.0,4.0,0,0,0,3,1,0,2.0,0,1,2,0,0.0,30000.0,498.5132583,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,0,6.0,66.5,1,1,4.0,0,8.0,1.0,6.0,0,6.0,0,7,0
1884,0,46666.66667,1.0,1,0,0,5,1,0,2.0,0,1,4,0,0.0,140000.0,252.2718341,3,6.0,0,0,6.0,0.0,0,0,1,9,2,7,0,2,0,5.0,28.25,0,1,5.0,2,4.0,0.0,5.0,0,6.0,0,7,0
1886,0,3500.0,1.0,1,0,0,2,0,0,4.0,0,0,2,1,0.0,14000.0,77.891459225,4,6.0,0,0,3.0,3.0,0,0,1,2,1,7,0,2,0,6.0,29.0,0,1,0.0,2,2.0,1.0,0.0,0,6.0,0,7,1
1887,0,25000.0,3.0,0,1,0,4,1,0,5.0,0,1,3,0,0.0,100000.0,723.35791775,4,6.0,1,0,3.0,0.0,0,2,1,8,2,7,0,0,2,6.0,60.75,0,0,5.0,2,3.0,0.0,6.0,0,6.0,0,7,1
1894,0,35000.0,2.0,0,0,0,4,1,0,3.0,0,1,3,0,0.0,70000.0,449.18553815,2,6.0,1,0,7.0,0.0,0,2,1,6,2,7,0,0,2,6.0,67.0,1,0,4.0,0,7.0,2.0,5.0,0,6.0,0,7,0
1896,0,14000.0,2.0,1,0,0,4,0,0,2.0,0,0,5,0,0.0,84000.0,53.63612041666667,6,6.0,1,0,4.0,0.0,0,2,1,7,1,7,0,1,0,6.0,44.0,0,1,3.0,0,3.0,1.0,2.0,0,6.0,1,7,1
1901,1,45000.0,2.0,0,1,1,4,1,0,2.0,0,0,3,0,0.0,90000.0,342.2041664,2,6.0,1,0,3.0,0.0,0,1,1,5,1,7,0,0,1,6.0,65.0,0,0,5.0,0,2.0,0.0,6.0,0,6.0,0,7,0
1902,0,16666.66667,4.0,0,2,0,3,1,1,2.0,0,1,3,0,0.0,50000.0,197.09002983333335,3,6.0,0,0,3.0,0.0,0,0,1,9,2,7,0,0,1,6.0,43.66666667,0,0,6.0,0,2.0,0.0,6.0,0,6.0,0,7,0
1907,0,8333.333333,2.0,0,0,0,3,0,0,4.0,0,0,2,0,0.0,50000.0,57.05123666666666,6,6.0,1,0,8.0,0.0,0,2,1,8,2,7,0,0,0,6.0,51.75,0,1,5.0,0,7.0,0.0,4.0,0,6.0,0,7,1
1915,0,13333.33333,3.0,0,1,0,3,1,0,3.0,0,1,3,0,0.0,40000.0,254.2921014,3,6.0,1,0,2.0,0.0,0,1,1,8,1,7,0,0,1,6.0,38.0,0,0,5.0,2,3.0,0.0,3.0,0,6.0,0,7,0
1916,0,10000.0,2.0,0,0,0,3,0,0,3.0,0,0,1,0,0.0,50000.0,27.38949536,5,6.0,1,0,8.0,0.0,0,2,1,7,1,7,0,0,1,6.0,46.4,0,0,5.0,0,7.0,0.0,6.0,0,6.0,1,7,1
1918,0,25000.0,4.0,0,0,0,3,1,0,4.0,0,1,3,0,0.0,50000.0,601.820038,2,6.0,1,0,2.0,0.0,0,2,1,6,1,7,0,0,2,6.0,82.5,1,1,4.0,0,2.0,0.0,5.0,0,6.0,0,7,0
1920,0,4285.714286,1.0,0,1,0,3,1,0,1.0,1,0,3,0,0.0,30000.0,85.71635915714286,7,6.0,0,0,7.0,0.0,0,0,1,7,2,7,0,0,1,6.0,34.0,0,0,1.0,1,6.0,0.0,6.0,0,6.0,1,7,1
1922,0,25000.0,3.0,0,0,0,2,1,0,2.0,0,1,4,0,0.0,25000.0,996.5794844,1,6.0,1,0,5.0,0.0,0,4,1,7,1,7,0,0,1,2.0,48.75,0,0,0.0,2,2.0,1.0,3.0,0,6.0,1,7,0
1923,0,20000.0,5.0,0,1,0,3,1,0,1.0,0,1,3,0,0.0,40000.0,406.52024665,2,6.0,1,0,8.0,0.0,0,1,1,6,1,7,0,0,1,6.0,55.5,1,1,5.0,2,8.0,0.0,6.0,0,6.0,0,7,0
1924,0,30000.0,2.0,0,0,0,4,1,0,1.0,0,1,3,0,0.0,90000.0,174.2885997666667,3,6.0,0,0,8.0,0.0,0,0,1,9,1,7,0,0,0,6.0,35.75,0,1,6.0,0,5.0,0.0,6.0,0,6.0,0,7,0
1928,0,16666.66667,2.0,1,0,0,4,0,0,3.0,0,1,1,0,0.0,100000.0,40.755867216666665,6,6.0,1,0,8.0,0.0,0,2,1,7,1,7,0,1,0,6.0,44.0,0,1,3.0,0,6.0,0.0,5.0,0,6.0,1,7,1
1930,0,30000.0,2.0,0,0,0,4,1,0,2.0,0,1,1,0,0.0,60000.0,247.1631907,2,6.0,0,0,2.0,0.0,0,0,1,11,1,7,0,0,0,6.0,36.5,0,0,5.0,0,2.0,0.0,6.0,0,6.0,0,7,0
1931,0,3333.333333,2.0,1,1,0,2,2,0,4.0,0,1,3,0,0.0,20000.0,218.59859733333334,6,6.0,1,0,3.0,0.0,0,2,1,7,3,7,0,3,1,4.0,29.0,0,0,6.0,0,3.0,0.0,4.0,0,6.0,1,7,1
1932,0,50000.0,4.0,0,0,0,4,0,0,2.0,0,1,3,0,0.0,100000.0,182.9729222,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,0,6.0,68.0,1,1,5.0,2,8.0,1.0,6.0,0,6.0,0,7,0
1936,0,40000.0,2.0,0,1,0,4,0,0,1.0,0,1,3,0,0.0,80000.0,151.5170971,2,3.0,0,0,7.0,0.0,0,0,1,11,1,7,0,0,0,3.0,53.0,0,0,5.0,2,5.0,1.0,3.0,0,3.0,0,7,0
1937,0,16666.66667,3.0,0,0,0,3,0,0,2.0,0,1,3,0,0.0,50000.0,140.0702121,3,6.0,1,0,3.0,0.0,0,2,1,7,1,7,0,0,1,6.0,57.6,0,1,3.0,0,2.0,1.0,6.0,0,6.0,1,7,0
1939,0,7500.0,1.0,0,0,0,3,0,0,1.0,0,0,1,0,0.0,30000.0,21.7901775,4,6.0,1,0,5.0,0.0,0,2,1,8,2,7,0,0,0,5.0,59.25,0,0,6.0,2,5.0,1.0,5.0,0,6.0,0,7,1
1945,0,20000.0,3.0,0,1,0,3,1,0,2.0,0,1,2,0,0.0,40000.0,345.9147802,2,6.0,0,0,8.0,0.0,1,0,1,1,1,7,0,0,1,3.0,28.0,0,0,5.0,2,8.0,2.0,3.0,0,6.0,0,7,0
1946,0,15000.0,3.0,0,0,0,3,0,0,3.0,0,1,3,0,0.0,30000.0,233.88449405,2,6.0,0,0,5.0,0.0,1,0,1,1,1,7,0,0,1,6.0,48.0,0,1,3.0,2,4.0,0.0,6.0,0,6.0,0,7,0
1948,0,20000.0,3.0,0,1,0,3,1,0,2.0,0,1,5,0,0.0,40000.0,220.34275635,2,6.0,1,0,8.0,0.0,0,1,1,6,1,7,0,0,1,6.0,53.5,1,0,6.0,0,6.0,0.0,5.0,0,6.0,0,7,0
1958,0,15000.0,3.0,0,1,0,3,1,0,2.0,0,1,5,0,0.0,30000.0,376.976894,2,1.0,1,0,6.0,0.0,0,1,1,6,1,7,0,0,1,1.0,55.5,1,1,3.0,2,6.0,0.0,6.0,0,1.0,0,7,0
1962,0,50000.0,2.0,0,0,0,4,1,0,4.0,0,1,7,0,0.0,100000.0,544.1145305,2,6.0,1,0,1.0,0.0,0,6,1,7,2,7,0,0,2,5.0,68.16666667,0,1,6.0,0,2.0,2.0,6.0,0,6.0,1,7,0
1967,0,25000.0,2.0,0,0,0,3,1,0,1.0,0,1,4,0,0.0,50000.0,340.66538365,2,6.0,1,0,8.0,0.0,0,2,1,6,2,7,0,0,3,6.0,66.5,1,0,7.0,0,8.0,0.0,6.0,0,6.0,0,7,0
1970,0,5000.0,2.0,1,0,0,3,1,0,1.0,0,1,6,0,0.0,30000.0,89.81597748333333,6,6.0,1,0,8.0,0.0,0,2,1,7,1,7,0,2,1,6.0,34.83333333,0,0,5.0,0,7.0,0.0,6.0,0,6.0,1,7,1
1973,0,10000.0,3.0,0,1,0,3,1,0,1.0,0,1,5,0,0.0,40000.0,168.9443926,4,6.0,0,0,8.0,0.0,0,0,1,9,1,7,0,0,1,6.0,30.25,0,1,6.0,0,7.0,1.0,6.0,0,6.0,0,7,1
1981,0,6666.666667,2.0,1,0,0,3,0,0,2.0,0,0,4,0,0.0,40000.0,47.503615249999996,6,6.0,1,0,4.0,0.0,0,2,1,7,1,7,0,2,0,6.0,35.16666667,0,1,5.0,1,2.0,1.0,4.0,0,6.0,1,7,1
1985,0,75000.0,2.0,0,1,0,5,1,0,1.0,0,1,4,0,0.0,150000.0,221.4001612,2,6.0,0,0,6.0,0.0,0,0,1,9,1,7,0,0,1,6.0,42.0,0,1,6.0,2,3.0,0.0,6.0,0,6.0,0,7,0
1989,0,20000.0,1.0,1,2,0,4,1,0,2.0,0,1,6,1,0.0,60000.0,153.41996696666666,3,6.0,0,0,8.0,0.0,0,0,1,2,1,6,0,1,0,6.0,26.33333333,0,1,6.0,2,5.0,0.0,6.0,0,6.0,0,6,0
1990,0,25000.0,2.0,0,0,0,4,0,0,2.0,0,0,2,0,0.0,100000.0,73.17219,4,6.0,0,0,3.0,0.0,0,0,1,9,1,7,0,0,0,6.0,30.75,0,0,6.0,2,2.0,0.0,6.0,0,6.0,0,7,1
1991,0,23333.33333,4.0,0,0,0,4,1,0,2.0,0,1,3,0,0.0,70000.0,295.73052739999997,3,6.0,1,0,3.0,1.0,0,2,1,8,1,7,0,0,1,6.0,50.0,0,0,6.0,2,2.0,0.0,6.0,0,6.0,0,7,0
1992,0,16666.66667,0.0,0,0,0,4,0,0,3.0,0,0,2,0,0.0,100000.0,2.574072221666667,6,3.0,1,0,7.0,0.0,0,2,1,8,1,2,0,0,0,3.0,51.75,0,1,4.0,2,5.0,1.0,3.0,0,3.0,0,2,1
1996,0,7142.857143,5.0,1,1,0,3,1,0,2.0,0,1,4,0,0.0,50000.0,95.11156255714286,7,6.0,1,0,8.0,0.0,0,1,1,7,2,7,0,2,1,6.0,30.5,0,0,6.0,2,5.0,0.0,6.0,0,6.0,1,7,1
1998,0,10000.0,3.0,0,1,0,3,1,0,1.0,0,1,3,0,0.0,50000.0,164.4028599,5,6.0,1,0,8.0,0.0,0,1,1,7,2,7,0,0,2,6.0,39.4,0,1,6.0,2,8.0,0.0,6.0,0,6.0,1,7,1
2005,0,90000.0,3.0,0,0,0,4,1,0,3.0,1,1,2,0,0.0,90000.0,210.5691252,1,4.0,1,0,5.0,0.0,0,1,1,7,1,2,0,0,1,4.0,36.83333333,0,0,6.0,0,3.0,0.0,4.0,0,4.0,1,2,0
2029,0,30000.0,2.0,0,1,0,4,1,0,3.0,0,1,2,0,0.0,90000.0,847.550167,3,6.0,0,0,8.0,0.0,0,0,1,9,1,7,0,0,1,6.0,29.0,0,0,6.0,0,6.0,0.0,6.0,0,6.0,0,7,0
2037,1,50000.0,2.0,0,0,1,3,0,0,2.0,0,0,1,0,0.0,50000.0,99.089354,1,6.0,1,0,5.0,0.0,0,1,1,5,1,7,0,0,0,3.0,64.0,0,0,4.0,0,4.0,0.0,3.0,0,6.0,0,7,0
2039,0,3333.333333,3.0,1,1,0,2,1,0,2.0,0,1,2,0,0.0,20000.0,99.26972993333334,6,4.0,1,0,7.0,0.0,0,2,1,7,1,7,0,2,1,4.0,38.66666667,0,1,6.0,2,5.0,0.0,4.0,0,3.0,1,7,1
2044,0,5000.0,1.0,1,0,0,2,0,0,1.0,0,1,1,1,0.0,20000.0,304.420514,4,6.0,0,0,5.0,0.0,0,0,1,2,1,7,0,2,0,6.0,26.0,0,0,7.0,0,4.0,0.0,6.0,0,6.0,0,7,1
2048,0,30000.0,3.0,0,0,0,4,1,0,3.0,0,0,2,0,0.0,60000.0,1136.904518,2,6.0,1,0,6.0,1.0,0,2,1,6,1,7,0,0,0,6.0,71.5,1,0,5.0,0,4.0,0.0,6.0,0,6.0,0,7,0
2049,0,35000.0,2.0,0,0,0,4,1,0,2.0,0,1,3,0,0.0,70000.0,1238.8523595,2,6.0,1,0,8.0,1.0,0,2,1,8,1,7,0,0,1,4.0,53.66666667,0,1,4.0,0,6.0,0.0,4.0,0,6.0,0,7,0
2051,0,23333.33333,2.0,1,2,0,4,1,0,0.0,0,1,5,0,0.0,70000.0,420.76205333333337,3,4.0,1,0,8.0,0.0,0,2,1,7,1,7,0,1,2,4.0,42.0,0,1,6.0,2,7.0,0.0,4.0,0,4.0,1,7,0
2061,0,20000.0,4.0,0,1,0,4,0,0,1.0,0,1,2,0,0.0,60000.0,116.839434,3,5.0,0,0,8.0,0.0,0,0,1,9,1,7,0,0,0,6.0,36.33333333,0,0,5.0,0,6.0,1.0,6.0,0,6.0,0,7,0
2063,0,36000.0,1.0,0,1,0,3,1,0,2.0,0,1,3,0,0.0,36000.0,554.0148652,1,6.0,0,0,8.0,0.0,0,0,1,9,1,7,0,0,1,2.0,42.33333333,0,0,5.0,2,6.0,0.0,2.0,0,2.0,0,7,0
2070,0,35000.0,5.0,0,1,0,4,0,0,1.0,0,1,5,0,0.0,70000.0,197.11224445,2,6.0,1,0,8.0,0.0,0,2,1,6,2,7,0,0,0,6.0,66.0,1,1,5.0,0,7.0,0.0,6.0,0,6.0,0,7,0
2076,1,7200.0,2.0,0,0,1,1,0,0,1.0,0,0,1,0,0.0,7200.0,91.57405664,1,6.0,1,0,7.0,0.0,0,1,1,5,1,5,0,0,0,6.0,77.0,0,0,0.0,0,5.0,3.0,2.0,0,6.0,0,5,0
2078,0,25000.0,4.0,1,0,0,3,1,0,0.0,0,1,2,0,0.0,50000.0,1078.3114275,2,6.0,1,0,5.0,0.0,0,2,1,7,1,7,0,1,1,6.0,35.16666667,0,1,4.0,0,3.0,0.0,6.0,0,6.0,1,7,0
2079,0,33333.33333,3.0,0,1,0,4,1,0,4.0,0,1,2,0,0.0,100000.0,835.3803416666666,3,4.0,0,0,8.0,0.0,0,0,1,9,1,7,0,0,1,4.0,39.0,0,1,3.0,0,6.0,0.0,4.0,0,3.0,0,7,0
2086,0,6500.0,2.0,0,1,0,2,0,0,1.0,0,1,2,0,0.0,13000.0,806.242435,2,5.0,1,0,7.0,1.0,0,2,1,6,1,7,0,0,1,4.0,57.0,1,0,5.0,2,6.0,0.0,4.0,0,5.0,0,7,0
2088,0,40000.0,2.0,0,1,0,4,1,1,2.0,0,1,3,0,0.0,80000.0,1231.7420815,2,5.0,0,0,7.0,0.0,1,0,1,1,1,7,0,0,2,5.0,25.5,0,0,5.0,2,5.0,0.0,5.0,0,6.0,0,7,0
2089,0,16666.66667,0.0,0,0,0,3,1,0,2.0,0,1,2,0,0.0,50000.0,125.86777193333334,3,6.0,0,0,5.0,0.0,1,0,1,1,1,7,0,0,0,6.0,37.5,0,1,6.0,2,3.0,0.0,6.0,0,6.0,0,7,0
2096,0,40000.0,1.0,0,1,0,4,1,0,2.0,0,1,4,0,0.0,80000.0,1023.02803,2,6.0,0,0,8.0,1.0,0,0,1,9,1,7,0,0,1,5.0,38.75,0,1,5.0,2,6.0,2.0,5.0,0,6.0,0,7,0
2098,0,20666.66667,3.0,1,0,0,4,1,0,2.0,0,1,2,0,0.0,62000.0,497.451574,3,5.0,0,0,8.0,1.0,0,0,1,3,1,7,0,1,1,6.0,30.66666667,0,0,7.0,2,6.0,0.0,6.0,1,5.0,0,7,0
2099,0,36000.0,2.0,0,0,0,4,1,0,2.0,0,1,1,0,0.0,72000.0,601.0706545,2,3.0,1,0,7.0,0.0,0,2,1,6,1,7,0,0,0,3.0,58.0,1,0,4.0,2,5.0,1.0,2.0,0,4.0,0,7,0
2100,0,10000.0,2.0,1,1,0,3,1,1,2.0,0,1,1,1,0.0,30000.0,282.7376676,3,6.0,0,0,7.0,0.0,0,0,1,2,1,7,0,1,1,6.0,33.0,0,0,5.0,2,6.0,0.0,6.0,0,6.0,0,7,0
2103,0,13333.33333,3.0,0,1,0,3,0,1,2.0,0,1,2,0,0.0,40000.0,124.53537786666668,3,6.0,0,0,8.0,0.0,1,0,1,1,1,7,0,0,0,6.0,32.5,0,0,5.0,2,7.0,1.0,6.0,0,4.0,0,7,0
2105,0,33333.33333,3.0,0,2,0,4,1,1,2.0,0,1,2,0,0.0,100000.0,630.762728,3,6.0,0,0,8.0,0.0,0,0,1,9,1,7,0,0,1,6.0,35.66666667,0,1,6.0,2,8.0,0.0,6.0,0,6.0,0,7,0
2107,0,25000.0,1.0,0,1,1,2,0,0,2.0,0,0,6,0,0.0,25000.0,204.5012591,1,6.0,0,1,8.0,0.0,0,0,1,0,1,7,0,0,0,6.0,40.0,0,1,5.0,1,8.0,1.0,6.0,0,6.0,0,7,0
2112,0,16666.66667,5.0,1,1,0,4,1,1,3.0,0,1,1,0,0.0,100000.0,743.7236838333333,6,6.0,1,0,8.0,0.0,0,2,1,7,1,7,0,2,0,6.0,40.83333333,0,1,6.0,0,6.0,0.0,6.0,0,6.0,1,7,1
2116,0,10000.0,2.0,0,1,0,3,1,0,0.0,0,1,4,0,0.0,30000.0,374.584177,3,6.0,0,0,8.0,0.0,0,0,1,9,1,7,0,0,1,5.0,37.0,0,0,5.0,0,6.0,0.0,5.0,0,5.0,0,7,0
2124,0,16666.66667,0.0,1,1,0,3,0,0,0.0,0,1,3,0,0.0,50000.0,365.9007,3,5.0,1,0,8.0,0.0,0,2,1,7,1,7,0,3,1,5.0,33.3,0,1,4.0,2,8.0,0.0,5.0,0,5.0,1,7,0
2127,0,50000.0,2.0,0,1,0,4,1,1,2.0,0,1,2,0,0.0,100000.0,1003.1058085,2,6.0,1,0,7.0,0.0,0,2,1,8,1,7,0,0,3,6.0,48.33333333,0,1,5.0,2,4.0,0.0,6.0,0,6.0,0,7,0
2132,0,23333.33333,5.0,0,1,0,4,1,0,4.0,0,1,3,0,0.0,70000.0,550.3792053333333,3,5.0,0,0,8.0,1.0,0,0,1,9,1,7,0,0,2,5.0,43.0,0,1,6.0,2,3.0,0.0,5.0,0,6.0,0,7,0
2133,0,5340.0,5.0,0,0,0,2,0,0,1.0,0,1,2,0,0.0,10680.0,88.6919124,2,6.0,1,0,2.0,0.0,0,2,1,8,1,7,0,0,0,6.0,56.33333333,0,0,6.0,0,1.0,0.0,6.0,0,6.0,0,7,0
2136,0,16666.66667,1.0,1,2,0,3,1,0,1.0,0,1,3,1,0.0,50000.0,326.0486365333333,3,6.0,0,0,4.0,0.0,0,0,1,2,1,7,0,1,1,5.0,30.0,0,0,5.0,2,3.0,0.0,5.0,0,5.0,0,7,0
