,IF_single_elderly,income_percap,TVtime_codes,IF_existChildren,NumPC_list,IF_singleAE,income,NumWaterHeater_list,NumVehicle_codes,Cookingtime_codes,NumDryer_list,NumWashMach_list,NumCookingEquip_list,IF_coupleWithChildren,resident_codes,raw_income,percapita_en_total_no_vehicle,size,Reno_OtherHeatInsu_codes,IF_existElderly,IF_singleA,SummerSunshine_codes,GlassType_codes,IF_coupleA,elderNumber,resident,demographicType,NumTV_list,live_days,IF_grandparentKids,childrenNumber,NumAC_list,Reno_WindowGap_codes,ages_mean,IF_couple_elderly,gender_codes,HouseAge_codes,job,WinterSunshine_codes,WindowFrame_codes,Reno_WindowGlass_codes,IF_singleWithChildren,Reno_Wall_codes,IF_bigFamily,Weektime_list,cluster
2343,0,1250.0,2.0,1,0,0,1,0,0,2.0,0,0,1,0,1.0,5000.0,51.9539475,4,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,0,6.0,32.66666667,0,0,5.0,1,6.0,1.0,6.0,0,6.0,1,7,1
2344,0,20000.0,3.0,0,0,0,3,1,0,2.0,0,1,1,0,1.0,40000.0,357.6941333,2,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,1,6.0,38.33333333,0,0,6.0,1,7.0,2.0,6.0,0,6.0,0,7,1
2345,0,0.0,2.0,0,0,0,0,0,0,4.0,0,1,1,0,1.0,0.0,44.632498685,2,6.0,1,0,8.0,0.0,0,2,0,8,1,7,0,0,0,6.0,43.0,0,1,3.0,1,6.0,0.0,6.0,0,6.0,0,7,1
2346,0,50000.0,4.0,1,1,0,4,0,0,1.0,0,1,2,1,1.0,100000.0,181.29414305,2,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,1,1,6.0,16.0,0,0,7.0,0,7.0,0.0,6.0,0,6.0,0,7,0
2348,0,7396.0,1.0,1,0,0,3,0,0,3.0,0,1,1,0,1.0,36980.0,104.85160576000001,5,6.0,1,0,7.0,0.0,0,2,0,7,1,7,0,1,1,6.0,36.2,0,0,5.0,0,5.0,1.0,6.0,0,6.0,1,7,1
2349,0,6000.0,4.0,0,1,0,2,0,0,3.0,0,1,4,0,1.0,24000.0,99.577900975,4,6.0,1,0,8.0,0.0,0,1,0,8,1,6,0,0,0,5.0,45.0,0,0,5.0,0,7.0,0.0,5.0,0,6.0,0,6,1
2350,0,6666.666667,2.0,1,1,0,2,0,0,2.0,0,1,1,0,1.0,20000.0,66.57840093333333,3,6.0,1,0,7.0,0.0,0,1,0,7,1,7,0,1,2,6.0,39.33333333,0,0,6.0,1,5.0,0.0,6.0,0,6.0,1,7,1
2351,0,20000.0,0.0,1,0,0,2,0,0,2.0,0,0,1,0,1.0,20000.0,190.816262,1,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,1,0,6.0,41.25,0,0,5.0,1,8.0,3.0,6.0,0,6.0,0,7,1
2354,0,600.0,1.0,1,0,0,1,1,0,3.0,0,1,2,0,1.0,3000.0,90.20438006,5,6.0,1,0,7.0,0.0,0,2,0,7,3,7,0,5,1,5.0,28.27272727,0,0,7.0,1,4.0,0.0,6.0,0,6.0,1,7,1
2356,0,7500.0,2.0,0,1,0,3,0,0,1.0,0,1,2,0,1.0,30000.0,76.065750375,4,6.0,0,0,7.0,0.0,0,0,0,9,1,7,0,0,0,5.0,32.5,0,0,6.0,0,5.0,3.0,6.0,0,6.0,0,7,1
2360,0,1500.0,3.0,1,0,0,1,0,0,1.0,0,1,3,0,1.0,3000.0,258.1680773,2,6.0,1,0,7.0,0.0,0,2,0,7,1,7,0,1,1,6.0,40.6,0,1,6.0,1,5.0,2.0,6.0,0,6.0,1,7,1
2361,0,6666.666667,4.0,1,0,0,2,0,0,1.0,0,1,2,0,1.0,20000.0,122.76394326666667,3,6.0,1,0,8.0,0.0,0,1,0,4,2,7,1,2,1,6.0,23.33333333,0,0,6.0,1,7.0,0.0,6.0,0,6.0,0,7,1
2362,1,6000.0,0.0,0,1,1,1,0,0,2.0,0,1,3,0,1.0,6000.0,228.347483,1,6.0,1,0,4.0,0.0,0,1,0,5,1,7,0,0,1,4.0,80.0,0,1,3.0,1,5.0,0.0,4.0,0,4.0,0,7,1
2365,0,16666.66667,2.0,0,0,0,3,0,0,2.0,0,1,1,0,1.0,50000.0,52.726866666666666,3,6.0,0,0,8.0,0.0,0,0,0,9,1,5,0,0,0,5.0,38.33333333,0,1,5.0,1,6.0,1.0,4.0,0,6.0,0,5,1
2366,0,15000.0,4.0,0,0,0,4,1,0,3.0,0,1,1,0,1.0,60000.0,121.49716135,4,5.0,0,0,8.0,0.0,0,0,0,7,1,7,0,0,1,6.0,37.6,0,1,5.0,2,7.0,0.0,6.0,0,6.0,1,7,1
2368,0,25000.0,4.0,0,0,0,3,0,0,2.0,0,1,3,0,1.0,50000.0,359.87202385,2,6.0,1,0,8.0,1.0,0,2,0,8,1,7,0,0,1,6.0,43.75,0,0,6.0,1,8.0,1.0,6.0,0,6.0,0,7,0
2370,0,1220.0,0.0,1,0,0,0,0,0,2.0,0,0,1,0,1.0,1220.0,377.4657705,1,6.0,1,0,8.0,0.0,0,1,0,7,1,7,0,2,0,6.0,27.0,0,0,7.0,1,7.0,0.0,6.0,0,6.0,1,7,1
2372,0,5750.0,3.0,1,1,0,2,1,0,2.0,0,1,2,0,1.0,23000.0,93.1514426,4,5.0,1,0,7.0,0.0,0,2,0,7,1,7,0,2,0,6.0,32.83333333,0,0,3.0,0,6.0,1.0,6.0,0,6.0,1,7,1
2373,0,20000.0,3.0,1,0,0,4,0,0,1.0,0,1,1,1,1.0,60000.0,44.7111659,3,6.0,1,0,3.0,0.0,0,1,0,2,1,7,0,1,0,6.0,35.75,0,0,4.0,0,3.0,3.0,6.0,0,6.0,0,7,1
2375,0,5000.0,2.0,0,0,0,1,0,0,1.0,0,0,1,0,1.0,10000.0,64.419264,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,65.0,1,0,5.0,0,7.0,3.0,6.0,0,6.0,0,7,1
2376,0,1000.0,4.0,1,1,0,1,0,0,2.0,0,1,2,0,1.0,6000.0,105.5232934,6,6.0,0,0,8.0,1.0,0,0,0,7,1,7,0,3,0,6.0,20.8,0,0,5.0,0,5.0,4.0,6.0,0,6.0,1,7,1
2377,0,1000.0,1.0,0,0,0,0,0,0,2.0,0,1,1,0,1.0,1000.0,194.862941,1,6.0,1,0,7.0,0.0,0,1,0,8,1,7,0,0,0,6.0,45.0,0,0,4.0,1,6.0,0.0,6.0,0,6.0,0,7,1
2379,0,2500.0,3.0,0,0,0,1,0,0,1.0,0,0,1,0,1.0,5000.0,56.5352515,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,69.5,1,1,7.0,0,7.0,0.0,6.0,0,6.0,0,7,1
2380,0,30000.0,1.0,0,0,0,3,0,0,1.0,0,1,2,0,1.0,30000.0,281.6219915,1,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,0,1,4.0,47.2,0,1,6.0,1,6.0,0.0,6.0,0,6.0,1,7,0
2382,0,2500.0,2.0,0,0,0,1,0,0,2.0,0,0,1,0,1.0,5000.0,101.671115,2,6.0,1,0,8.0,1.0,0,2,0,6,1,7,0,0,0,6.0,67.5,1,1,7.0,0,8.0,0.0,6.0,0,6.0,0,7,1
2383,0,3250.0,2.0,1,0,0,2,0,0,4.0,0,1,2,0,1.0,13000.0,182.563667475,4,6.0,1,0,7.0,0.0,0,1,0,3,1,7,0,1,0,6.0,29.75,0,0,7.0,0,5.0,0.0,6.0,1,6.0,0,7,1
2384,0,5000.0,3.0,0,0,0,1,0,0,3.0,0,1,2,0,1.0,10000.0,127.32945395,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,70.0,1,1,6.0,2,8.0,0.0,6.0,0,6.0,0,7,1
2385,0,15000.0,1.0,0,0,0,3,0,0,2.0,0,0,2,0,1.0,30000.0,226.0056479,2,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,0,6.0,40.66666667,0,0,5.0,2,8.0,3.0,4.0,0,6.0,0,7,1
2387,0,1000.0,3.0,0,0,0,0,0,0,1.0,0,0,1,0,1.0,2000.0,110.68862375,2,6.0,1,0,7.0,0.0,0,5,0,7,1,7,0,0,0,6.0,64.28571429,0,0,7.0,0,5.0,0.0,5.0,0,6.0,1,7,1
2388,0,10400.0,3.0,1,0,0,4,1,0,2.0,0,1,2,0,1.0,52000.0,174.40678448,5,6.0,0,0,8.0,0.0,0,0,0,7,1,7,0,1,0,6.0,29.6,0,0,6.0,1,8.0,1.0,0.0,0,6.0,1,7,1
2389,0,10000.0,1.0,1,1,0,3,0,0,3.0,0,1,2,0,1.0,50000.0,62.414948560000006,5,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,0,5.0,39.2,0,0,5.0,2,8.0,1.0,6.0,0,6.0,1,7,1
2390,0,20000.0,2.0,1,0,0,3,0,0,3.0,0,1,1,1,1.0,40000.0,159.93508245,2,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,1,0,6.0,31.0,0,0,7.0,1,7.0,0.0,6.0,0,6.0,0,7,1
2391,0,13333.33333,5.0,1,0,0,3,0,0,1.0,0,1,2,1,1.0,40000.0,124.415252,3,6.0,1,0,8.0,0.0,0,1,0,2,1,7,0,1,1,6.0,28.0,0,0,6.0,0,7.0,1.0,6.0,0,6.0,0,7,1
2392,0,15000.0,2.0,1,0,0,3,1,0,1.0,0,1,2,1,1.0,30000.0,295.06918745,2,6.0,0,0,3.0,0.0,0,0,0,2,1,7,0,1,0,6.0,35.5,0,0,6.0,0,3.0,0.0,6.0,0,6.0,0,7,1
2393,0,10000.0,3.0,1,1,0,3,0,0,1.0,0,1,2,0,1.0,40000.0,93.349368425,4,6.0,0,0,8.0,0.0,0,0,0,7,1,7,0,2,1,5.0,27.71428571,0,0,4.0,2,7.0,0.0,6.0,0,6.0,1,7,1
2394,0,16666.66667,2.0,1,42,0,3,1,0,1.0,0,1,3,1,1.0,50000.0,232.97982556666668,3,6.0,0,0,7.0,0.0,0,0,0,2,1,7,0,1,2,6.0,19.33333333,0,1,5.0,2,5.0,0.0,6.0,0,6.0,0,7,1
2395,0,13333.33333,2.0,1,1,0,3,0,0,1.0,0,1,2,0,1.0,40000.0,65.29244943333333,3,6.0,0,0,8.0,0.0,0,0,0,7,1,7,0,1,0,6.0,29.6,0,0,7.0,1,4.0,0.0,6.0,0,6.0,1,7,1
2396,0,15000.0,1.0,0,1,0,3,0,0,1.0,0,1,3,0,1.0,30000.0,66.28576665,2,6.0,1,0,5.0,0.0,0,2,0,8,1,7,0,0,0,6.0,49.0,0,1,5.0,1,4.0,1.0,6.0,0,6.0,0,7,1
2397,0,5000.0,3.0,1,0,0,2,0,0,4.0,0,1,2,0,1.0,20000.0,174.920891275,4,6.0,0,0,2.0,0.0,0,0,0,7,1,7,0,3,0,6.0,15.8,0,0,7.0,0,5.0,3.0,6.0,0,6.0,1,7,1
2398,0,8750.0,2.0,1,0,0,3,0,0,2.0,0,1,1,1,1.0,35000.0,45.781777825,4,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,2,0,6.0,24.25,0,1,7.0,0,6.0,0.0,6.0,0,6.0,0,7,1
2400,0,17500.0,2.0,0,1,0,4,1,0,2.0,0,1,2,0,1.0,70000.0,203.9734256,4,6.0,1,0,8.0,0.0,0,1,0,8,2,7,0,0,0,6.0,51.0,0,1,7.0,0,8.0,0.0,6.0,0,6.0,0,7,1
2401,0,16666.66667,3.0,1,0,0,3,1,0,2.0,0,1,1,0,1.0,50000.0,161.3151456,3,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,0,6.0,34.83333333,0,1,5.0,1,8.0,1.0,6.0,0,6.0,1,7,1
2402,0,10000.0,2.0,0,0,0,2,0,0,2.0,0,0,1,0,1.0,20000.0,101.2339965,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,60.0,1,1,5.0,1,8.0,1.0,6.0,0,6.0,0,7,1
2403,0,1220.0,2.0,0,0,0,0,0,0,2.0,0,1,2,0,1.0,2440.0,107.144242,2,6.0,1,0,7.0,0.0,0,2,0,7,1,7,0,0,0,6.0,44.0,0,1,5.0,1,5.0,1.0,6.0,0,6.0,1,7,1
2404,0,4500.0,3.0,1,0,0,1,1,0,0.0,0,1,1,1,1.0,9000.0,225.8298444,2,6.0,0,0,7.0,0.0,0,0,0,2,1,7,0,1,0,6.0,37.0,0,1,6.0,1,4.0,2.0,6.0,0,6.0,0,7,1
2405,0,1750.0,2.0,1,0,0,1,0,0,2.0,0,0,1,0,1.0,7000.0,52.64859555,4,4.0,1,0,8.0,0.0,0,1,0,7,1,7,0,1,0,6.0,28.6,0,0,4.0,1,8.0,1.0,3.0,0,6.0,1,7,1
2406,0,3750.0,2.0,0,0,0,1,0,0,2.0,0,1,2,0,1.0,7500.0,85.76629055,2,6.0,1,0,6.0,0.0,0,2,0,8,1,7,0,0,0,6.0,55.0,0,0,2.0,0,3.0,1.0,6.0,0,6.0,0,7,1
2408,0,3000.0,3.0,1,0,0,1,0,0,1.0,0,1,2,0,1.0,9000.0,170.67410283333334,3,6.0,1,0,8.0,0.0,0,1,0,4,1,7,1,2,0,6.0,31.66666667,0,1,5.0,1,6.0,1.0,6.0,0,6.0,0,7,1
2409,0,1500.0,2.0,0,0,0,0,0,0,1.0,0,0,1,0,1.0,1500.0,146.622203,1,6.0,1,0,7.0,3.0,0,1,0,8,1,7,0,0,0,6.0,56.33333333,0,0,4.0,0,6.0,1.0,6.0,0,6.0,0,7,1
2410,0,15000.0,3.0,0,0,0,3,0,0,1.0,0,1,2,0,1.0,30000.0,130.6000115,2,6.0,1,0,6.0,0.0,0,2,0,8,1,7,0,0,0,6.0,56.25,0,0,7.0,1,5.0,3.0,6.0,0,6.0,0,7,1
2411,0,10000.0,1.0,0,0,0,1,0,0,1.0,0,0,1,0,1.0,10000.0,122.005338,1,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,59.5,1,0,6.0,0,8.0,0.0,6.0,0,6.0,0,7,1
2412,0,6666.666667,3.0,1,0,0,2,0,0,1.0,0,1,3,0,1.0,20000.0,129.2678306,3,6.0,1,0,6.0,0.0,0,2,0,7,1,7,0,1,0,6.0,35.4,0,0,6.0,1,5.0,3.0,6.0,0,6.0,1,7,1
2413,0,30000.0,2.0,0,1,0,4,1,0,2.0,0,1,1,0,1.0,60000.0,274.13963915,2,6.0,0,0,7.0,0.0,0,0,0,9,1,7,0,0,0,6.0,32.0,0,1,5.0,1,6.0,0.0,6.0,0,6.0,0,7,0
2414,0,6000.0,2.0,0,1,0,3,1,1,2.0,0,1,2,0,1.0,30000.0,187.76991462,5,6.0,1,0,8.0,0.0,0,2,0,7,2,7,0,0,1,6.0,49.0,0,1,7.0,0,8.0,0.0,6.0,0,6.0,1,7,1
2415,0,5000.0,3.0,1,0,0,2,0,0,2.0,0,0,2,1,1.0,20000.0,153.01319235,4,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,1,0,6.0,28.25,0,0,4.0,1,7.0,1.0,6.0,0,6.0,0,7,1
2416,0,800.0,1.0,1,0,0,0,0,0,3.0,0,0,1,1,1.0,800.0,204.001407,1,6.0,1,0,8.0,0.0,0,1,0,2,1,7,0,1,0,6.0,38.33333333,0,1,6.0,1,5.0,1.0,5.0,0,6.0,0,7,1
2417,0,10000.0,0.0,0,0,0,2,0,0,2.0,0,0,1,0,1.0,20000.0,69.278755,2,0.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,0.0,79.5,1,1,1.0,0,6.0,1.0,0.0,0,0.0,0,7,1
2419,0,8000.0,0.0,0,0,0,1,0,0,2.0,0,0,1,0,1.0,8000.0,187.68477,1,6.0,1,0,8.0,0.0,0,1,0,10,1,7,0,0,0,6.0,49.5,0,0,6.0,0,8.0,3.0,6.0,0,6.0,0,7,1
2420,0,10000.0,3.0,1,1,0,3,0,0,2.0,0,1,2,0,1.0,50000.0,77.4754071,5,6.0,1,0,7.0,0.0,0,1,0,7,1,7,0,1,1,6.0,32.4,0,1,6.0,2,6.0,3.0,6.0,0,6.0,1,7,1
2422,0,10000.0,4.0,1,0,0,1,0,0,3.0,0,1,2,0,1.0,10000.0,459.4902797,1,6.0,1,0,8.0,0.0,0,1,0,7,1,7,0,1,0,6.0,39.0,0,1,5.0,1,8.0,1.0,6.0,0,6.0,1,7,1
2423,0,10000.0,3.0,0,0,0,2,1,0,2.0,0,1,1,0,1.0,20000.0,311.7447867,2,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,1,6.0,37.0,0,0,6.0,1,7.0,2.0,6.0,0,6.0,0,7,1
2425,0,5000.0,3.0,0,0,0,1,0,1,2.0,0,1,1,0,1.0,10000.0,131.8161823,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,5.0,75.5,1,1,5.0,1,7.0,1.0,5.0,0,6.0,0,7,1
2428,0,10000.0,3.0,1,1,0,4,0,0,1.0,0,1,2,0,1.0,60000.0,75.94504433333334,6,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,1,6.0,38.83333333,0,0,5.0,1,7.0,1.0,6.0,0,6.0,1,7,1
2429,0,15000.0,2.0,0,0,0,3,0,0,1.0,0,1,2,0,1.0,30000.0,131.7903447,2,6.0,1,0,7.0,0.0,0,1,0,8,1,7,0,0,0,6.0,43.0,0,1,4.0,1,6.0,2.0,6.0,0,6.0,0,7,1
2430,0,5000.0,4.0,0,0,0,2,0,0,1.0,0,1,3,0,1.0,20000.0,63.417747575,4,6.0,0,0,6.0,0.0,0,0,0,9,1,7,0,0,0,6.0,37.25,0,0,7.0,0,4.0,0.0,6.0,0,6.0,0,7,1
2431,0,8750.0,2.0,1,1,0,3,1,0,3.0,0,1,4,0,1.0,35000.0,272.7940585,4,6.0,1,0,8.0,0.0,0,1,0,7,2,7,0,1,1,6.0,32.0,0,0,5.0,0,4.0,0.0,5.0,0,6.0,1,7,1
2432,0,5000.0,5.0,1,0,0,2,0,1,2.0,0,1,2,0,1.0,25000.0,94.3525798,5,6.0,0,0,8.0,0.0,0,0,0,7,1,7,0,3,1,3.0,18.2,0,1,6.0,2,4.0,0.0,6.0,0,6.0,1,7,1
2433,0,16666.66667,1.0,0,0,0,3,1,0,2.0,0,1,4,0,1.0,50000.0,157.21290003333334,3,6.0,1,0,8.0,0.0,0,2,0,6,2,6,0,0,2,5.0,68.5,1,0,7.0,1,7.0,0.0,5.0,0,6.0,0,6,1
2434,0,1000.0,2.0,0,0,0,0,1,0,2.0,0,1,1,0,1.0,2000.0,215.44396375,2,6.0,1,0,8.0,0.0,0,2,0,6,2,7,0,0,0,6.0,62.0,1,0,4.0,1,8.0,1.0,6.0,0,6.0,0,7,1
2435,0,17142.85714,3.0,1,0,0,5,0,0,1.0,0,1,3,0,1.0,120000.0,57.188984485714286,7,6.0,1,0,4.0,0.0,0,1,0,7,1,7,0,1,0,6.0,30.57142857,0,0,7.0,2,3.0,0.0,6.0,0,6.0,1,7,1
2437,0,4000.0,3.0,0,1,0,1,1,1,2.0,0,1,1,0,1.0,8000.0,169.9991493,2,5.0,0,0,8.0,0.0,0,0,0,9,2,3,0,0,1,6.0,39.25,0,1,4.0,0,7.0,0.0,5.0,0,5.0,0,3,1
2443,0,40000.0,0.0,0,0,0,4,0,0,2.0,0,0,1,0,1.0,80000.0,115.1020325,2,6.0,1,0,7.0,0.0,0,1,0,8,1,7,0,0,0,6.0,40.25,0,1,2.0,0,4.0,1.0,6.0,0,6.0,0,7,0
2444,0,2000.0,3.0,0,1,0,1,1,1,1.0,0,1,5,0,1.0,10000.0,61.941458479999994,5,6.0,1,0,8.0,0.0,0,2,0,7,2,7,0,0,2,6.0,40.8,0,0,5.0,0,3.0,0.0,6.0,0,5.0,1,7,1
2446,0,6000.0,3.0,0,0,0,2,1,0,1.0,0,1,2,0,1.0,24000.0,146.24011905,4,5.0,1,0,5.0,0.0,0,1,0,8,1,7,0,0,0,5.0,48.5,0,0,7.0,0,4.0,0.0,5.0,0,6.0,0,7,1
2449,0,7500.0,1.0,1,0,0,2,0,0,1.0,0,0,1,0,1.0,15000.0,67.7191515,2,6.0,0,0,6.0,0.0,0,0,0,3,1,7,0,1,0,6.0,33.0,0,1,4.0,1,3.0,1.0,3.0,1,6.0,0,7,1
2452,0,7000.0,2.0,0,0,1,1,0,0,2.0,0,1,2,0,1.0,7000.0,278.7506172,1,6.0,0,1,8.0,3.0,0,0,0,0,1,7,0,0,0,0.0,43.0,0,1,0.0,1,7.0,1.0,6.0,0,0.0,0,7,1
2453,0,17500.0,3.0,0,0,0,3,1,0,1.0,1,0,3,0,1.0,35000.0,209.1594922,2,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,1,6.0,42.0,0,1,4.0,2,6.0,1.0,1.0,0,6.0,0,7,1
2457,0,10000.0,2.0,0,0,0,2,0,0,1.0,0,1,2,0,1.0,20000.0,100.2078998,2,6.0,0,0,8.0,3.0,0,0,0,9,1,7,0,0,0,6.0,43.66666667,0,0,4.0,1,6.0,1.0,6.0,0,6.0,0,7,1
2458,0,7500.0,2.0,0,0,0,2,0,0,0.0,0,1,3,0,1.0,15000.0,107.1567121,2,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,0,0,6.0,37.25,0,1,4.0,1,8.0,1.0,5.0,0,6.0,0,7,1
2470,0,6250.0,2.0,1,1,0,2,0,0,1.0,0,1,5,0,1.0,25000.0,111.2290774,4,6.0,1,0,5.0,0.0,0,1,0,8,2,7,0,1,0,5.0,36.0,0,0,7.0,0,5.0,0.0,5.0,0,6.0,0,7,1
2472,0,15000.0,2.0,0,0,0,3,1,1,1.0,0,1,3,0,1.0,30000.0,293.65104055,2,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,0,1,6.0,48.5,0,0,6.0,0,7.0,0.0,6.0,0,6.0,0,7,1
2473,0,5000.0,2.0,1,2,0,2,1,0,1.0,0,1,2,0,1.0,25000.0,124.78478520000002,5,6.0,1,0,8.0,0.0,0,2,0,7,2,7,0,1,1,4.0,38.6,0,1,6.0,1,8.0,0.0,4.0,0,6.0,1,7,1
2474,0,40000.0,2.0,0,0,0,4,0,0,2.0,0,0,1,0,1.0,80000.0,133.7791455,2,6.0,1,0,7.0,0.0,0,2,0,7,1,7,0,0,0,6.0,43.75,0,0,5.0,1,4.0,1.0,6.0,0,6.0,1,7,0
2476,0,1000.0,3.0,0,0,0,1,0,0,1.0,0,0,2,0,1.0,4000.0,4.8431118825,4,6.0,1,0,6.0,0.0,0,2,0,6,1,7,0,0,0,6.0,61.0,1,0,6.0,0,5.0,1.0,6.0,0,6.0,0,7,1
2477,0,20000.0,3.0,0,0,0,3,1,1,1.0,0,1,2,0,1.0,40000.0,275.6551303,2,6.0,0,0,8.0,0.0,0,0,0,11,1,7,0,0,0,4.0,42.5,0,0,7.0,0,5.0,0.0,4.0,0,6.0,0,7,1
2481,0,17500.0,2.0,0,1,0,3,1,1,1.0,0,1,3,0,1.0,35000.0,575.1654065,2,6.0,0,0,4.0,0.0,0,0,0,9,2,7,0,0,1,5.0,41.66666667,0,1,5.0,1,3.0,0.0,5.0,0,6.0,0,7,1
2482,0,5000.0,1.0,0,1,0,2,1,0,2.0,0,1,3,0,1.0,20000.0,143.78380395,4,6.0,1,0,8.0,0.0,0,1,0,7,1,7,0,0,0,3.0,38.8,0,1,5.0,2,6.0,1.0,6.0,0,6.0,1,7,1
2491,0,15000.0,2.0,0,1,0,3,0,0,1.0,0,1,1,0,1.0,30000.0,192.304733,2,6.0,0,0,8.0,0.0,1,0,0,1,1,7,0,0,1,5.0,52.0,0,1,6.0,0,8.0,2.0,6.0,0,6.0,0,7,1
2492,0,6666.666667,2.0,1,1,0,2,1,0,1.0,0,1,2,0,1.0,20000.0,142.60205296666666,3,6.0,0,0,8.0,0.0,0,0,0,7,1,7,0,1,0,6.0,31.2,0,0,4.0,1,8.0,1.0,4.0,0,6.0,1,7,1
2497,0,5000.0,2.0,0,0,0,1,0,0,2.0,0,1,2,0,1.0,5000.0,324.70802,1,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,0,0,6.0,41.0,0,0,6.0,1,5.0,1.0,5.0,0,6.0,0,7,1
2498,0,10000.0,1.0,0,1,0,3,0,0,2.0,0,1,1,0,1.0,30000.0,163.68860743333332,3,6.0,0,0,4.0,0.0,0,0,0,9,2,7,0,0,0,6.0,38.0,0,0,7.0,0,2.0,0.0,6.0,0,6.0,0,7,1
2499,0,8750.0,4.0,0,0,0,3,0,0,4.0,1,1,1,0,1.0,35000.0,141.886237875,4,6.0,1,0,6.0,0.0,0,1,0,8,1,7,0,0,0,6.0,42.0,0,0,2.0,2,5.0,0.0,6.0,0,6.0,0,7,1
2503,0,8000.0,2.0,0,0,0,2,1,0,2.0,0,0,2,0,1.0,16000.0,362.37657165,2,6.0,1,0,5.0,0.0,0,2,0,8,1,7,0,0,0,6.0,54.0,0,1,7.0,2,4.0,0.0,6.0,0,6.0,0,7,1
2504,0,12500.0,3.0,0,0,0,4,0,0,3.0,0,2,2,0,1.0,100000.0,53.125614375,8,6.0,1,0,6.0,1.0,0,1,0,7,2,7,0,0,2,5.0,32.8,0,1,6.0,2,3.0,2.0,5.0,0,6.0,1,7,1
2505,0,375.0,3.0,0,0,0,0,1,0,2.0,0,1,3,0,1.0,1500.0,105.62371385,4,6.0,1,0,8.0,0.0,0,2,0,8,1,7,0,0,1,6.0,47.0,0,1,6.0,0,8.0,0.0,6.0,0,6.0,0,7,1
2506,0,11000.0,3.0,0,0,0,4,1,0,3.0,0,1,3,0,1.0,55000.0,213.72082740000002,5,6.0,1,0,8.0,0.0,0,2,0,7,3,7,0,0,1,6.0,41.2,0,0,4.0,1,5.0,0.0,4.0,0,6.0,1,7,1
2514,0,37500.0,1.0,0,1,0,5,1,0,5.0,0,1,2,0,1.0,150000.0,261.47079,4,3.0,0,0,7.0,1.0,0,0,0,9,1,7,0,0,1,3.0,38.33333333,0,0,5.0,2,6.0,0.0,3.0,0,6.0,0,7,0
2516,0,26666.66667,2.0,0,0,0,4,1,0,3.0,0,1,3,0,1.0,80000.0,216.34573153333335,3,6.0,1,0,6.0,0.0,0,1,0,8,1,7,0,0,1,6.0,48.66666667,0,0,6.0,2,3.0,2.0,6.0,0,6.0,0,7,0
2517,0,10000.0,3.0,0,0,0,2,1,0,3.0,0,1,2,0,1.0,20000.0,266.4951835,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,0,6.0,59.0,1,1,5.0,2,3.0,2.0,6.0,0,6.0,0,7,1
2520,0,225.0,2.0,0,0,0,0,0,0,1.0,0,1,3,0,1.0,450.0,148.04789675,2,6.0,1,0,7.0,0.0,0,2,0,7,1,7,0,0,0,6.0,51.625,0,0,5.0,0,6.0,1.0,4.0,0,6.0,1,7,1
2521,0,2000.0,4.0,0,0,0,1,0,0,1.0,0,0,2,0,1.0,4000.0,125.54261755,2,6.0,1,0,2.0,3.0,0,2,0,8,1,7,0,0,0,6.0,59.66666667,0,0,6.0,0,2.0,1.0,6.0,0,6.0,0,7,1
2522,0,16666.66667,0.0,0,0,0,3,0,0,4.0,0,1,2,0,1.0,50000.0,258.0298111,3,4.0,1,0,7.0,1.0,0,2,0,8,1,7,0,0,1,4.0,53.0,0,1,5.0,2,6.0,1.0,4.0,0,4.0,0,7,1
2523,0,13333.33333,5.0,1,1,0,4,0,0,3.0,0,1,1,0,1.0,80000.0,221.387735,6,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,0,6.0,35.0,0,1,6.0,1,8.0,0.0,6.0,0,6.0,1,7,1
