,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num_x,vehicle_dist_x,vehicle_fuel_x,vehicle_use_x,fuel1_x,fuel2_x,fuel3_x,fuel4_x,fuel5_x,fuel6_x,fuel7_x,fuel8_x,fuel9_x,fuel10_x,vehicle_num_y,vehicle_dist_y,vehicle_fuel_y,vehicle_use_y,fuel1_y,fuel2_y,fuel3_y,fuel4_y,fuel5_y,fuel6_y,fuel7_y,fuel8_y,fuel9_y,fuel10_y,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,en_ac_percap,en_computer_percap,en_cooking_percap,en_freezing_percap,en_heating_percap,en_laundry_percap,en_lighting_percap,en_television_percap,en_vehicle_percap,en_waterheating_percap,en_total_no_vehicle_percap,log_en_total,log_en_total_percap,log_expenditure,log_raw_income,log_income_percap,log_en_total_no_vehicle_percap,province_id,prefecture_id,cluster
29,253,北京市,北京市,丰台区,1,59,1,0,4,1,0,0,4,4,0,3,50000,3,45000,7,16666.66667,6,400.0,1.476,114.375,1,1.0,22.5,0.0,1,1.0,3400.0,60.0,1.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,373.8869225,12.76378792,0.0,0.671034,6.4419264,107.36544,0.0,234.0435659,735.1726767,735.1726767,Beijing,245.0575589,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,124.62897416666668,4.254595973333333,0.0,0.223678,2.1473088,35.78848,0.0,78.01452196666666,245.0575589,6.6014647062925835,5.505565487831776,10.714439990727769,10.819798284210286,9.721225994142234,5.505565487831776,0,0,0
30,257,北京市,北京市,海淀区,-1,60,2,1,4,6,0,2,4,4,0,5,150000,2,30000,7,75000.0,7,683.333,2.25,26.25,1,0.857,52.5,2.0,1,1.0,3333.333,60.0,3.0,0,3.5,60,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,5.4844125,28.071589,389.0124875,15.9547349,1135.102041,8.872560667,9.841832,304.20208,0.0,208.2569476,2104.798685,2104.798685,Beijing,1052.399343,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.74220625,14.0357945,194.50624375,7.97736745,567.5510205,4.4362803335,4.920916,152.10104,0.0,104.1284738,1052.3993425,7.652450096956703,6.9597776828797375,10.308985993422082,11.918397239722838,11.225256725762893,6.9597776828797375,0,0,0
31,259,北京市,北京市,朝阳区,-1,29,2,1,5,4,0,2,2,5,2,6,400000,4,65000,7,100000.0,8,1333.333,0.989,41.25,1,1.0,22.5,2.0,1,1.5,3333.333,120.0,2.0,0,3.5,80,2700,1,2.75,9.0,6.5,10000,1,1.75,0,9.0,0,0,1,0,0,1,0,0,0,0,1,1.75,0,9.0,0,0,1,0,0,1,0,0,0,0,1,1.75,0,9.0,0,0,1,0,0,1,0,0,0,0,22.4753375,39.702845,228.770834,18.51177041,1518.367347,15.65746,8.8576488,139.79875,2317.9275,83.87925,4393.948743,2076.021243,Beijing,1098.487186,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.618834375,9.92571125,57.1927085,4.6279426025,379.59183675,3.914365,2.2144122,34.9496875,579.481875,20.9698125,519.00531075,8.388211147480165,7.002599155311166,11.082157933374816,12.899222326086994,11.51293546492023,6.2538390245040905,0,0,1
32,267,北京市,北京市,昌平区,1,61,2,1,6,3,0,3,2,4,0,3,50000,2,31000,7,25000.0,2,600.0,1.5,22.5,1,2.0,15.0,1.0,1,1.0,2666.667,60.0,2.0,0,4.5,40,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,2.711029412,0.0,92.6716245,31.90946979,553.444898,0.2795975,3.0420208,67.1034,0.0,355.7025756,1106.864616,1106.864616,Beijing,553.4323078,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1.355514706,0.0,46.33581225,15.954734895,276.722449,0.13979875,1.5210104,33.5517,0.0,177.8512878,553.432308,7.010189672116069,6.317944721791012,10.34177474101152,10.819798284210286,10.12667110305036,6.317944721791012,0,0,0
33,268,北京市,北京市,西城区,1,68,3,1,5,6,0,0,2,4,2,5,200000,2,0,6,100000.0,5,983.333,2.25,22.5,1,2.0,22.5,0.0,1,1.25,3033.333,315.0,0.0,0,4.5,120,9998,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,7.201171875,13.89999,348.777195,31.90946979,3243.148688,3.578848,29.142048,23.00688,0.0,304.887922,4005.552213,4005.552213,Beijing,2002.776106,0,7,0,0,0,0,0,0,0,0,1,3,2,1,1,0,3.6005859375,6.949995,174.3885975,15.954734895,1621.574344,1.789424,14.571024,11.50344,0.0,152.443961,2002.7761065,8.29568635320609,7.602788732659849,0.0,12.206077645517674,11.51293546492023,7.602788732659849,0,0,0
34,270,北京市,北京市,房山区,1,34,2,1,3,1,0,0,3,3,2,3,40000,1,30000,7,40000.0,5,150.0,1.215,18.75,1,1.0,22.5,0.0,1,2.5,2666.667,450.0,0.0,0,3.5,105,1000,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,29.972852,78.64129,12.76378792,1992.857143,0.2795975,7.605052,20.13102,0.0,187.2348527,2329.485595,2329.485595,Beijing,2329.485595,0,7,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0.0,29.972852,78.64129,12.76378792,1992.857143,0.2795975,7.605052,20.13102,0.0,187.2348527,2329.485595,7.75383193471667,7.75383193471667,10.308985993422082,10.596659732783579,10.596659732783579,7.75383193471667,0,0,0
35,280,北京市,北京市,海淀区,1,26,2,1,6,3,0,3,2,4,2,7,0,2,95000,7,4999999.5,2,1500.0,0.033,15.0,1,1.0,37.5,0.0,1,3.5,2600.0,480.0,2.0,0,4.5,40,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,142.7085882,32.209632,0.559195,0.0,1327.696793,4.47356,10.736544,0.0,0.0,357.63,1876.014312,1876.014312,Beijing,938.0071561,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,71.3542941,16.104816,0.2795975,0.0,663.8483965,2.23678,5.368272,0.0,0.0,178.815,938.007156,7.537437661490843,6.844823100052493,11.461642696843066,0.0,15.424948570398369,6.844823100052493,0,0,0
36,293,北京市,北京市,丰台区,-1,45,0,0,5,1,2,0,4,3,2,7,0,2,12500,7,4999999.0,3,966.667,2.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.677585,78.2873,0.0,0.0,0.0,5.815628,0.0,0.0,0.0,85.780513,85.780513,Beijing,42.8902565,0,7,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.8387925,39.14365,0.0,0.0,0.0,2.907814,0.0,0.0,0.0,42.8902565,4.463382091853077,3.7816923478389097,9.433563920090563,0.0,15.424948470398375,3.7816923478389097,0,0,0
37,303,北京市,北京市,房山区,1,25,2,1,5,3,0,0,4,4,2,7,800000,3,97000,7,266666.6667,3,833.333,0.319,25.0,1,3.0,22.5,3.0,1,0.0,0.0,0.0,0.0,0,4.5,15,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,69.787536,8.089687667,19.14568188,491.9825073,11.648,4.026204,0.0,0.0,83.87925,688.5588668,688.5588668,Beijing,229.5196223,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,23.262512,2.6965625556666666,6.38189396,163.9941691,3.8826666666666663,1.342068,0.0,0.0,27.95975,229.5196222666667,6.536052069658643,5.440335987952976,11.48247656671073,13.592368256649284,12.493758468099923,5.440335987952976,0,0,0
38,304,北京市,北京市,昌平区,1,60,1,1,4,1,0,3,2,5,0,4,66000,1,30600,7,66000.0,3,150.0,1.952,37.5,0,0.0,0.0,0.0,0,3.5,3333.333,210.0,3.0,0,4.5,40,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,115.35524,15.9547349,752.8040816,0.0,22.3678,125.25968,0.0,0.0,1031.741537,1031.741537,Beijing,1031.741537,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0,115.35524,15.9547349,752.8040816,0.0,22.3678,125.25968,0.0,0.0,1031.741537,6.9399722316173,6.9399722316173,10.328787967145063,11.097425172408931,11.097425172408931,6.9399722316173,0,0,0
39,317,北京市,北京市,朝阳区,-1,55,1,1,1,2,0,2,4,3,2,2,25000,1,12600,7,25000.0,4,1500.0,0.964,18.75,1,1.0,22.5,2.0,1,2.0,2966.667,90.0,3.0,0,3.5,40,1700,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,13.2775207,30.755725,149.45385,12.76378792,756.7346939,3.2032,2.9525496,0.0,0.0,214.578,1183.719327,1183.719327,Beijing,1183.719327,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,13.2775207,30.755725,149.45385,12.76378792,756.7346939,3.2032,2.9525496,0.0,0.0,214.578,1183.719327,7.0772611706623705,7.0772611706623705,9.441531454869693,10.12667110305036,10.12667110305036,7.0772611706623705,0,0,0
40,319,北京市,北京市,朝阳区,1,66,2,1,4,3,5,0,4,5,0,4,66000,2,11000,7,33000.0,2,0.0,1.714,63.75,1,0.1,37.5,2.0,1,2.5,3000.0,105.0,1.0,0,4.5,80,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,46.51957031,0.0,796.068,19.97293356,1945.889213,3.35517,2.23678,87.23442,0.0,190.4354485,3091.711535,3091.711535,Beijing,1545.855768,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,23.259785155,0.0,398.034,9.98646678,972.9446065,1.677585,1.11839,43.61721,0.0,95.21772425,1545.8557675,8.036803504514197,7.34397961254845,9.305741456739435,11.097425172408931,10.404293143019792,7.34397961254845,0,0,0
41,321,北京市,北京市,丰台区,-1,63,1,1,4,1,0,2,2,4,0,3,30000,1,22200,7,30000.0,1,0.0,3.0,37.5,1,0.429,37.5,0.0,1,1.5,3000.0,120.0,0.0,0,4.5,40,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,21.59487422,0.0,362.7030225,0.0,1311.953353,0.0,4.920916,60.39306,0.0,280.0521301,2041.617356,2041.617356,Beijing,2041.617356,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,21.59487422,0.0,362.7030225,0.0,1311.953353,0.0,4.920916,60.39306,0.0,280.0521301,2041.617356,7.621987282121509,7.621987282121509,10.007892611890918,10.308985993422082,10.308985993422082,7.621987282121509,0,0,0
42,337,北京市,北京市,海淀区,-1,48,0,1,5,1,2,0,3,3,0,1,5000,1,2500,7,5000.0,1,0.0,3.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,57.373407,217.6218135,0.0,0.0,0.0,21.473088,0.0,0.0,0.0,296.4683085,296.4683085,Beijing,296.4683085,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,57.373407,217.6218135,0.0,0.0,0.0,21.473088,0.0,0.0,0.0,296.4683085,5.695307693260961,5.695307693260961,7.824445930877619,8.517393171418904,8.517393171418904,5.695307693260961,0,0,0
43,345,北京市,北京市,丰台区,1,20,0,0,5,5,2,3,2,4,2,6,300000,1,70000,7,3092.783505,1,1500.0,0.1,15.0,1,3.0,52.5,2.0,1,0.0,0.0,0.0,3.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3979875,0.0,0.0,0.0,2.23678,0.0,0.0,195.71825,199.3530175,199.3530175,Beijing,199.3530175,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3979875,0.0,0.0,0.0,2.23678,0.0,0.0,195.71825,199.3530175,5.3000808981117356,5.3000808981117356,11.156264806643742,12.611541086966115,8.037150056157348,5.3000808981117356,0,0,0
44,346,北京市,北京市,西城区,-1,34,3,1,5,1,0,2,4,4,0,5,150000,3,112000,3,50000.0,4,0.0,2.107,50.625,1,1.0,37.5,0.0,1,2.5,2666.667,150.0,0.0,0,5.5,105,3000,1,2.25,11.0,6.5,16000,1,2.25,0,11.0,0,0,0,0,0,1,0,0,0,0,1,2.25,0,11.0,0,0,0,0,0,1,0,0,0,0,1,2.25,0,11.0,0,0,0,0,0,1,0,0,0,0,54.00878906,14.043783,199.017,0.0,3131.632653,0.0,27.224808,0.0,3642.4575,59.91375,7128.298283,3485.840783,Beijing,2376.099428,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,18.002929686666665,4.681261,66.339,0.0,1043.877551,0.0,9.074936,0.0,1214.1525,19.97125,1161.9469276666666,8.871968091033462,7.773636295541617,11.626263078808801,11.918397239722838,10.819798284210286,7.058712517484854,0,0,1
45,366,北京市,北京市,东城区,-1,44,1,1,5,1,1,3,2,5,2,6,400000,1,0,2,400000.0,0,0.0,0.0,0.0,1,0.1,180.0,2.0,1,0.0,0.0,0.0,0.0,0,4.5,60,2000,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,8.180224,0.0,15.9547349,1967.930029,0.0,15.33792,7.66896,0.0,54.41012813,2069.481996,2069.481996,Beijing,2069.481996,0,7,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0.0,8.180224,0.0,15.9547349,1967.930029,0.0,15.33792,7.66896,0.0,54.41012813,2069.481996,7.6355367074636336,7.6355367074636336,0.0,12.899222326086994,12.899222326086994,7.6355367074636336,0,0,0
46,368,北京市,北京市,海淀区,1,64,2,1,3,3,0,0,2,4,2,5,200000,5,0,7,40000.0,4,383.333,1.775,31.875,1,3.0,52.5,2.0,1,3.5,3333.333,150.0,3.5,0,4.5,60,0,1,2.25,11.0,7.5,0,1,1.25,1,11.0,0,0,0,0,0,1,0,0,0,0,1,1.25,1,11.0,0,0,0,0,0,1,0,0,0,0,1,1.25,1,11.0,0,0,0,0,0,1,0,0,0,0,66.03474609,16.328494,246.5733725,23.96752027,1991.54519,3.131492,4.920916,40.26204,2023.5875,279.5429444,4695.894215,2672.306715,Beijing,939.178843,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,13.206949218,3.2656988,49.3146745,4.7935040540000005,398.309038,0.6262984,0.9841832,8.052408,404.7175,55.90858888,534.461343,8.454656763950934,6.846070115677833,0.0,12.206077645517674,10.596659732783579,6.283128698673304,0,0,1
47,370,北京市,北京市,昌平区,1,64,2,1,4,1,0,3,4,4,0,4,60000,5,14500,7,12000.0,1,0.0,3.0,15.0,1,1.0,22.5,3.0,1,1.0,3000.0,240.0,2.0,0,3.5,105,1600,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,6.093791667,68.445468,145.081209,22.21412449,1992.857143,9.319916667,30.420208,0.0,0.0,249.6464702,2524.078331,2524.078331,Beijing,504.8156662,0,7,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1.2187583333999998,13.6890936,29.0162418,4.442824898,398.5714286,1.8639833334,6.0840416,0.0,0.0,49.92929404,504.8156662,7.8340273634065,6.22617230686811,9.581972891547895,11.002116507732017,9.392745258631441,6.22617230686811,0,0,0
48,374,北京市,北京市,西城区,1,33,0,0,5,4,2,0,2,4,1,4,100000,2,45000,0,50000.0,2,1175.0,1.5,30.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beijing,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.714439990727769,11.51293546492023,10.819798284210286,0.0,0,0,0
49,376,北京市,北京市,西城区,-1,74,3,1,3,2,2,3,4,4,0,5,110000,2,0,7,55000.0,3,1050.0,2.0,30.0,0,0.0,0.0,0.0,0,1.0,3333.333,60.0,1.0,0,4.5,105,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,3.9174375,0.0,366.060695,31.90946979,2837.755102,1.789424,8.052408,60.39306,0.0,0.0,3309.877596,3309.877596,Beijing,1654.938798,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.95871875,0.0,183.0303475,15.954734895,1418.877551,0.894712,4.026204,30.19653,0.0,0.0,1654.938798,8.104968567972307,7.412123376532783,0.0,11.608244735642321,10.915106645867503,7.412123376532783,0,0,0
50,381,北京市,北京市,西城区,1,51,2,1,4,5,0,2,4,4,0,5,125000,2,100000,7,62500.0,6,1416.667,0.874,76.875,1,2.0,90.0,0.0,1,3.5,2600.0,150.0,1.0,0,5.5,60,1344,1,2.25,9.0,7.5,5500,1,0.75,0,9.0,0,0,0,0,0,1,0,0,0,0,1,0.75,0,9.0,0,0,0,0,0,1,0,0,0,0,1,0.75,0,9.0,0,0,0,0,0,1,0,0,0,0,23.69185547,8.94712,823.1889575,0.0,1789.504373,0.0,26.84136,0.0,993.3975,335.517,4001.088166,3007.690666,Beijing,2000.544083,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,0,11.845927735,4.47356,411.59447875,0.0,894.7521865,0.0,13.42068,0.0,496.69875,167.7585,1503.845333,8.294571545385768,7.6016742031713465,11.51293546492023,11.736077016252437,11.042937835596494,7.31644540313114,0,0,1
51,387,北京市,北京市,海淀区,1,47,1,1,5,2,0,3,3,4,2,5,120000,3,110000,6,40000.0,6,1250.0,0.865,45.0,1,2.0,22.5,1.0,1,2.0,3000.0,150.0,1.0,0,4.5,60,0,1,2.75,9.0,6.5,1000,1,1.25,0,9.0,0,0,1,0,0,1,0,0,0,0,1,1.25,0,9.0,0,0,1,0,0,1,0,0,0,0,1,1.25,0,9.0,0,0,1,0,0,1,0,0,0,0,6.481054688,19.1724,211.9078,31.90946979,1254.673469,4.601376,1.6871712,111.19992,1655.6625,71.8965,3369.191661,1713.529161,Beijing,1123.063887,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.160351562666667,6.3908,70.63593333333334,10.63648993,418.2244896666666,1.533792,0.5623904000000001,37.06664,551.8874999999999,23.9655,571.176387,8.122724894429513,7.024705867806335,11.608244735642321,11.695255355062795,10.596659732783579,6.3494473127250055,0,0,1
52,392,北京市,北京市,朝阳区,-1,58,3,1,5,4,0,3,4,5,2,6,250000,4,66800,7,62500.0,6,0.0,1.215,41.25,1,2.0,37.5,2.0,1,1.0,0.0,60.0,2.0,0,2.5,105,2700,1,2.25,9.0,6.5,10000,1,1.25,0,9.0,0,0,1,0,0,1,0,0,0,0,1,1.25,0,9.0,0,0,1,0,0,1,0,0,0,0,1,1.25,0,9.0,0,0,1,0,0,1,0,0,0,0,0.0,19.683664,155.9376,19.97293356,1423.469388,9.512533333,53.5932488,0.0,1655.6625,357.63,3695.461867,2039.799367,Beijing,923.8654669,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,4.920916,38.9844,4.99323339,355.867347,2.37813333325,13.3983122,0.0,413.915625,89.4075,509.94984175,8.215131388969374,6.829648285583455,11.109473329472568,12.429220196836383,11.042937835596494,6.236271428340976,0,0,1
53,393,北京市,北京市,东城区,-1,28,2,1,5,6,0,3,3,4,2,7,0,2,91780,7,4999999.0,1,0.0,3.0,22.5,1,3.0,22.5,1.0,1,1.0,2666.667,330.0,1.0,0,4.5,25,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,23.262512,199.017,12.76378792,470.502551,2.23678,8.8576488,120.78612,0.0,214.578,1052.0044,1052.0044,Beijing,526.0021999,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,11.631256,99.5085,6.38189396,235.2512755,1.11839,4.4288244,60.39306,0.0,107.289,526.0022,6.959402690662757,6.267204723105704,11.427160583509428,0.0,15.424948470398375,6.267204723105704,0,0,0
54,422,北京市,北京市,海淀区,1,30,2,1,5,3,0,0,2,5,2,5,130000,3,60000,0,43333.33333,3,1500.0,3.0,15.0,1,1.0,15.0,0.0,1,1.0,0.0,150.0,1.0,0,4.5,60,0,1,2.25,9.0,6.5,10000,1,3.25,0,9.0,0,0,0,0,0,1,0,0,0,0,1,3.25,0,9.0,0,0,0,0,0,1,0,0,0,0,1,3.25,0,9.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1967.930029,0.0,0.0,0.0,4304.7225,0.0,6272.652529,1967.930029,Beijing,2090.884176,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,655.9766763333333,0.0,0.0,0.0,1434.9075,0.0,655.9766763333333,8.744114004526477,7.645820458610685,11.002116507732017,11.775297421715827,10.676700517349497,6.487648517600784,0,0,1
55,435,北京市,北京市,海淀区,1,21,2,1,5,2,2,2,2,3,2,1,6000,1,36000,0,6000.0,4,1283.333,1.428,26.25,1,2.0,37.5,1.0,1,0.0,3333.333,0.0,1.0,0,0.0,60,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beijing,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.491301994830229,8.699681400989514,8.699681400989514,0.0,0,0,0
56,439,北京市,北京市,房山区,1,37,2,1,5,2,3,5,1,4,2,3,50000,3,100000,0,16666.66667,1,0.0,3.0,90.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.5,80,1700,1,2.75,7.0,6.5,2000,1,0.5,0,9.0,0,0,0,0,0,1,0,0,0,0,1,0.5,0,9.0,0,0,0,0,0,1,0,0,0,0,1,0.5,0,9.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,12.76378792,1945.889213,0.0,0.0,0.0,662.265,0.0,2620.918001,1958.653001,Beijing,873.6393336,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,4.254595973333333,648.6297376666666,0.0,0.0,0.0,220.755,0.0,652.8843336666666,7.871661390379243,6.773811611288688,11.51293546492023,10.819798284210286,9.721225994142234,6.482930475978752,0,0,1
57,460,北京市,北京市,朝阳区,-1,47,0,1,4,1,0,0,3,5,0,3,30000,2,32200,7,15000.0,3,1283.333,1.033,20.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,59.90376438,0.0,0.0,0.0,20.13102,0.0,0.0,0.0,80.03478438,80.03478438,Beijing,40.01739219,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.0,0.0,29.95188219,0.0,0.0,0.0,10.06551,0.0,0.0,0.0,40.01739219,4.394878499280974,3.713996176513125,10.379752786950895,10.308985993422082,9.61587214452889,3.713996176513125,0,0,0
