,Unnamed: 0,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,log_en_total,log_en_total_percap,log_expenditure,log_raw_income,log_income_percap,province_id,prefecture_id,cluster
29,29,253,北京市,北京市,丰台区,1,59,1,0,4,1,0,0,4,4,0,3,50000,3,45000,7,16666.66667,6,400.0,1.476,114.375,1,1.0,22.5,0.0,1,1.0,3400.0,60.0,1.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,373.8869225,12.76378792,0.0,0.671034,6.4419264,107.36544,0.0,234.0435659,735.1726767,735.1726767,Beijing,245.0575589,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6.6014647062925835,5.505565487831776,10.714439990727769,10.819798284210286,9.721225994142234,0,0,3
30,30,257,北京市,北京市,海淀区,-1,60,2,1,4,6,0,2,4,4,0,5,150000,2,30000,7,75000.0,7,683.333,2.25,26.25,1,0.857,52.5,2.0,1,1.0,3333.333,60.0,3.0,0,3.5,60,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.18281375,28.071589,389.0124875,15.9547349,1135.102041,8.872560667,9.841832,304.20208,0.0,208.2569476,2099.314273,2099.497086,Beijing,1049.657136,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.649842266324024,6.95717109167842,10.308985993422082,11.918397239722838,11.225256725762893,0,0,3
31,31,259,北京市,北京市,朝阳区,-1,29,2,1,5,4,0,2,2,5,2,6,400000,4,65000,7,100000.0,8,1333.333,0.989,41.25,1,1.0,22.5,2.0,1,1.5,3333.333,120.0,2.0,0,3.5,80,2700,1,2.75,9.0,6.5,10000,1,1.75,0,9.0,0,0,1,0,0,1,0,0,0,0,0.749177917,39.702845,228.770834,18.51177041,1518.367347,15.65746,8.8576488,139.79875,2317.9275,83.87925,4371.473405,2054.295083,Beijing,1092.868351,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8.383084124541497,6.997475638675027,11.082157933374816,12.899222326086994,11.51293546492023,0,0,0
32,32,267,北京市,北京市,昌平区,1,61,2,1,6,3,0,3,2,4,0,3,50000,2,31000,7,25000.0,2,600.0,1.5,22.5,1,2.0,15.0,1.0,1,1.0,2666.667,60.0,2.0,0,4.5,40,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.090367647,0.0,92.6716245,31.90946979,553.444898,0.2795975,3.0420208,67.1034,0.0,355.7025756,1104.153586,1104.243954,Beijing,552.0767931,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,7.007739596148584,6.315496858065767,10.34177474101152,10.819798284210286,10.12667110305036,0,0,3
33,33,268,北京市,北京市,西城区,1,68,3,1,5,6,0,0,2,4,2,5,200000,2,0,6,100000.0,5,983.333,2.25,22.5,1,2.0,22.5,0.0,1,1.25,3033.333,315.0,0.0,0,4.5,120,9998,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.240039063,13.89999,348.777195,31.90946979,3243.148688,3.578848,29.142048,23.00688,0.0,304.887922,3998.351041,3998.59108,Beijing,1999.17552,0,7,0,0,0,0,0,0,0,0,1,3,2,1,1,0,8.293887387189736,7.600990215941377,0.0,12.206077645517674,11.51293546492023,0,0,1
34,34,270,北京市,北京市,房山区,1,34,2,1,3,1,0,0,3,3,2,3,40000,1,30000,7,40000.0,5,150.0,1.215,18.75,1,1.0,22.5,0.0,1,2.5,2666.667,450.0,0.0,0,3.5,105,1000,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,29.972852,78.64129,12.76378792,1992.857143,0.2795975,7.605052,20.13102,0.0,187.2348527,2329.485595,2329.485595,Beijing,2329.485595,0,7,0,0,0,0,0,0,0,0,1,2,2,1,1,0,7.75383193471667,7.75383193471667,10.308985993422082,10.596659732783579,10.596659732783579,0,0,3
35,35,280,北京市,北京市,海淀区,1,26,2,1,6,3,0,3,2,4,2,7,0,2,95000,7,4999999.5,2,1500.0,0.033,15.0,1,1.0,37.5,0.0,1,3.5,2600.0,480.0,2.0,0,4.5,40,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,4.756952941,32.209632,0.559195,0.0,1327.696793,4.47356,10.736544,0.0,0.0,357.63,1733.305724,1738.062677,Beijing,866.652862,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7.4583624532181405,6.765791706096162,11.461642696843066,0.0,15.424948570398369,0,0,2
36,36,293,北京市,北京市,丰台区,-1,45,0,0,5,1,2,0,4,3,2,7,0,2,12500,7,4999999.0,3,966.667,2.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.677585,78.2873,0.0,0.0,0.0,5.815628,0.0,0.0,0.0,85.780513,85.780513,Beijing,42.8902565,0,7,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4.463382091853077,3.7816923478389097,9.433563920090563,0.0,15.424948470398375,0,0,2
37,37,303,北京市,北京市,房山区,1,25,2,1,5,3,0,0,4,4,2,7,800000,3,97000,7,266666.6667,3,833.333,0.319,25.0,1,3.0,22.5,3.0,1,0.0,0.0,0.0,0.0,0,4.5,15,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,69.787536,8.089687667,19.14568188,491.9825073,11.648,4.026204,0.0,0.0,83.87925,688.5588668,688.5588668,Beijing,229.5196223,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.536052069658643,5.440335987952976,11.48247656671073,13.592368256649284,12.493758468099923,0,0,3
38,38,304,北京市,北京市,昌平区,1,60,1,1,4,1,0,3,2,5,0,4,66000,1,30600,7,66000.0,3,150.0,1.952,37.5,0,0.0,0.0,0.0,0,3.5,3333.333,210.0,3.0,0,4.5,40,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,115.35524,15.9547349,752.8040816,0.0,22.3678,125.25968,0.0,0.0,1031.741537,1031.741537,Beijing,1031.741537,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,6.9399722316173,6.9399722316173,10.328787967145063,11.097425172408931,11.097425172408931,0,0,3
39,39,317,北京市,北京市,朝阳区,-1,55,1,1,1,2,0,2,4,3,2,2,25000,1,12600,7,25000.0,4,1500.0,0.964,18.75,1,1.0,22.5,2.0,1,2.0,2966.667,90.0,3.0,0,3.5,40,1700,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.442584023,30.755725,149.45385,12.76378792,756.7346939,3.2032,2.9525496,0.0,0.0,214.578,1170.441806,1170.88439,Beijing,1170.441806,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,7.06599058193809,7.06599058193809,9.441531454869693,10.12667110305036,10.12667110305036,0,0,3
40,40,319,北京市,北京市,朝阳区,1,66,2,1,4,3,5,0,4,5,0,4,66000,2,11000,7,33000.0,2,0.0,1.714,63.75,1,0.1,37.5,2.0,1,2.5,3000.0,105.0,1.0,0,4.5,80,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,1.550652344,0.0,796.068,19.97293356,1945.889213,3.35517,2.23678,87.23442,0.0,190.4354485,3045.191965,3046.742617,Beijing,1522.595982,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8.021647553465366,7.328828597754031,9.305741456739435,11.097425172408931,10.404293143019792,0,0,3
41,41,321,北京市,北京市,丰台区,-1,63,1,1,4,1,0,2,2,4,0,3,30000,1,22200,7,30000.0,1,0.0,3.0,37.5,1,0.429,37.5,0.0,1,1.5,3000.0,120.0,0.0,0,4.5,40,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.719829141,0.0,362.7030225,0.0,1311.953353,0.0,4.920916,60.39306,0.0,280.0521301,2020.022481,2020.74231,Beijing,2020.022481,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,7.611358841042891,7.611358841042891,10.007892611890918,10.308985993422082,10.308985993422082,0,0,3
42,42,337,北京市,北京市,海淀区,-1,48,0,1,5,1,2,0,3,3,0,1,5000,1,2500,7,5000.0,1,0.0,3.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,57.373407,217.6218135,0.0,0.0,0.0,21.473088,0.0,0.0,0.0,296.4683085,296.4683085,Beijing,296.4683085,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.695307693260961,5.695307693260961,7.824445930877619,8.517393171418904,8.517393171418904,0,0,3
43,43,345,北京市,北京市,丰台区,1,20,0,0,5,5,2,3,2,4,2,6,300000,1,70000,7,3092.783505,1,1500.0,0.1,15.0,1,3.0,52.5,2.0,1,0.0,0.0,0.0,3.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3979875,0.0,0.0,0.0,2.23678,0.0,0.0,195.71825,199.3530175,199.3530175,Beijing,199.3530175,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.3000808981117356,5.3000808981117356,11.156264806643742,12.611541086966115,8.037150056157348,0,0,3
44,44,346,北京市,北京市,西城区,-1,34,3,1,5,1,0,2,4,4,0,5,150000,3,112000,3,50000.0,4,0.0,2.107,50.625,1,1.0,37.5,0.0,1,2.5,2666.667,150.0,0.0,0,5.5,105,3000,1,2.25,11.0,6.5,16000,1,2.25,0,11.0,0,0,0,0,0,1,0,0,0,0,1.800292969,14.043783,199.017,0.0,3131.632653,0.0,27.224808,0.0,3642.4575,59.91375,7074.289494,3433.632287,Beijing,2358.096498,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8.864363639554183,7.76603398488727,11.626263078808801,11.918397239722838,10.819798284210286,0,0,0
45,45,366,北京市,北京市,东城区,-1,44,1,1,5,1,1,3,2,5,2,6,400000,1,0,2,400000.0,0,0.0,0.0,0.0,1,0.1,180.0,2.0,1,0.0,0.0,0.0,0.0,0,4.5,60,2000,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,8.180224,0.0,15.9547349,1967.930029,0.0,15.33792,7.66896,0.0,54.41012813,2069.481996,2069.481996,Beijing,2069.481996,0,7,0,0,0,0,0,0,0,0,1,0,4,1,0,0,7.6355367074636336,7.6355367074636336,0.0,12.899222326086994,12.899222326086994,0,0,1
46,46,368,北京市,北京市,海淀区,1,64,2,1,3,3,0,0,2,4,2,5,200000,5,0,7,40000.0,4,383.333,1.775,31.875,1,3.0,52.5,2.0,1,3.5,3333.333,150.0,3.5,0,4.5,60,0,1,2.25,11.0,7.5,0,1,1.25,1,11.0,0,0,0,0,0,1,0,0,0,0,2.201158203,16.328494,246.5733725,23.96752027,1991.54519,3.131492,4.920916,40.26204,2023.5875,279.5429444,4629.859469,2608.473127,Beijing,925.9718937,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8.440497760306643,6.8319232455808585,0.0,12.206077645517674,10.596659732783579,0,0,0
47,47,370,北京市,北京市,昌平区,1,64,2,1,4,1,0,3,4,4,0,4,60000,5,14500,7,12000.0,1,0.0,3.0,15.0,1,1.0,22.5,3.0,1,1.0,3000.0,240.0,2.0,0,3.5,105,1600,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.203126389,68.445468,145.081209,22.21412449,1992.857143,9.319916667,30.420208,0.0,0.0,249.6464702,2517.984539,2518.187666,Beijing,503.5969079,0,7,0,0,0,0,0,0,0,0,1,1,4,1,1,0,7.831611138580698,6.223759908165985,9.581972891547895,11.002116507732017,9.392745258631441,0,0,3
48,48,374,北京市,北京市,西城区,1,33,0,0,5,4,2,0,2,4,1,4,100000,2,45000,0,50000.0,2,1175.0,1.5,30.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beijing,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,10.714439990727769,11.51293546492023,10.819798284210286,0,0,3
49,49,376,北京市,北京市,西城区,-1,74,3,1,3,2,2,3,4,4,0,5,110000,2,0,7,55000.0,3,1050.0,2.0,30.0,0,0.0,0.0,0.0,0,1.0,3333.333,60.0,1.0,0,4.5,105,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.13058125,0.0,366.060695,31.90946979,2837.755102,1.789424,8.052408,60.39306,0.0,0.0,3305.960159,3306.09074,Beijing,1652.980079,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8.10378466543417,7.410939831677977,0.0,11.608244735642321,10.915106645867503,0,0,1
50,50,381,北京市,北京市,西城区,1,51,2,1,4,5,0,2,4,4,0,5,125000,2,100000,7,62500.0,6,1416.667,0.874,76.875,1,2.0,90.0,0.0,1,3.5,2600.0,150.0,1.0,0,5.5,60,1344,1,2.25,9.0,7.5,5500,1,0.75,0,9.0,0,0,0,0,0,1,0,0,0,0,0.789728516,8.94712,823.1889575,0.0,1789.504373,0.0,26.84136,0.0,993.3975,335.517,3977.396311,2984.788539,Beijing,1988.698155,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8.28863408014291,7.5957382255605985,11.51293546492023,11.736077016252437,11.042937835596494,0,0,0
51,51,387,北京市,北京市,海淀区,1,47,1,1,5,2,0,3,3,4,2,5,120000,3,110000,6,40000.0,6,1250.0,0.865,45.0,1,2.0,22.5,1.0,1,2.0,3000.0,150.0,1.0,0,4.5,60,0,1,2.75,9.0,6.5,1000,1,1.25,0,9.0,0,0,1,0,0,1,0,0,0,0,0.216035156,19.1724,211.9078,31.90946979,1254.673469,4.601376,1.6871712,111.19992,1655.6625,71.8965,3362.710606,1707.264142,Beijing,1120.903535,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12079999063846,7.022782106747784,11.608244735642321,11.695255355062795,10.596659732783579,0,0,0
52,52,392,北京市,北京市,朝阳区,-1,58,3,1,5,4,0,3,4,5,2,6,250000,4,66800,7,62500.0,6,0.0,1.215,41.25,1,2.0,37.5,2.0,1,1.0,0.0,60.0,2.0,0,2.5,105,2700,1,2.25,9.0,6.5,10000,1,1.25,0,9.0,0,0,1,0,0,1,0,0,0,0,0.0,19.683664,155.9376,19.97293356,1423.469388,9.512533333,53.5932488,0.0,1655.6625,357.63,3695.461867,2039.799367,Beijing,923.8654669,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8.215131388969374,6.829648285583455,11.109473329472568,12.429220196836383,11.042937835596494,0,0,0
53,53,393,北京市,北京市,东城区,-1,28,2,1,5,6,0,3,3,4,2,7,0,2,91780,7,4999999.0,1,0.0,3.0,22.5,1,3.0,22.5,1.0,1,1.0,2666.667,330.0,1.0,0,4.5,25,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,23.262512,199.017,12.76378792,470.502551,2.23678,8.8576488,120.78612,0.0,214.578,1052.0044,1052.0044,Beijing,526.0021999,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.959402690662757,6.267204723105704,11.427160583509428,0.0,15.424948470398375,0,0,2
54,54,422,北京市,北京市,海淀区,1,30,2,1,5,3,0,0,2,5,2,5,130000,3,60000,0,43333.33333,3,1500.0,3.0,15.0,1,1.0,15.0,0.0,1,1.0,0.0,150.0,1.0,0,4.5,60,0,1,2.25,9.0,6.5,10000,1,3.25,0,9.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1967.930029,0.0,0.0,0.0,4304.7225,0.0,6272.652529,1967.930029,Beijing,2090.884176,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8.744114004526477,7.645820458610685,11.002116507732017,11.775297421715827,10.676700517349497,0,0,0
55,55,435,北京市,北京市,海淀区,1,21,2,1,5,2,2,2,2,3,2,1,6000,1,36000,0,6000.0,4,1283.333,1.428,26.25,1,2.0,37.5,1.0,1,0.0,3333.333,0.0,1.0,0,0.0,60,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beijing,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.491301994830229,8.699681400989514,8.699681400989514,0,0,3
56,56,439,北京市,北京市,房山区,1,37,2,1,5,2,3,5,1,4,2,3,50000,3,100000,0,16666.66667,1,0.0,3.0,90.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.5,80,1700,1,2.75,7.0,6.5,2000,1,0.5,0,9.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,12.76378792,1945.889213,0.0,0.0,0.0,662.265,0.0,2620.918001,1958.653001,Beijing,873.6393336,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.871661390379243,6.773811611288688,11.51293546492023,10.819798284210286,9.721225994142234,0,0,0
57,57,460,北京市,北京市,朝阳区,-1,47,0,1,4,1,0,0,3,5,0,3,30000,2,32200,7,15000.0,3,1283.333,1.033,20.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,59.90376438,0.0,0.0,0.0,20.13102,0.0,0.0,0.0,80.03478438,80.03478438,Beijing,40.01739219,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,0,4.394878499280974,3.713996176513125,10.379752786950895,10.308985993422082,9.61587214452889,0,0,3
58,58,468,北京市,北京市,西城区,-1,51,1,1,5,1,5,2,1,4,0,4,100000,3,50000,7,33333.33333,6,1116.667,1.464,22.5,2,1.55,18.75,1.0,2,3.25,3033.333,315.0,3.0,1,3.5,40,1,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,100.319583,175.990815,37.02354082,368.0651714,15.9370575,13.6890936,80.52408,0.0,671.3977041,1462.947045,1462.947045,Beijing,487.6490151,0,7,0,0,0,0,0,0,0,0,1,0,5,1,0,0,7.288891522418966,6.191644471025113,10.819798284210286,11.51293546492023,10.414343175752132,0,0,3
59,59,470,北京市,北京市,海淀区,-1,31,3,1,5,2,0,3,3,4,2,5,150000,5,120000,7,30000.0,3,1250.0,2.0,17.5,1,1.0,37.5,0.0,1,1.75,3033.333,105.0,0.0,0,3.5,105,2000,1,2.75,7.0,8.5,5000,1,2.25,0,9.0,0,0,0,0,0,1,0,0,0,0,0.761723958,10.736544,160.63775,11.88709003,2678.571429,9.319916667,4.920916,95.06315,2980.1925,187.2348527,6138.564148,3159.133372,Beijing,1227.71283,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8.722509032953834,7.113722420423961,11.695255355062795,11.918397239722838,10.308985993422082,0,0,0
60,60,476,北京市,北京市,丰台区,-1,62,1,1,4,4,0,0,2,4,0,3,50000,2,40000,7,25000.0,2,0.0,2.0,52.5,1,1.0,15.0,0.0,1,3.5,3333.333,480.0,2.0,0,4.5,25,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,2.40884,38.02526,619.164,12.76378792,935.1603499,8.499764,32.656988,429.46176,0.0,187.2348527,2262.966762,2265.375602,Beijing,1131.483381,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,7.724873758119899,7.0321681826358295,10.596659732783579,10.819798284210286,10.12667110305036,0,0,3
61,61,478,北京市,北京市,朝阳区,1,63,0,1,4,1,0,2,4,4,0,4,72000,2,26402,7,36000.0,4,1050.0,1.632,73.125,1,0.429,90.0,0.0,1,3.5,3333.333,210.0,0.0,0,4.5,15,0,1,2.0,9.0,7.5,1200,1,0.75,0,9.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,874.5230585,0.0,282.3015306,14.315392,62.182484,0.0,993.3975,858.312,3085.031965,2091.634465,Beijing,1542.515983,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8.034641390938159,7.341818198601918,10.181232919041921,11.184435286790631,10.491301994830229,0,0,0
62,62,481,北京市,北京市,丰台区,1,33,0,0,5,1,0,3,4,5,2,4,80000,2,30000,7,40000.0,3,600.0,1.667,25.0,0,0.0,0.0,0.0,0,3.5,2666.667,90.0,1.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.504082031,3.578848,151.0975375,6.754028425,0.0,0.0,0.894712,13.42068,0.0,0.0,175.7458059,176.249888,Beijing,87.87290296,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.174712575499388,4.48720729234573,10.308985993422082,11.289794413577894,10.596659732783579,0,0,3
63,63,489,北京市,北京市,房山区,1,51,3,1,5,3,0,0,4,4,2,4,100000,3,400000,7,33333.33333,3,400.0,1.0,20.0,1,1.0,22.5,1.0,1,2.5,4000.0,270.0,2.0,2,0.0,0,0,1,0.0,7.0,8.5,10000,1,0.0,0,9.0,0,0,0,0,0,1,0,0,0,0,0.0,54.130076,77.5229,0.0,0.0,7.455933333,25.499292,98.41832,0.0,312.0580878,575.0846091,575.0846091,Beijing,191.6948697,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.356254540707106,5.261107951817343,12.899222326086994,11.51293546492023,10.414343175752132,0,0,0
64,64,490,北京市,北京市,东城区,1,53,1,1,5,2,2,2,4,4,2,4,90000,2,41000,7,45000.0,3,1175.0,2.333,30.0,1,1.0,52.5,0.0,1,2.5,2600.0,150.0,2.0,0,4.5,40,1200,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.371636949,46.97238,412.778275,19.14568188,612.955102,16.77585,48.314448,33.5517,0.0,312.0580878,1502.551525,1502.923162,Beijing,751.2757624,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.315585271877961,6.623102962181956,10.62135173563291,11.407576060361786,10.714439990727769,0,0,3
65,65,493,北京市,北京市,海淀区,-1,49,3,1,4,2,2,5,1,4,2,3,45000,2,32500,7,22500.0,5,1375.0,1.008,28.125,1,1.0,22.5,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0,0,1,0.5,6.0,6.5,8000,1,1.25,0,6.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,142.4399795,12.76378792,0.0,167.7585,6.262984,201.3102,1103.775,187.2348527,1821.545304,717.7703041,Beijing,910.7726521,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50798932173572,6.81539067390992,10.389026137075234,10.714439990727769,10.021315031649332,0,0,0
66,66,509,北京市,北京市,东城区,-1,61,2,1,4,2,5,2,4,5,0,5,110000,10,0,7,11000.0,4,0.0,2.357,67.5,1,0.429,52.5,0.0,1,1.5,3333.333,150.0,0.0,0,4.5,60,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.304689583,146.732768,796.068,34.46650531,1792.390671,0.0,31.31492,0.0,0.0,195.71825,2996.691114,2996.995803,Beijing,299.6691114,0,7,0,0,0,0,0,0,0,0,1,0,9,1,0,0,8.005597642667393,5.706010362403586,0.0,11.608244735642321,9.305741456739435,0,0,1
67,67,510,北京市,北京市,丰台区,1,21,1,0,5,3,0,0,5,3,2,4,100000,2,23500,0,50000.0,0,0.0,0.0,0.0,1,3.0,22.5,0.0,1,0.0,3333.333,330.0,3.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beijing,0.0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,10.064798252418377,11.51293546492023,10.819798284210286,0,0,3
68,68,512,北京市,北京市,顺义区,1,42,2,1,5,1,0,0,4,5,2,2,15000,2,29500,7,7500.0,5,400.0,1.25,24.375,1,1.0,22.5,0.0,1,3.25,3016.667,172.5,0.0,0,3.5,105,1700,1,2.75,6.0,6.5,0,1,0.75,0,6.0,0,0,0,0,0,1,0,0,0,0,0.209100694,84.550284,126.22246,14.80941633,1793.571429,3.2032,0.894712,0.0,662.265,83.87925,2769.395751,2107.339852,Beijing,1384.697875,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9267454593734925,7.233959172943359,10.292179440058462,9.61587214452889,8.922791623969637,0,0,0
69,69,513,北京市,北京市,昌平区,-1,51,2,1,5,1,1,0,2,4,0,3,50000,4,33000,7,12500.0,5,966.667,1.525,28.125,1,1.0,37.5,0.0,1,1.0,2666.667,90.0,0.0,0,3.5,80,1620,1,2.25,9.0,6.5,10000,1,1.25,0,9.0,0,0,1,0,1,0,0,0,0,0,0.179229167,8.94712,557.5991861,12.76378792,1681.632653,4.175322667,53.1458928,40.26204,1655.6625,187.2348527,4201.423355,2545.940084,Beijing,1050.355839,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.343416627162858,6.957835885172999,10.404293143019792,10.819798284210286,9.433563920090563,0,0,0
70,70,515,北京市,北京市,丰台区,-1,26,0,1,5,6,2,5,1,5,2,7,0,4,0,1,2499999.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.511264,0.0,0.0,0.0,0.0,0.127816,0.0,0.0,0.0,0.63908,0.63908,Beijing,0.15977,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.4941351088206636,0.14822170959694686,0.0,0.0,14.731801489838409,0,0,2
