,Unnamed: 0.1,index,Unnamed: 0,id,ages_mean,gender_codes,family_size,income_list,expenditure_list,resident_codes,region_codes,NumCookingEquip_list,NumWashMach_list,NumDryer_list,NumTV_list,NumPC_list,NumFluLamp_codes,NumIcdLamp_codes,NumESLamp_codes,NumHeater_list,NumWaterHeater_list,NumAC_list,NumVehicle_codes,HouseAge_codes,WindowFrame_codes,GlassType_codes,Reno_WindowGlass_codes,Reno_WindowGap_codes,Reno_Wall_codes,Reno_OtherHeatInsu_codes,WinterSunshine_codes,SummerSunshine_codes,Weektime_list,Cookingtime_codes,Fridgetime_codes,Washmachinetime_codes,TVtime_codes,PCtime_codes,FluLamptime_codes,IcdLamptime_codes,ESLamptime_codes,MthHeattime_codes,DayHeatertime_codes,Waterheatingtime_codes,ACtime_codes,perCapitaHouseholdEmission,perCapitaCookingEmission,perCapitaRefrigerationEmission,perCapitaLaundryEmission,perCapitaTVEmission,perCapitaPCEmission,perCapitaLighteningEmission,perCapitaHeatingEmission,perCapitaWaterheaterEmission,perCapitaACEmission,perCapitaVehicleEmission,TotalEmission,CookingEmission,RefrigerationEmission,LaundryEmission,TVEmission,PCEmission,LighteningEmission,HeatingEmission,WaterheaterEmission,ACEmission,VehicleEmission,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren
195,195,195,196,1364,39,0,3,40000,37000,0,0,3,1,0,1,1,5.5,999999,999999,999999,1,1,0,999999,0,0,6,5,6,6,5,8,7,2,4,3,1,2,2,999999,999999,3,999999,0,4,429.3668473,72.432724,8.33876285,,,7.453749333,4.770399573,57.54475703,245.973,32.85345467,,1288.100542,217.298172,25.01628855,,,22.361248,14.31119872,172.6342711,737.919,98.560364,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
196,196,196,197,1385,75,0,1,30000,30000,0,0,3,0,0,1,1,5.5,999999,5.5,999999,1,2,0,4,2,0,5,5,5,5,1,1,7,0,4,999999,5,0,3,999999,3,3,999999,2,1,438.5118554,29.38832,23.93260282,,,,25.7601577,330.1941176,22.534512,6.70214525,,438.5118554,29.38832,23.93260282,,,,25.7601577,330.1941176,22.534512,6.70214525,,5,1,1,0,0,0,0,0,0,0,0,1,1,0
197,197,197,198,1391,39.66666667,0,3,55400,40000,0,0,3,1,0,1,0,999999,999999,5.5,999999,1,1,0,5,0,1,6,6,6,6,2,3,7,1,4,1,4,999999,999999,999999,3,3,999999,1,0,221.8227178,51.42956,4.132269763,,,,1.431119872,158.056266,5.36536,1.408142167,,665.4681534,154.28868,12.39680929,,,,4.293359616,474.168798,16.09608,4.2244265,,4,0,0,0,0,0,0,0,1,0,1,2,1,1
198,198,198,199,1393,39.33333333,1,3,110000,30000,0,0,3,1,0,1,1,999999,2.5,2.5,999999,1,0,0,4,0,1,2,2,6,2,3,5,7,2,4,1,2,3,999999,4,2,4,999999,2,999999,280.626986,37.0549088,4.501366683,,,11.180624,3.220019712,209.6470588,15.023008,,,841.8809581,111.1647264,13.50410005,,,33.541872,9.660059136,628.9411765,45.069024,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
199,199,199,200,1397,44.33333333,0,3,60000,30000,0,0,3,1,0,1,1,2.5,999999,2.5,999999,1,2,0,4,0,0,6,6,6,6,4,8,7,3,4,3,2,3,3,999999,1,3,999999,2,4,557.3198027,103.657736,9.00273337,,,11.180624,1.908159829,64.70588237,327.964,38.90066717,,1671.959408,310.973208,27.00820011,,,33.541872,5.724479488,194.1176471,983.892,116.7020015,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
200,200,200,201,1401,44.25,0,4,70000,60000,0,0,5,1,0,1,0,999999,999999,5.5,999999,1,1,1,4,0,1,5,5,6,6,2,4,7,0,4,1,3,999999,999999,999999,2,3,999999,1,1,232.7363989,14.8600732,3.099202323,,,,0.715559936,87.35294118,122.9865,3.72212225,,930.9455955,59.4402928,12.39680929,,,,2.862239744,349.4117647,491.946,14.888489,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
201,201,201,202,1453,47.66666667,0,6,30000,20000,0,0,1,1,0,1,0,2.5,999999,2.5,2,1,1,0,4,0,0,3,3,6,6,0,0,7,2,4,1,0,999999,5,999999,1,999999,8,1,0,139.2758485,128.5739,4.501366685,,,,2.444829782,,3.755752,,,835.6550908,771.4434,27.00820011,,,,14.66897869,,22.534512,,,7,0,0,0,0,0,0,0,0,1,0,2,1,0
202,202,202,203,1456,66,1,1,20000,22000,0,0,5,0,0,1,0,999999,999999,2.5,999999,0,1,0,5,0,1,6,6,6,6,1,2,7,0,4,999999,3,999999,999999,999999,0,3,999999,999999,2,875.9305489,77.14434,,,,,0.178889984,790.2813299,,8.325989,,875.9305489,77.14434,,,,,0.178889984,790.2813299,,8.325989,,5,1,1,0,0,0,0,0,0,0,0,1,1,0
203,203,203,204,1462,35.66666667,0,3,500000,150000,0,0,4,1,0,1,1,999999,999999,5.5,999999,1,1,1,5,2,0,6,3,3,5,5,7,7,0,4,2,1,1,999999,999999,3,2,999999,2,5,237.8341647,17.94211467,3.601093347,,2.2361248,1.192599893,1.431119872,59.74526853,89.42266667,62.2631769,,713.502494,53.826344,10.80328004,,6.7083744,3.57779968,4.293359616,179.2358056,268.268,186.7895307,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
204,204,204,205,1477,32.66666667,0,3,9999998,9999998,1,0,0,0,0,1,1,999999,999999,25,999999,1,1,0,999999,0,0,6,6,6,6,4,5,7,999999,999999,999999,3,5,999999,999999,5,3,999999,2,8,96.5631499,,,,,,26.23719765,63.93861893,6.387333333,,,289.6894497,,,,,,78.71159296,191.8158568,19.162,,,3,0,0,0,0,0,1,0,0,0,1,0,0,1
205,205,205,206,1492,34.33333333,1,3,120000,40000,0,0,6,1,0,1,2,999999,999999,12.5,999999,1,3,1,5,2,1,3,3,6,6,7,8,7,0,4,2,5,0,999999,999999,3,3,999999,999999,3,992.5003673,19.17285067,12.46430034,7.98616,,5.441237013,3.57779968,426.751918,,51.30810133,465.798,2977.501102,57.518552,37.39290102,23.95848,,16.32371104,10.73339904,1280.255754,,153.924304,1397.394,2,0,0,0,0,0,0,1,0,0,1,0,0,1
206,206,206,207,1493,34.75,1,4,31920,35000,0,0,4,1,0,1,0,999999,999999,2.5,999999,1,1,0,4,0,1,5,5,6,6,2,4,7,1,4,5,3,999999,999999,999999,2,4,999999,0,7,167.03827,20.97732,3.874002905,0.08846208,5.0312808,,0.178889984,116.4705882,2.01201,18.405716,,668.15308,83.90928,15.49601162,0.35384832,20.1251232,,0.715559936,465.8823529,8.04804,73.622864,,8,0,0,0,0,0,0,0,0,0,1,1,1,1
207,207,207,208,1498,55,0,2,30000,30000,0,0,2,1,0,1,1,2.5,2.5,2.5,999999,1,1,0,1,1,1,6,6,6,6,2,2,7,2,4,4,3,1,3,3,3,3,999999,4,2,535.8738705,59.815028,6.254072135,0.92148,20.1251232,5.590312,5.90336947,243.0690537,134.134,60.061432,,1071.747741,119.630056,12.50814427,1.84296,40.2502464,11.180624,11.80673894,486.1381074,268.268,120.122864,,10,0,0,0,0,0,0,0,0,0,0,1,1,0
208,208,208,209,1539,40.66666667,0,3,200000,59000,0,0,3,0,0,1,1,999999,999999,12.5,999999,1,2,1,6,0,1,6,6,6,6,5,2,7,0,4,999999,2,2,999999,999999,3,3,999999,2,1,1107.722944,28.64303867,9.00273337,,4.4722496,2.385199787,3.57779968,428.1329923,7.511504,2.933426725,621.064,3323.168832,85.929116,27.00820011,,13.4167488,7.15559936,10.73339904,1284.398977,22.534512,8.800280176,1863.192,9,0,0,0,0,0,0,0,0,0,0,0,0,0
209,209,209,210,1544,36.66666667,1,3,100000,60000,0,0,4,1,0,1,1,999999,999999,5.5,999999,1,1,0,999999,0,0,6,6,6,6,4,5,7,2,4,2,2,1,999999,999999,3,2,999999,2,4,170.4707671,37.82690427,3.33550514,,,,1.431119872,127.8772379,,,,511.4123014,113.4807128,10.00651542,,,,4.293359616,383.6317136,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
210,210,210,211,1552,76.5,1,2,72000,23000,0,0,4,1,0,1,0,999999,999999,2.5,999999,1,2,0,999999,2,0,6,6,6,6,3,5,7,2,4,3,3,999999,999999,999999,3,3,999999,0,3,286.575073,118.6962896,5.40164002,0.079062984,,,0.536669952,95.9079284,16.76675,49.186732,,573.1501459,237.3925792,10.80328004,0.158125968,,,1.073339904,191.8158568,33.5335,98.373464,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
211,211,211,212,1553,44.33333333,0,3,37200,20000,0,0,3,1,0,1,0,999999,999999,2.5,999999,1,0,0,4,0,1,3,3,6,6,2,3,7,0,4,1,3,999999,999999,999999,3,3,999999,1,999999,235.3079467,12.78392267,3.33550514,7.453749333,31.3057472,,0.357779968,174.7058824,5.36536,,,705.92384,38.351768,10.00651542,22.361248,93.9172416,,1.073339904,524.1176471,16.09608,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
212,212,212,213,1554,40.25,1,4,120000,50000,0,0,1,2,0,1,2,999999,999999,5.5,999999,1,4,0,6,0,1,5,5,5,5,3,5,7,1,4,1,3,1,999999,999999,3,3,999999,1,0,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,1,1,1,1
213,213,213,214,1558,33.33333333,0,3,38400,30000,0,0,2,1,0,1,0,999999,999999,8.5,999999,1,1,0,6,2,0,5,6,6,6,1,2,7,3,4,3,3,999999,999999,999999,3,3,999999,4,1,485.7487193,119.630056,4.501366683,0.04791696,0.080500493,,2.504459776,332.9923274,12.77466667,13.21742525,,1457.246158,358.890168,13.50410005,0.14375088,0.241501478,,7.513379328,998.9769821,38.324,39.65227576,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
214,214,214,215,1559,43,0,2,35000,35000,0,0,4,1,0,1,1,999999,999999,2.5,999999,1,1,0,4,0,1,4,6,6,6,3,4,7,0,4,1,2,2,999999,999999,2,3,999999,1,1,367.3635249,38.2530512,6.198404645,7.98616,,11.180624,0.357779968,291.1764706,8.04804,4.1629945,,734.7270498,76.5061024,12.39680929,15.97232,,22.361248,0.715559936,582.3529412,16.09608,8.325989,,10,0,0,0,0,0,0,0,0,0,0,1,1,0
215,215,215,216,1573,42.33333333,0,3,50000,30000,0,0,3,1,0,1,1,999999,999999,2.5,999999,1,1,0,999999,2,0,6,6,6,6,3,4,7,1,4,2,0,1,999999,999999,3,2,999999,0,2,165.6235052,10.701392,9.00273337,2.2361248,7.453749333,0.22361248,0.357779968,85.2514919,22.35566667,28.04095467,,496.8705156,32.104176,27.00820011,6.7083744,22.361248,0.67083744,1.073339904,255.7544757,67.067,84.122864,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
216,216,216,217,1580,43.66666667,1,3,60000,50000,0,0,4,1,0,2,0,999999,999999,5.5,999999,1,1,0,5,2,0,6,3,3,4,5,7,7,1,4,4,4,999999,999999,999999,4,3,999999,2,0,200.0753504,80.179736,3.601093347,,,,2.385199787,59.74526853,44.71133333,9.452719373,,600.2260511,240.539208,10.80328004,,,,7.15559936,179.2358056,134.134,28.35815812,,4,0,0,0,0,0,0,0,1,0,1,2,1,1
217,217,217,218,1585,42,0,3,60000,9999998,0,0,3,1,0,1,1,999999,999999,2.5,999999,1,0,0,999999,0,0,6,6,6,6,5,6,7,2,4,2,2,2,999999,999999,3,3,999999,2,999999,428.937387,113.2943691,,,,,0.357779968,127.8772379,187.408,,,1286.812161,339.8831072,,,,,1.073339904,383.6317136,562.224,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
218,218,218,219,1589,50,0,3,77000,29000,0,0,6,1,0,2,2,999999,999999,8.5,999999,1,2,0,6,0,1,6,6,6,6,3,4,7,1,4,1,4,1,999999,999999,3,3,999999,1,0,390.247279,34.28637333,8.173317217,,,4.91947456,2.504459776,332.9923274,5.36536,2.005966667,,1170.741837,102.85912,24.51995165,,,14.75842368,7.513379328,998.9769821,16.09608,6.0179,,4,0,0,0,0,0,0,0,1,0,1,2,1,1
219,219,219,220,1590,51.5,0,2,30000,23000,0,0,4,1,0,1,0,999999,999999,5.5,999999,1,1,0,4,0,1,6,6,6,6,0,0,7,1,4,1,4,999999,999999,999999,2,3,999999,1,0,392.9945468,77.14434,12.50814428,,,,1.431119872,291.1764706,8.04804,2.686432,,785.9890935,154.28868,25.01628855,,,,2.862239744,582.3529412,16.09608,5.372864,,1,0,0,0,0,1,0,0,0,0,0,0,0,0
220,220,220,221,1603,38.66666667,1,3,20000,36360,0,0,3,1,0,1,0,999999,999999,2.5,999999,1,1,0,4,0,0,5,5,5,5,3,2,7,1,4,1,2,999999,999999,999999,2,3,999999,1,0,326.4393343,51.42956,,,,,0.238519979,110.0647059,163.982,0.724548417,,979.3180028,154.28868,,,,,0.715559936,330.1941176,491.946,2.17364525,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
221,221,221,222,1605,42.33333333,1,3,42000,170500,0,0,4,1,0,2,1,999999,999999,5.5,999999,1,2,0,5,3,1,6,6,6,6,3,4,7,1,4,1,0,5,999999,999999,4,3,999999,1,3,237.0651985,51.42956,3.33550514,,,9.540799147,2.385199787,158.056266,3.06592,9.251948417,,711.1955954,154.28868,10.00651542,,,28.62239744,7.15559936,474.168798,9.19776,27.75584525,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
222,222,222,223,1607,48.33333333,1,3,90000,40000,0,0,1,1,0,1,0,999999,999999,5.5,999999,1,1,0,5,2,1,3,2,2,2,2,4,7,1,4,1,3,999999,999999,999999,2,3,999999,1,0,1077.986221,514.2956,10.33067441,1.9166784,13.4167488,,0.954079915,209.1084399,327.964,,,3233.958664,1542.8868,30.99202323,5.7500352,40.2502464,,2.862239744,627.3253197,983.892,,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
223,223,223,224,1613,56,1,2,100000,45000,0,0,4,1,0,1,0,999999,999999,5.5,999999,1,1,0,5,2,0,4,4,4,4,4,6,7,2,4,2,2,999999,999999,999999,2,2,999999,1,7,404.0626219,265.932576,5.40164002,1.4375088,6.7083744,,1.431119872,89.6179028,33.5335,,,808.1252438,531.865152,10.80328004,2.8750176,13.4167488,,2.862239744,179.2358056,67.067,,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
224,224,224,225,1624,72.5,0,2,72000,29700,0,0,4,2,0,1,1,999999,2.5,999999,999999,1,1,0,4,2,0,4,4,5,5,7,8,7,3,4,4,5,3,999999,4,999999,3,999999,2,1,665.835551,459.236232,,,,16.770936,4.4722496,165.0970588,16.09608,4.1629945,,1331.671102,918.472464,,,,33.541872,8.9444992,330.1941176,32.19216,8.325989,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
225,225,225,226,1626,51.66666667,1,3,30000,34000,0,0,4,1,0,1,0,999999,999999,2.5,999999,1,2,0,4,1,1,6,5,6,6,2,2,7,4,4,6,5,999999,999999,999999,0,4,999999,2,8,647.3097233,37.55921867,9.00273337,,17.8889984,,0.059629995,232.9411765,327.964,21.89396643,,1941.92917,112.677656,27.00820011,,53.6669952,,0.178889984,698.8235294,983.892,65.68189929,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
226,226,226,227,1634,72,1,1,9400,6100,0,0,1,0,0,1,0,2.5,999999,999999,999999,0,1,0,6,2,0,6,6,6,6,2,3,7,1,999999,999999,2,999999,3,999999,999999,3,999999,999999,3,992.9617923,67.083744,,,26.8334976,,5.36669952,713.5549872,,180.122864,,992.9617923,67.083744,,,26.8334976,,5.36669952,713.5549872,,180.122864,,5,1,1,0,0,0,0,0,0,0,0,1,1,0
227,227,227,228,1636,36.33333333,0,3,48000,60000,0,0,3,1,0,1,2,999999,999999,5.5,999999,1,2,0,5,2,0,6,6,6,6,3,4,7,3,4,3,2,1,999999,999999,3,2,999999,2,3,280.9726522,107.0651643,9.00273337,0.3870216,0.229575479,3.741185867,1.431119872,70.24722933,44.71133333,44.1572891,,842.9179566,321.1954928,27.00820011,1.1610648,0.688726438,11.2235576,4.293359616,210.741688,134.134,132.4718673,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
228,228,228,229,1638,40.5,0,2,70000,50000,0,0,2,1,0,1,0,2.5,999999,2.5,999999,1,1,0,3,2,0,6,6,6,6,0,0,7,3,4,3,1,999999,3,999999,1,4,999999,4,2,1115.15558,264.974892,6.752050025,0.043125264,0.040250247,,2.862239744,810.230179,19.162,11.09084377,,2230.31116,529.949784,13.50410005,0.086250528,0.080500493,,5.724479488,1620.460358,38.324,22.18168753,,10,0,0,0,0,0,0,0,0,0,0,1,1,0
229,229,229,230,1642,72,0,2,90000,20000,0,0,3,1,0,2,0,999999,2.5,999999,999999,1,2,0,5,2,1,3,3,3,3,2,4,7,1,4,1,2,999999,999999,2,999999,3,999999,1,2,441.9802003,56.4608408,15.49601162,8.385468,26.8334976,,1.78889984,313.6626599,11.267256,8.08556659,,883.9604006,112.9216816,30.99202323,16.770936,53.6669952,,3.57779968,627.3253197,22.534512,16.17113318,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
230,230,230,231,1645,66.5,1,2,60000,30000,0,0,5,1,0,1,1,2.5,999999,2.5,999999,1,2,0,4,3,0,6,5,6,6,5,8,7,5,4,4,4,2,3,999999,2,4,999999,0,3,1078.293195,414.1517744,13.50410006,,,0.67083744,3.041129728,349.4117647,245.973,51.54058825,,2156.586389,828.3035488,27.00820011,,,1.34167488,6.082259456,698.8235294,491.946,103.0811765,,10,0,0,0,0,0,0,0,0,0,0,1,1,0
231,231,231,232,1655,65.5,1,2,42000,45600,0,0,2,1,0,1,0,5.5,999999,5.5,999999,1,1,0,6,2,0,5,5,5,5,2,1,7,1,4,2,3,999999,3,999999,3,2,999999,1,2,207.2473227,78.8214336,6.752050025,0.001990397,0.120750739,,12.88007885,80.91713555,5.633628,22.12025553,,414.4946454,157.6428672,13.50410005,0.003980794,0.241501478,,25.7601577,161.8342711,11.267256,44.24051106,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
232,232,232,233,1660,38,0,2,100000,40000,0,0,6,1,0,1,4,999999,999999,5.5,999999,1,1,0,5,2,999999,5,5,6,6,3,5,7,3,4,2,0,2,999999,999999,3,3,999999,2,2,302.2479789,77.14434,,,,,2.146679808,213.3759591,9.581,,,604.4959578,154.28868,,,,,4.293359616,426.7519182,19.162,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0
233,233,233,234,1665,45.8,1,5,30000,30000,0,0,3,1,0,1,1,999999,999999,5.5,999999,1,1,0,1,2,0,3,6,6,6,2,2,7,4,4,4,3,0,999999,999999,3,3,999999,5,4,573.694408,86.7595456,2.160656008,31.3057472,13.4167488,1.1180624,0.858671923,340.2966752,25.753728,72.0245728,,2868.47204,433.797728,10.80328004,156.528736,67.083744,5.590312,4.293359616,1701.483376,128.76864,360.122864,,7,0,0,0,0,0,0,0,0,1,1,2,1,1
234,234,234,235,1679,35.66666667,1,3,57600,21400,0,0,4,1,0,1,1,2.5,999999,999999,999999,1,1,0,2,1,0,3,6,6,6,1,1,7,1,4,3,1,3,4,999999,999999,3,999999,1,4,141.3754459,35.11160987,10.33067441,1.197924,,,2.981499733,81.0230179,10.73072,,,424.1263377,105.3348296,30.99202323,3.593772,,,8.9444992,243.0690537,32.19216,,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
235,235,235,236,1681,31.33333333,1,3,72000,50000,1,0,3,0,0,1,1,999999,999999,2.5,999999,0,0,0,999999,1,0,6,6,6,6,3,3,7,2,4,999999,2,1,999999,999999,5,3,999999,999999,999999,177.8193735,103.9239413,9.00273337,,,,0.954079915,63.93861893,,,,533.4581206,311.771824,27.00820011,,,,2.862239744,191.8158568,,,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
236,236,236,237,1692,36.66666667,0,3,145000,40000,0,0,3,1,0,1,2,999999,999999,5.5,999999,0,2,1,5,2,1,6,6,6,6,4,5,7,0,4,2,2,0,999999,999999,3,2,999999,999999,3,261.6314693,20.87006133,4.501366683,3.194464,20.87049813,2.45973728,1.431119872,70.24722933,,21.60749267,116.4495,784.8944079,62.610184,13.50410005,9.583392,62.6114944,7.37921184,4.293359616,210.741688,,64.822478,349.3485,9,0,0,0,0,0,0,0,0,0,0,0,0,0
237,237,237,238,1701,31.8,0,5,72000,75000,0,0,2,1,0,1,1,999999,999999,5.5,999999,1,1,0,5,0,1,6,6,6,6,1,2,7,0,4,2,3,0,999999,999999,3,3,999999,1,1,407.4239116,15.428868,5.00325771,,,1.1180624,0.858671923,284.5012788,98.3892,2.1245728,,2037.119558,77.14434,25.01628855,,,5.590312,4.293359616,1422.506394,491.946,10.622864,,7,0,0,0,0,0,0,0,0,1,2,1,1,1
238,238,238,239,1706,46,1,3,30000,30000,0,0,3,1,0,1,1,2.5,999999,5.5,999999,1,1,0,1,2,0,4,6,6,6,2,2,7,2,4,999999,4,0,3,999999,3,3,999999,999999,2,257.4220083,69.50446533,4.501366683,0,37.26874667,1.863437333,3.220019712,81.0230179,,60.04095467,,772.2660249,208.513396,13.50410005,0,111.80624,5.590312,9.660059136,243.0690537,,180.122864,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
239,239,239,240,1707,59,1,1,100000,30000,0,0,1,1,0,1,0,999999,2.5,999999,999999,1,0,0,5,0,1,4,4,4,4,3,5,7,1,4,1,2,999999,999999,3,999999,4,999999,0,999999,1887.76871,1028.5912,13.50410005,0.3317328,0.322001971,,5.36669952,836.4337596,3.219216,,,1887.76871,1028.5912,13.50410005,0.3317328,0.322001971,,5.36669952,836.4337596,3.219216,,,5,1,1,0,0,0,0,0,0,0,0,1,1,0
240,240,240,241,1710,45,1,3,60000,33700,0,0,3,1,0,1,2,999999,999999,5.5,999999,1,2,0,3,2,0,5,6,4,4,6,4,7,1,4,0,4,3,999999,999999,4,3,999999,1,5,366.219367,102.9922227,10.33067441,1.9566092,11.180624,17.14362347,2.385199787,153.1335038,16.09608,51.00082967,,1098.658101,308.976668,30.99202323,5.8698276,33.541872,51.4308704,7.15559936,459.4005115,48.28824,153.002489,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
241,241,241,242,1716,16.33333333,1,3,60000,9999998,0,0,3,1,0,1,2,999999,999999,5.5,999999,1,1,0,999999,3,0,6,6,6,6,4,5,7,2,4,3,1,5,999999,999999,3,3,999999,2,5,575.7967437,74.32278187,,13.4167488,10.43524907,59.62999467,1.431119872,319.6930946,26.8268,70.04095467,,1727.390231,222.9683456,,40.2502464,31.3057472,178.889984,4.293359616,959.0792839,80.4804,210.122864,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
242,242,242,243,1724,53,1,1,30000,20000,0,0,2,1,0,1,0,999999,999999,2.5,999999,1,0,0,3,2,1,5,5,6,6,4,5,7,2,4,1,2,999999,999999,999999,3,2,999999,1,999999,679.5063686,211.308552,13.50410005,,,,1.073339904,437.5242967,16.09608,,,679.5063686,211.308552,13.50410005,,,,1.073339904,437.5242967,16.09608,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0
243,243,243,244,1738,25,1,2,30000,9400,1,0,1,1,0,0,0,2.5,999999,999999,999999,1,1,0,999999,1,0,6,6,6,6,0,0,7,1,4,1,999999,999999,3,999999,999999,3,999999,0,5,1275.838309,1157.1651,6.752050025,1.2578202,,,2.68334976,95.9079284,12.07206,,,2551.676617,2314.3302,13.50410005,2.5156404,,,5.36669952,191.8158568,24.14412,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0
244,244,244,245,1746,23.66666667,0,3,100000,46000,0,0,7,1,0,1,1,999999,999999,5.5,999999,1,1,1,5,2,0,6,6,6,6,3,5,7,1,4,2,2,1,999999,999999,3,3,999999,2,4,505.384208,14.4977024,3.601093347,0.098389491,0.229575479,0.040995621,1.431119872,158.056266,44.71133333,49.81873243,232.899,1516.152624,43.4931072,10.80328004,0.295168474,0.688726438,0.122986864,4.293359616,474.168798,134.134,149.4561973,698.697,2,0,0,0,0,0,0,1,0,0,1,0,0,1
245,245,245,246,1753,60.5,1,2,60000,23500,0,0,2,1,0,1,1,999999,999999,5.5,999999,1,1,0,5,2,0,6,6,6,6,2,2,7,4,4,0,2,2,999999,999999,3,3,999999,1,8,851.9464155,174.4138032,6.198404645,0.000352466,6.7083744,11.180624,2.146679808,395.140665,16.09608,240.061432,,1703.892831,348.8276064,12.39680929,0.000704932,13.4167488,22.361248,4.293359616,790.2813299,32.19216,480.122864,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
246,246,246,247,1755,59,0,2,72000,33000,0,0,4,1,0,1,3,2.5,999999,5.5,999999,1,1,0,1,2,0,5,5,6,6,4,4,7,1,4,1,1,0,0,999999,3,3,999999,1,8,205.4048159,80.7780428,9.29760697,,3.3541872,,2.593904768,109.3810742,,,,410.8096318,161.5560856,18.59521394,,6.7083744,,5.187809536,218.7621483,,,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
247,247,247,248,1763,39,1,1,50000,30000,0,0,3,0,0,1,1,999999,999999,2.5,999999,1,0,0,999999,1,0,6,6,6,6,6,8,1,2,1,999999,1,1,999999,999999,2,3,999999,0,999999,119.7928632,14.69416,2.700820011,,,1.597232,0.102222848,95.90792839,4.7905,,,119.7928632,14.69416,2.700820011,,,1.597232,0.102222848,95.90792839,4.7905,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0
248,248,248,249,1769,29.5,1,4,24000,5000,0,0,3,1,0,1,0,999999,2.5,2.5,999999,1,1,0,5,0,1,6,6,6,6,6,8,2,0,1,1,1,999999,999999,2,2,3,999999,2,4,155.496205,4.791696,0.675205003,,,,0.306668544,118.5421995,1.14972,30.030716,,621.9848201,19.166784,2.700820011,,,,1.226674176,474.168798,4.59888,120.122864,,8,0,0,0,0,0,0,0,0,0,1,1,1,1
249,249,249,250,1776,44.5,1,4,50000,50000,0,0,4,1,0,1,1,999999,999999,5.5,999999,0,1,0,5,2,0,6,6,6,6,4,5,7,1,4,2,2,1,999999,999999,3,2,999999,999999,1,130.1943599,35.897134,6.752050028,6.7083744,15.6528736,0.89444992,1.073339904,52.685422,,10.530716,,520.7774394,143.588536,27.00820011,26.8334976,62.6114944,3.57779968,4.293359616,210.741688,,42.122864,,2,0,0,0,0,0,0,1,0,0,1,1,1,1
250,250,250,251,1777,55.5,0,2,45600,26000,0,0,3,1,0,1,1,999999,999999,5.5,999999,1,1,0,5,3,0,6,6,6,6,3,3,7,1,4,1,4,0,999999,999999,1,3,999999,1,0,502.6274175,81.337074,13.50410006,,,2.795156,0.715559936,395.140665,8.04804,1.086822625,,1005.254835,162.674148,27.00820011,,,5.590312,1.431119872,790.2813299,16.09608,2.17364525,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
251,251,251,252,1782,79.5,1,2,52000,14960,0,0,2,0,0,1,0,999999,999999,2.5,999999,1,1,0,4,2,0,6,6,999999,999999,999999,8,7,2,4,999999,2,999999,999999,999999,3,3,999999,1,0,154.82535,154.28868,,,,,0.536669952,,,,,309.6506999,308.57736,,,,,1.073339904,,,,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
252,252,252,253,1786,52.5,0,2,50000,20000,0,0,5,1,0,1,0,999999,999999,5.5,999999,1,1,0,6,2,0,6,6,6,6,5,6,7,2,4,1,2,999999,999999,999999,3,2,999999,2,3,423.5917779,108.7289476,5.40164002,2.395848,,,2.146679808,237.8516624,67.067,,,847.1835557,217.4578952,10.80328004,4.791696,,,4.293359616,475.7033248,134.134,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0
