id,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes
8307,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
8308,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
8312,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
8321,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8324,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
8328,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8329,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
8330,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8331,7,0,0,0,0,0,0,0,0,1,1,2,1,1,3
8332,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
8335,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
8343,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8346,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8353,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
8354,7,0,0,0,0,0,0,0,0,1,1,0,0,1,3
8356,7,0,0,0,0,0,0,0,0,1,4,1,1,1,3
8358,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
8359,10,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8360,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
8365,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8366,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
8367,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
8368,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8373,6,0,0,0,1,0,0,0,0,0,0,1,1,0,3
8382,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3
8387,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3
8400,4,0,0,0,0,0,0,0,1,0,1,2,1,1,3
8406,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8407,7,0,0,0,0,0,0,0,0,1,0,0,0,0,3
8408,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8414,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
8421,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8429,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8433,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8435,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8438,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8442,4,0,0,0,0,0,0,0,1,0,1,2,1,1,3
8449,8,0,0,0,0,0,0,0,0,0,0,3,1,0,3
8457,7,0,0,0,0,0,0,0,0,1,2,0,0,1,3
8460,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8462,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
8463,8,0,0,0,0,0,0,0,0,0,1,1,1,1,3
8464,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
8470,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3
8475,8,0,0,0,0,0,0,0,0,0,2,2,1,1,3
8477,7,0,0,0,0,0,0,0,0,1,1,2,1,1,3
8481,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
8485,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3
8487,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
8491,7,0,0,0,0,0,0,0,0,1,0,0,0,0,3
8496,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3
8502,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
8507,5,1,1,0,0,0,0,0,0,0,0,1,1,0,3
8508,7,0,0,0,0,0,0,0,0,1,0,3,1,0,3
8509,7,0,0,0,0,0,0,0,0,1,1,1,1,1,3
8510,10,0,0,0,0,0,0,0,0,0,0,1,1,0,3
8518,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
8519,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8521,8,0,0,0,0,0,0,0,0,0,0,3,1,0,3
8528,9,0,0,0,0,0,0,0,0,0,1,0,0,1,3
8530,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8534,7,0,0,0,0,0,0,0,0,1,1,0,0,1,3
8535,7,0,0,0,0,0,0,0,0,1,2,0,0,1,3
8537,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8538,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
8540,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
8543,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8544,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8550,8,0,0,0,0,0,0,0,0,0,2,1,1,1,3
8554,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
8559,7,0,0,0,0,0,0,0,0,1,1,3,1,1,3
8560,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8567,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
8577,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
8580,8,0,0,0,0,0,0,0,0,0,0,2,1,0,5
8587,3,0,0,0,0,0,1,0,0,0,1,0,0,1,5
8591,7,0,0,0,0,0,0,0,0,1,3,0,0,1,5
8593,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
8595,2,0,0,0,0,0,0,1,0,0,2,0,0,1,5
8596,7,0,0,0,0,0,0,0,0,1,1,2,1,1,5
8602,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
8609,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8620,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8652,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8656,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8661,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8663,2,0,0,0,0,0,0,1,0,0,2,0,0,1,5
8664,7,0,0,0,0,0,0,0,0,1,1,2,1,1,5
8679,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8686,2,0,0,0,0,0,0,1,0,0,1,1,1,1,5
8690,7,0,0,0,0,0,0,0,0,1,2,2,1,1,5
8698,8,0,0,0,0,0,0,0,0,0,0,2,1,0,5
8705,3,0,0,0,0,0,1,0,0,0,1,0,0,1,5
8715,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8717,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
8729,7,0,0,0,0,0,0,0,0,1,2,0,0,1,5
8735,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
8742,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8748,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
8751,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8754,7,0,0,0,0,0,0,0,0,1,0,2,1,0,5
8760,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
8764,7,0,0,0,0,0,0,0,0,1,1,0,0,1,5
8766,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
8773,2,0,0,0,0,0,0,1,0,0,1,1,1,1,5
8774,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8776,7,0,0,0,0,0,0,0,0,1,0,2,1,0,5
8783,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8791,7,0,0,0,0,0,0,0,0,1,2,1,1,1,5
8792,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8799,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8806,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8813,2,0,0,0,0,0,0,1,0,0,2,0,0,1,5
8820,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
8824,7,0,0,0,0,0,0,0,0,1,1,2,1,1,5
8826,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8836,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
8839,7,0,0,0,0,0,0,0,0,1,0,0,0,0,5
8848,8,0,0,0,0,0,0,0,0,0,0,2,1,0,5
8850,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8859,7,0,0,0,0,0,0,0,0,1,0,1,1,0,5
8861,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8865,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
8871,7,0,0,0,0,0,0,0,0,1,2,1,1,1,5
8873,7,0,0,0,0,0,0,0,0,1,1,2,1,1,5
8874,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
8891,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8892,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
8894,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8902,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8905,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
8906,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8912,4,0,0,0,0,0,0,0,1,0,2,2,1,1,5
8917,3,0,0,0,0,0,1,0,0,0,1,0,0,1,5
8922,7,0,0,0,0,0,0,0,0,1,1,2,1,1,5
8925,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
8927,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
8932,7,0,0,0,0,0,0,0,0,1,3,1,1,1,5
8937,8,0,0,0,0,0,0,0,0,0,1,1,1,1,5
8938,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8950,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8955,7,0,0,0,0,0,0,0,0,1,2,2,1,1,5
8964,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
8965,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8966,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
8967,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
8976,7,0,0,0,0,0,0,0,0,1,2,3,1,1,5
8977,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
8983,5,1,1,0,0,0,0,0,0,0,0,1,1,0,5
8988,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
9000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9002,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
9003,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9011,7,0,0,0,0,0,0,0,0,1,0,1,1,0,5
9023,7,0,0,0,0,0,0,0,0,1,0,1,1,0,5
9026,7,0,0,0,0,0,0,0,0,1,2,2,1,1,5
9029,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9038,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
9045,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
9048,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
9052,8,0,0,0,0,0,0,0,0,0,0,2,1,0,5
9074,7,0,0,0,0,0,0,0,0,1,0,1,1,0,5
9080,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
9081,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
9084,5,1,1,0,0,0,0,0,0,0,0,1,1,0,5
9105,7,0,0,0,0,0,0,0,0,1,1,1,1,1,5
9106,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
9112,2,0,0,0,0,0,0,1,0,0,2,0,0,1,5
9114,7,0,0,0,0,0,0,0,0,1,1,0,0,1,5
9118,7,0,0,0,0,0,0,0,0,1,1,2,1,1,5
9127,2,0,0,0,0,0,0,1,0,0,2,0,0,1,5
9138,4,0,0,0,0,0,0,0,1,0,1,1,1,1,5
9141,2,0,0,0,0,0,0,1,0,0,2,0,0,1,5
9145,3,0,0,0,0,0,1,0,0,0,1,1,1,1,3
9147,6,0,0,0,1,0,0,0,0,0,0,1,1,0,3
9149,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9150,7,0,0,0,0,0,0,0,0,1,0,3,1,0,3
9154,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
9160,3,0,0,0,0,0,1,0,0,0,1,0,0,1,3
9163,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
9164,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
9166,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
9167,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
9169,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
9179,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
9181,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9188,4,0,0,0,0,0,0,0,1,0,3,1,1,1,3
9189,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
9191,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
9197,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9199,7,0,0,0,0,0,0,0,0,1,4,2,1,1,3
9201,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
9204,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
9208,5,1,1,0,0,0,0,0,0,0,0,1,1,0,3
9209,8,0,0,0,0,0,0,0,0,0,1,1,1,1,3
9214,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
9218,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
9219,6,0,0,0,1,0,0,0,0,0,0,1,1,0,3
9222,7,0,0,0,0,0,0,0,0,1,2,0,0,1,3
9227,9,0,0,0,0,0,0,0,0,0,2,0,0,1,3
9229,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
9230,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
9231,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
9233,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
9234,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
9235,7,0,0,0,0,0,0,0,0,1,1,0,0,1,3
9237,7,0,0,0,0,0,0,0,0,1,1,0,0,1,3
9240,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
9245,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3
9250,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
9252,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3
9253,7,0,0,0,0,0,0,0,0,1,1,2,1,1,3
9261,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9264,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3
9273,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
9274,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
9277,5,1,1,0,0,0,0,0,0,0,0,1,1,0,3
9280,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9281,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3
9291,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
9297,6,0,0,0,1,0,0,0,0,0,0,1,1,0,3
9302,7,0,0,0,0,0,0,0,0,1,0,0,0,0,3
9309,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
9319,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9324,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9325,8,0,0,0,0,0,0,0,0,0,2,1,1,1,3
9332,8,0,0,0,0,0,0,0,0,0,0,3,1,0,3
9336,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
9339,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
9341,7,0,0,0,0,0,0,0,0,1,1,1,1,1,3
9344,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
9348,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
9352,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3
9356,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
9369,7,0,0,0,0,0,0,0,0,1,2,0,0,1,3
9371,7,0,0,0,0,0,0,0,0,1,0,0,0,0,3
9372,7,0,0,0,0,0,0,0,0,1,2,0,0,1,3
9374,7,0,0,0,0,0,0,0,0,1,0,4,1,0,3
9381,6,0,0,0,1,0,0,0,0,0,0,1,1,0,3
9385,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9392,6,0,0,0,1,0,0,0,0,0,0,1,1,0,3
9397,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
9403,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9404,7,0,0,0,0,0,0,0,0,1,1,2,1,1,3
9412,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9415,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9419,7,0,0,0,0,0,0,0,0,1,3,2,1,1,3
9423,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
9426,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
9427,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9430,9,0,0,0,0,0,0,0,0,0,2,0,0,1,3
9432,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9433,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
9436,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
9437,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
9438,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
9439,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9440,7,0,0,0,0,0,0,0,0,1,3,0,0,1,3
9445,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
9449,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
9456,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
9457,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
9463,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
9465,6,0,0,0,1,0,0,0,0,0,0,1,1,0,3
9472,3,0,0,0,0,0,1,0,0,0,1,0,0,1,3
9474,8,0,0,0,0,0,0,0,0,0,1,1,1,1,3
9475,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9476,8,0,0,0,0,0,0,0,0,0,0,3,1,0,3
9488,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9499,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9503,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
9511,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
9512,7,0,0,0,0,0,0,0,0,1,1,0,0,1,3
9518,6,0,0,0,1,0,0,0,0,0,0,1,1,0,3
9519,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
9523,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
9530,3,0,0,0,0,0,1,0,0,0,1,0,0,1,3
9531,7,0,0,0,0,0,0,0,0,1,0,6,1,0,3
9534,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
9540,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
9542,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
9546,7,0,0,0,0,0,0,0,0,1,3,0,0,1,3
9549,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
9557,9,0,0,0,0,0,0,0,0,0,2,0,0,1,3
9558,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9561,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
9573,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
9579,7,0,0,0,0,0,0,0,0,1,3,0,0,1,3
9582,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9584,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
9604,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
9605,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9608,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
9611,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
9613,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
9616,7,0,0,0,0,0,0,0,0,1,1,0,0,1,3
9617,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
9618,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9623,9,0,0,0,0,0,0,0,0,0,1,0,0,1,3
9624,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
9625,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9626,7,0,0,0,0,0,0,0,0,1,1,2,1,1,3
9629,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3
9630,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
9631,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
9637,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9638,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
9642,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
9645,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
9646,3,0,0,0,0,0,1,0,0,0,2,0,0,1,3
9647,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9648,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3
9651,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9652,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3
9655,7,0,0,0,0,0,0,0,0,1,0,0,0,0,3
9658,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3
9663,7,0,0,0,0,0,0,0,0,1,3,2,1,1,3
9666,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
9671,7,0,0,0,0,0,0,0,0,1,3,1,1,1,3
9683,3,0,0,0,0,0,1,0,0,0,1,0,0,1,3
9686,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3
9687,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3
9688,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9690,7,0,0,0,0,0,0,0,0,1,4,2,1,1,3
9696,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
9697,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
9700,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
9702,4,0,0,0,0,0,0,0,1,0,1,1,1,1,3
9710,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
9711,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9720,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
9721,7,0,0,0,0,0,0,0,0,1,5,1,1,1,3
9728,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
9730,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3
9731,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
9734,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
9738,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
9739,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
9741,5,1,1,0,0,0,0,0,0,0,0,1,1,0,3
9745,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
9747,7,0,0,0,0,0,0,0,0,1,3,2,1,1,3
9751,7,0,0,0,0,0,0,0,0,1,0,2,1,0,2
9757,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2
9761,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2
9762,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9763,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2
9769,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2
9777,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
9780,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2
9783,5,1,1,0,0,0,0,0,0,0,0,1,1,0,2
9786,8,0,0,0,0,0,0,0,0,0,0,1,1,0,2
9796,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
9798,5,1,1,0,0,0,0,0,0,0,0,1,1,0,2
9800,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9802,7,0,0,0,0,0,0,0,0,1,2,2,1,1,2
9805,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9807,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2
9809,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9811,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2
9812,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
9816,5,1,1,0,0,0,0,0,0,0,0,1,1,0,2
9822,8,0,0,0,0,0,0,0,0,0,1,1,1,1,2
9828,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2
9830,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2
9831,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2
9834,7,0,0,0,0,0,0,0,0,1,1,2,1,1,2
9841,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2
9843,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2
9850,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
9856,7,0,0,0,0,0,0,0,0,1,1,0,0,1,2
9873,3,0,0,0,0,0,1,0,0,0,1,0,0,1,2
9878,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
9882,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
9886,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2
9889,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9891,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9896,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2
9904,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9906,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2
9908,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2
9909,7,0,0,0,0,0,0,0,0,1,1,2,1,1,2
9913,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2
9914,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
9917,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2
9924,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2
9928,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2
9932,8,0,0,0,0,0,0,0,0,0,0,1,1,0,2
9933,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9935,6,0,0,0,1,0,0,0,0,0,0,1,1,0,2
9939,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2
9943,5,1,1,0,0,0,0,0,0,0,0,1,1,0,2
9944,10,0,0,0,0,0,0,0,0,0,0,1,1,0,2
9948,7,0,0,0,0,0,0,0,0,1,1,2,1,1,2
9950,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9952,6,0,0,0,1,0,0,0,0,0,0,1,1,0,2
9954,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2
9955,5,1,1,0,0,0,0,0,0,0,0,1,1,0,2
9958,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9962,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2
9966,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9970,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2
9974,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2
9975,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
9976,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
9977,3,0,0,0,0,0,1,0,0,0,1,0,0,1,2
9979,6,0,0,0,1,0,0,0,0,0,0,1,1,0,2
9983,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2
9984,8,0,0,0,0,0,0,0,0,0,0,1,1,0,2
9990,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2
9991,6,0,0,0,1,0,0,0,0,0,0,1,1,0,2
9992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9995,8,0,0,0,0,0,0,0,0,0,0,1,1,0,2
9998,3,0,0,0,0,0,1,0,0,0,1,0,0,1,2
10007,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2
10008,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2
10010,6,0,0,0,1,0,0,0,0,0,0,1,1,0,2
10012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10018,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
