,id,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating
262,1849,0.0,,149.45385,31.90946979,929.3877551,15.84385833,4.026204,95.06315,0.0,83.87925
263,1858,8.814234375,,276.18591,0.0,409.9854227,0.0,19.7731352,,0.0,
264,1862,132.5015625,98.865676,497.9247,37.02354082,727.3469388,3.131492,34.893768,60.39306,0.0,319.4776507
265,1864,57.609375,84.550284,474.43851,31.90946979,808.1632653,16.77585,12.7943816,87.23442,0.0,399.3470634
266,1868,0.0,66.432366,341.76051,37.02354082,484.8979592,2.23678,5.815628,33.5517,0.0,
267,1877,0.0,,226.72195,31.90946979,808.1632653,2.23678,18.6994808,,0.0,83.87925
268,1883,6.092191406,16.104816,335.864165,18.51177041,1548.979592,2.982373333,10.736544,,0.0,249.6464702
269,1884,14.69039063,22.815156,171.82165,31.90946979,225.2186589,23.29979167,8.8576488,139.79875,662.265,55.9195
270,1888,11.7523125,,464.373,0.0,1135.102041,0.2795975,13.420679999999999,26.84136,0.0,355.7025756
271,1901,,,354.0628,31.90946979,759.1836735,4.47356,13.420679999999999,116.31256,0.0,312.0580878
272,1908,0.0,,570.414845,31.90946979,2493.760933,14.315392,12.7943816,80.52408,0.0,335.517
273,1921,17.13878906,38.02526,137.15156,31.90946979,1261.22449,9.965511111,4.920916,,0.0,312.0580878
274,1928,0.0,,543.3872535,19.14568188,413.2653061,,8.8576488,33.5517,0.0,139.79875
275,1934,,,66.339,15.9547349,1020.408163,2.224444444,22.3678,,0.0,312.0580878
276,1951,12.60205078,5.368272,116.902543333,17.83063504,663.8483965,3.64,4.026204,,0.0,312.0580878
277,1953,0.0,21.473088,149.523749375,31.90946979,276.6034985,8.872560667,21.473088,57.03789,0.0,83.87925
278,1958,9.920334375,19.124469,102.170917333,29.71772507,759.1836735,10.67733333,4.920916,,0.0,312.0580878
279,1959,9.678375,,142.74351,15.9547349,1129.95,10.06551,53.1458928,120.78612,0.0,355.7025756
280,1975,4.264533984,15.210104,132.678,29.71772507,1548.979592,6.4064,4.920916,,1655.6625,312.0580878
281,1977,10.28327344,,134.467424,31.90946979,759.1836735,6.4064,4.920916,,0.0,312.0580878
282,1980,,,132.678,29.71772507,1681.632653,1.334666667,2.23678,,0.0,312.0580878
283,1993,,8.94712,66.339,22.21412449,860.9142857,6.71034,8.8576488,26.84136,0.0,279.5429444
284,1994,,,88.452,29.71772507,840.8163265,6.4064,11.1839,,0.0,312.0580878
285,1996,,5.368272,88.452,31.90946979,1681.632653,4.270933333,4.920916,,0.0,312.0580878
286,1998,,82.872699,125.818875,6.381893959,0.0,4.077463542,24.157224,107.36544,0.0,
287,1999,,12.30229,146.7886875,0.0,0.0,0.0,67.1034,,0.0,55.9195
288,2003,0.0,95.957862,436.381946,0.0,0.0,0.0,8.8576488,,0.0,399.3470634
289,2004,,0.0,153.828675,0.0,0.0,0.0,45.630312,,0.0,
290,2005,,12.749646,202.189078,15.9547349,0.0,0.728,24.157224,,0.0,
291,2010,,66.432366,280.531251,0.0,0.0,1.109070083,13.331208799999999,60.39306,0.0,
292,2011,,0.0,221.13,0.0,1952.186589,0.0,4.026204,,0.0,139.79875
293,2012,0.0,98.865676,124.1932237,9.862927027,0.0,13.04788333,4.026204,57.03789,0.0,140.4261395
294,2016,,,284.74345900000003,0.0,0.0,0.0,8.8576488,33.5517,0.0,223.1324439
295,2022,,,48.360403,0.0,0.0,0.0,120.78612000000001,,0.0,
296,2027,,,234.603915,,0.0,,2.23678,,0.0,
297,2033,12.339928126,14.762748,66.339,14.80941633,1992.857143,0.0,4.920916,,0.0,214.578
298,2034,,22.144122,312.634959,,0.0,0.0,8.8576488,,0.0,297.5099252
299,2035,7.137801563,57.373407,380.95367917,0.0,0.0,0.0,7.4261096,,0.0,234.0435659
300,2037,0.0,0.0,23.29979167,40.7258949,0.0,0.0,120.78612000000001,,0.0,
301,2038,,15.210104,93.510417,11.88709003,0.0,0.0,4.026204,,0.0,234.0435659
302,2039,,0.0,145.081209,0.0,0.0,0.0,28.9886688,,0.0,
303,2041,,10.86436,68.738236666,18.51177041,1992.857143,1.086436,0.8435856,12.7816,993.3975,
304,2044,,3.578848,207.48370067000002,0.0,0.0,0.0,55.9195,,662.265,268.4136
305,2048,,,217.6218135,12.76378792,0.0,0.0,2.23678,,0.0,
306,2069,2.406791667,15.210104,133.7404705,15.9547349,569.3877551,3.35517,5.368272,13.42068,993.3975,312.0580878
307,2079,,,92.297205,0.0,2065.306122,0.0,55.024788,,0.0,
308,2087,0.0,95.957862,115.319022,9.862927027,50.81146875,15.84385833,12.525967999999999,95.06315,0.0,234.0435659
309,2104,6.092191406,,0.0,3.365776438,0.0,0.0,9.5862,,0.0,133.7391805
310,2105,2.74220625,30.755725,87.6388695,29.61883266,11.7523125,0.0,26.841359999999998,551.36627,0.0,55.9195
311,2110,,38.02526,233.0725215,2.70161137,0.0,2.135466667,4.026204,,0.0,164.3096
312,2117,32.906475,0.0,241.802015,0.0,1844.816327,0.0,,,0.0,266.7769317
313,2122,34.565625,,167.574225,0.0,0.0,0.0,44.288244,,0.0,
314,2128,,,402.17814,,0.0,,0.894712,33.5517,0.0,
315,2134,,,145.081209,0.0,1793.571429,0.0,2.23678,,0.0,234.0435659
316,2137,0.0,0.0,267.80814667,12.76378792,0.0,0.0,4.920916,,0.0,299.5102976
317,2154,,,507.7842315,0.0,0.0,0.0,2.23678,,0.0,
318,2158,,,72.5406045,0.0,0.0,0.0,20.13102,,0.0,
319,2162,,,955.9994535000001,,0.0,0.0,7.605052,,0.0,
320,2165,,169.100568,0.0,0.0,2562.244898,0.0,8.8576488,,3642.4575,299.5102976
321,2167,9.6015625,68.445468,247.8183435,19.14568188,0.0,16.77585,4.026204,139.79875,0.0,55.9195
322,2171,10.28327344,57.373407,321.22763399999997,6.381893959,0.0,0.0,121.0545336,,0.0,399.3470634
323,2175,18.00292969,0.0,0.0,6.754028425,0.0,0.0,0.0,,0.0,0.0
324,2177,,0.0,82.903548,0.0,0.0,0.0,0.766896,,0.0,
325,2180,14.39658281,5.368272,669.727543333,29.71772507,1530.612245,0.0,4.920916,,1214.1525,55.9195
326,2181,,,384.8711685,22.96369664,0.0,7.118222222,1.342068,,0.0,266.7769317
327,2187,,,72.5406045,0.0,0.0,5.368272,2.9525496,67.1034,0.0,
328,2191,,,343.4406885,0.0,0.0,0.0,21.025731999999998,,0.0,
329,2197,,,132.678,0.0,2678.571429,0.0,14.762748,40.26204,0.0,266.7769317
330,2199,,,252.140525,55.535311230000005,2678.571429,25.163775,4.026204,139.79875,0.0,
331,2201,0.0,2.045056,108.715167167,12.76378792,2928.279883,2.329979167,6.3908,34.51032,1986.795,80.24350829
332,2215,14.69039063,68.445468,25.163775,18.51177041,0.0,0.0,13.6890936,,0.0,234.0435659
333,2219,0.0,,167.55375,0.0,0.0,,2.23678,,3642.4575,
334,2223,,121.680832,195.408759,26.69650636,0.0,20.909777774,11.1839,,0.0,299.5102976
335,2224,9.1406875,,323.3066655,0.0,0.0,6.337543333,12.525967999999999,227.03317,0.0,179.7061785
336,2230,6.9563320310000005,14.762748,132.678,0.0,1992.857143,0.0,4.920916,17.89424,993.3975,83.87925
337,2232,,,20.9698125,12.76378792,1992.857143,0.0,13.6890936,,0.0,234.0435659
338,2237,,0.0,199.017,0.0,3935.860058,0.0,4.920916,,0.0,0.0
339,2241,8.879525000000001,31.874115,270.33916,12.76378792,1255.5,20.9698125,69.787536,120.78612,1655.6625,213.4215454
340,2243,,,92.297205,0.0,0.0,0.0,24.157224,,0.0,
341,2252,2.74220625,15.210104,4.030033583,14.80941633,0.0,0.0,13.6890936,13.42068,0.0,234.0435659
342,2256,0.0,19.124469,220.57253400000002,12.76378792,33.183,0.0,53.235364000000004,,0.0,234.0435659
343,2257,0.0,38.02526,239.838235,14.85886253,1518.367347,0.69899375,4.920916,87.23442,0.0,143.052
344,2267,,,100.544535,0.0,0.0,0.0,7.605052,,0.0,223.1324439
345,2268,,,362.7030225,14.30454986,0.0,0.0,2.23678,,0.0,234.0435659
346,2269,,66.432366,290.162418,0.0,0.0,0.0,4.920916,,0.0,234.0435659
347,2270,0.0,121.680832,359.65475,14.80941633,1952.186589,15.210104,25.946648,33.5517,0.0,1716.624
348,2275,,,167.574225,0.0,0.0,0.0,44.288244,,0.0,266.7769317
349,2278,,30.755725,362.7030225,0.0,2928.279883,0.0,13.6890936,,0.0,299.5102976
350,2282,,,215.360145,,0.0,3.114222222,45.630312,,0.0,312.0580878
351,2288,,8.94712,145.081209,15.9547349,0.0,2.684136,2.23678,60.39306,0.0,140.4261395
352,2289,7.107556641,,371.4504885,5.943545014,0.0,1.680466667,25.946648,,0.0,234.0435659
353,2299,,,0.0,,0.0,0.0,0.0,,0.0,
354,2300,14.74159896,38.02526,94.8354862,11.88709003,0.0,7.157696,104.68130400000001,143.15392,0.0,266.7769317
355,2308,17.13878906,22.815156,140.254781333,34.46650531,106.80778125,12.45688889,13.420679999999999,,0.0,164.3096
356,2312,,22.144122,212.11089900000002,0.0,0.0,0.0,13.6890936,,0.0,210.0390976
357,2317,20.3245875,12.30229,379.22657499999997,12.76378792,1952.186589,23.35666667,4.026204,,1655.6625,357.63
358,2327,,41.38043,145.081209,2.90086089,19.9098,2.335666667,11.1839,,0.0,312.0580878
359,2332,,,153.828675,0.0,0.0,0.0,97.4341368,,0.0,
360,2333,,12.30229,375.861395,0.0,0.0,0.0,8.8576488,,0.0,
361,2340,,57.373407,73.524178,12.76378792,2678.571429,15.84385833,13.6890936,,0.0,213.4215454
362,2341,3.266451563,3.578848,98.73863999999999,29.71772507,1793.571429,1.677585,2.9525496,13.42068,2317.9275,399.3470634
363,2347,2.406791667,15.210104,149.915185875,12.76378792,1681.632653,47.531575,24.60458,44.7356,1655.6625,266.7769317
364,2361,,,385.1960385,0.0,0.0,0.0,4.026204,,0.0,
365,2365,,,160.076553,17.83063504,0.0,1.342068,4.47356,26.84136,0.0,223.1324439
366,2366,,,0.0,,0.0,,48.314448,,0.0,
367,2367,,14.762748,221.13,15.9547349,2562.244898,16.016,8.8576488,,0.0,139.79875
368,2372,,,217.6218135,0.0,0.0,0.0,8.8576488,,993.3975,
369,2376,0.0,31.874115,446.5822725,0.0,2277.55102,0.0,8.8576488,,3642.4575,755.0496390000001
370,2381,,22.815156,238.9994425,31.90946979,1518.367347,57.75466667,8.8576488,,0.0,
371,2383,,,170.244984,2.90086089,0.0,0.0,4.920916,,0.0,280.0521301
372,2385,,,125.818875,0.0,0.0,,5.368272,,0.0,
373,2400,,15.210104,111.72998958299999,14.80941633,1952.186589,15.210104,23.0835696,,662.265,83.87925
374,2415,,,104.8490625,0.0,0.0,0.0,45.45136960000001,,0.0,
375,2417,,57.373407,220.57253400000002,2.90086089,0.0,1.868533333,12.078612,,0.0,223.1324439
376,2420,,,362.7030225,0.0,0.0,0.0,19.7731352,,0.0,
377,2430,,,127.54635833,,0.0,,4.026204,,0.0,
378,2434,,,215.360145,0.0,0.0,0.0,20.13102,,0.0,214.578
379,2438,,0.0,362.7030225,0.0,0.0,0.0,8.8576488,,0.0,299.5102976
380,2439,,12.30229,139.5702945,0.0,0.0,0.0,,,0.0,210.0390976
381,2441,18.00292969,68.445468,232.3139,12.76378792,1952.186589,17.89424,4.920916,17.89424,662.265,139.79875
382,2445,94.0185,31.874115,362.7030225,0.0,0.0,0.0,13.6890936,,0.0,234.0435659
383,2449,14.69039063,,135.89395896000002,0.0,44.07117188,0.0,9.394476000000001,,0.0,
384,2450,,,208.548795,14.80941633,0.0,,0.894712,40.26204,0.0,234.0435659
385,2451,,,100.53225,0.0,0.0,0.0,1.342068,,0.0,
386,2454,,,100.544535,,203.3527697,0.0,8.499763999999999,,0.0,234.0435659
387,2477,,,215.360145,,0.0,,2.23678,,0.0,
388,2481,,19.124469,145.081209,7.977367449,0.0,0.0,20.13102,,0.0,164.3096
389,2482,11.86075368,,172.224325,12.76378792,0.0,0.0,4.026204,,0.0,
390,2485,,,241.802015,0.0,0.0,0.0,20.13102,,0.0,
391,2486,,,167.574225,,0.0,,4.920916,,0.0,
392,2490,,,71.2973625,12.76378792,0.0,1.9571825,29.07814,116.31256,0.0,312.0580878
393,2493,,31.874115,402.17814,15.9547349,0.0,,4.920916,33.5517,0.0,
394,2495,,16.104816,362.7030225,12.76378792,0.0,,19.7731352,,0.0,
395,2507,,,367.357293333,29.71772507,0.0,192.192,4.026204,,0.0,
396,2508,9.2175,,796.068,12.76378792,2562.244898,2.982373333,2.9525496,33.5517,0.0,
397,2527,15.42491016,68.445468,222.5279875,12.76378792,0.0,2.982373333,24.60458,171.11367,0.0,208.2569476
398,2528,,,336.16856,18.51177041,3121.530612,10.736544,24.60458,80.52408,0.0,
399,2529,0.0,1.677585,30.19653,9.572840938,17.62846875,23.7657875,2.23678,95.06315,0.0,164.3096
400,2530,,15.210104,176.146425,15.9547349,3579.008746,13.04788333,11.1839,,0.0,
401,2542,,,114.224898667,19.14568188,525.5102041,2.684136,9.841832,,0.0,
402,2544,,7.66896,171.60325,19.14568188,546.6472303,9.5862,37.961352,,2317.9275,
403,2548,,,612.633294,17.83063504,0.0,4.175322667,11.183900000000001,,0.0,280.0521301
404,2556,,36.90687,362.7030225,0.0,0.0,3.114222222,4.026204,,0.0,
405,2558,,,125.818875,15.9547349,2389.854227,3.336666667,4.920916,,0.0,297.5099252
406,2563,,,153.828675,,0.0,,6.71034,,0.0,
407,2564,,,248.581818333,12.76378792,0.0,10.67733333,1.342068,,0.0,
408,2566,,22.144122,187.020834,0.0,0.0,83.87925,11.1839,,993.3975,187.2348527
409,2569,,,199.017,14.80941633,3121.530612,10.736544,22.815156,67.1034,0.0,335.517
410,2578,,8.94712,110.565,0.0,2405.247813,,11.1839,13.42068,0.0,
411,2582,2.5809,84.550284,309.582,14.85886253,2562.244898,15.65746,4.920916,40.26204,809.435,858.312
412,2583,7.116452206,14.762748,161.196945,5.943545014,993.2142857,6.337543333,4.5630312,139.79875,0.0,234.0435659
413,2585,,,527.972445,31.90946979,2295.918367,3.35517,106.470728,120.78612,0.0,234.0435659
414,2594,,101.997168,362.7030225,19.14568188,0.0,0.0,4.920916,,3476.89125,
415,2595,,,215.360145,,0.0,,2.23678,,0.0,
416,2598,,121.680832,69.899375,17.83063504,0.0,10.736544,10.736544,,0.0,
417,2615,0.0,38.02526,82.24238749999999,12.76378792,1992.857143,5.824,15.210104,,0.0,312.0580878
418,2618,,0.0,120.9010075,0.0,0.0,0.0,4.920916,,0.0,
419,2619,,,331.695,,1681.632653,0.0,2.23678,,0.0,280.0521301
420,2620,0.0,,379.47887249999997,19.14568188,0.0,67.1034,4.026204,139.79875,0.0,
421,2628,2.707640625,12.30229,413.9792475,14.80941633,0.0,10.67733333,4.026204,,0.0,
422,2629,,1.677585,178.64998667,15.9547349,1749.271137,9.506315,44.288244,67.1034,1655.6625,319.4776507
423,2647,,57.373407,158.05914367,31.90946979,0.0,8.872560667,48.314448,80.52408,0.0,280.0521301
424,2649,7.201171875,18.453435,373.63462499999997,12.76378792,2562.244898,10.67733333,4.920916,,0.0,357.63
425,2650,,,153.6478125,19.14568188,2562.244898,5.368272,11.1839,44.7356,0.0,
426,2660,,38.02526,223.72809701699998,0.0,0.0,0.0,8.8576488,,0.0,
427,2663,,,33.5517,19.14568188,0.0,1.941333333,0.894712,,0.0,
428,2665,0.0,15.210104,83.87925,14.80941633,0.0,2.887733333,4.026204,171.11367,0.0,
429,2668,,,362.7030225,,0.0,0.91,2.23678,,0.0,
430,2669,,16.104816,254.37321,29.71772507,0.0,0.0,33.5517,,0.0,
431,2670,6.689465074,114.523136,176.146425,15.9547349,0.0,5.368272,11.1839,13.42068,0.0,234.0435659
432,2674,10.303436719,26.84136,0.399425,,1986.428571,,25.691015999999998,,0.0,191.2563805
433,2675,,,209.51385000000002,,0.0,,4.026204,,0.0,
434,2678,,22.815156,268.66157499999997,19.14568188,2818.469388,7.157696,24.60458,33.5517,0.0,
435,2680,10.80175781,36.90687,83.87925,15.9547349,2562.244898,6.4064,2.9525496,,0.0,297.5099252
436,2681,0.0,121.680832,97.859125,15.9547349,0.0,0.0,8.8576488,,0.0,312.0580878
437,2685,,22.815156,442.26,6.381893959,1311.953353,10.736544,44.288244,40.26204,993.3975,249.6464702
438,2686,,4.361721,913.358870667,15.9547349,0.0,6.262984,69.787536,247.16419,1655.6625,218.4406615
439,2688,,14.762748,725.406045,11.88709003,0.0,6.337543333,68.445468,304.20208,0.0,
440,2689,,118.101984,43.62678396,18.51177041,1020.408163,8.872560667,48.314448,95.06315,2833.0225,238.0079402
441,2693,,31.874115,475.5569,0.0,3783.673469,0.0,22.3678,,0.0,
442,2699,6.169964063,66.432366,464.373,14.85886253,2562.244898,15.84385833,2.23678,26.84136,2980.1925,297.5099252
443,2710,14.69039063,23.262512,121.6249125,,77.427,16.850409329999998,8.8576488,238.21707,0.0,
444,2712,,,121.00330667,17.83063504,2562.244898,4.175322667,20.13102,67.1034,0.0,
445,2717,7.561230469,27.512394,291.029375,12.32865878,2207.142857,11.1839,4.920916,171.11367,2317.9275,223.1324439
446,2721,,8.180224,47.931,,0.0,1.789424,20.45056,34.51032,0.0,
447,2722,,22.144122,1370.1201800000001,19.14568188,2623.906706,2.37657875,54.833064,81.4827,0.0,213.9826888
448,2723,,68.445468,379.47887249999997,12.76378792,3243.148688,3.35517,4.920916,44.7356,0.0,168.031278
449,2726,,,507.7842315,,0.0,,1.342068,,0.0,
450,2733,,41.044913,265.1533885,31.90946979,3243.148688,3.35517,7.605052,67.1034,0.0,83.87925
451,2737,,17.782401,359.65475,19.14568188,2602.915452,5.368272,72.47167200000001,174.46884,0.0,297.5099252
452,2738,,,402.17814,,0.0,0.69899375,2.23678,95.06315,0.0,
453,2742,,38.02526,142.92096,12.76378792,0.0,3.35517,1.342068,,0.0,
454,2746,,12.30229,423.1479525,0.0,0.0,22.3678,11.1839,13.42068,0.0,
455,2747,,1.677585,836.6096375,19.14568188,2623.906706,114.07578,76.05052,171.11367,0.0,248.9918029
456,2755,,0.0,506.31262499999997,0.0,3416.326531,0.0,11.1839,,0.0,
457,2756,,,41.2776,0.0,4810.495627,0.0,11.1839,,0.0,
458,2774,7.057148438,22.815156,369.72026,19.97293356,2562.244898,10.67733333,7.605052,,0.0,312.0580878
459,2777,,,,,0.0,,6.71034,,0.0,
460,2779,3.024492188,38.02526,132.69028500000002,19.14568188,0.0,15.84385833,59.8562328,,0.0,312.0580878
461,2783,,22.144122,0.0,,0.0,9.965511111,2.23678,,0.0,
462,2786,,95.957862,331.695,0.0,2562.244898,24.91377778,20.13102,,2980.1925,500.682
463,2793,,,0.0,,1967.930029,5.368272,6.71034,,0.0,312.0580878
464,2797,,,71.2973625,,0.0,,6.71034,,0.0,
465,2801,,21.473088,870.487254,29.71772507,2162.099125,10.736544,4.026204,44.7356,0.0,280.0521301
466,2805,,,234.603915,,0.0,0.0,1.342068,,0.0,
467,2809,,19.124469,199.017,12.76378792,1518.367347,0.0,24.60458,,0.0,280.0521301
468,2810,,,,17.83063504,0.0,,11.1839,,0.0,
469,2812,,,391.006525,17.16545984,0.0,7.157696,4.026204,87.23442,0.0,
470,2813,,,176.146425,,0.0,22.3678,2.23678,304.20208,0.0,
471,2821,,,136.4454,12.76378792,2207.142857,3.114222222,4.920916,,0.0,
472,2824,,,241.802015,12.76378792,0.0,0.0,1.342068,,0.0,
473,2834,,,488.52189749999997,0.0,0.0,0.0,20.13102,,0.0,
474,2843,7.107556641,,176.146425,15.9547349,0.0,2.23678,4.920916,87.23442,0.0,234.0435659
475,2846,,98.865676,116.11951866999999,15.9547349,0.0,4.175322667,48.314448,60.39306,0.0,168.031278
476,2851,,,97.461,31.90946979,1681.632653,4.270933333,20.13102,,0.0,
477,2853,15.648570081999999,31.874115,538.8494475,11.48184832,0.0,11.1839,7.605052,295.25496,0.0,223.1324439
478,2859,14.926589062000001,24.157224,343.4406885,19.14568188,270.427898,36.683192,7.605052,254.99292000000003,0.0,234.0435659
479,2863,,,143.973739,18.51177041,3131.632653,21.473088,24.60458,80.52408,0.0,196.0364911
480,2864,,57.373407,331.695,0.0,3416.326531,0.0,20.13102,,0.0,
481,2865,,,301.9653,,0.0,,8.8576488,33.5517,0.0,
482,2866,,38.02526,107.52651,15.9547349,2277.55102,17.79555556,21.473088,,0.0,355.7025756
483,2874,,101.997168,249.08974999999998,0.0,2295.918367,0.0,20.13102,,0.0,
484,2875,5.040820313,14.762748,0.0,31.90946979,0.0,12.45688889,4.920916,,0.0,0.0
485,2876,2.016328125,14.762748,125.818875,12.76378792,0.0,10.67733333,1.342068,,0.0,223.1324439
486,2882,,68.445468,369.18882,31.90946979,0.0,17.08373333,2.23678,,0.0,
487,2884,,,234.603915,0.0,0.0,,26.84136,,0.0,
488,2888,,,59.194784999999996,,0.0,,14.954471999999999,25.88274,0.0,
489,2895,,,110.4410125,6.381893959,0.0,,4.026204,67.1034,0.0,
490,2896,,,268.086,,0.0,,4.47356,,0.0,
491,2910,,,383.76270833,17.058423197,0.0,7.9885,14.3793,122.22405,0.0,
492,2925,,,163.09384,14.85886253,0.0,4.47356,2.23678,33.5517,0.0,
493,2927,,,248.96040000000002,5.943545014,0.0,0.47931,37.961352,38.3448,0.0,
494,2932,,,124.49424,2.70161137,0.0,6.3908,34.51032,99.69648,0.0,
495,2934,,,1776.286785,3.377014212,0.0,0.8387925,50.103871999999996,26.84136,0.0,
496,2941,,,156.3835,,0.0,,29.525495999999997,20.13102,0.0,
497,2951,,,167.574225,14.85886253,0.0,,22.3678,26.84136,0.0,
498,2952,,,209.49337500000001,7.977367449,0.0,7.157696,24.157224,140.91714,0.0,
499,2953,,,112.261695,11.16831443,0.0,4.47356,2.23678,44.7356,0.0,
500,2955,,,62.9094375,30.215848865999998,0.0,1.3979875000000002,11.1839,26.84136,0.0,
501,2965,,,21.56895,23.77418006,0.0,3.559111111,31.63446,31.954,0.0,
502,2966,,,125.818875,14.85886253,0.0,,11.1839,17.89424,0.0,
503,2967,,16.104816,95.389385,2.90086089,0.0,30.420208,13.420679999999999,57.03789,0.0,
504,2972,,,167.55375,6.754028425,0.0,0.2795975,11.1839,33.5517,0.0,
505,2977,,,15.377862499999999,9.572840938,0.0,2.982373333,4.026204,33.5517,0.0,249.6464702
506,2982,,,25.163775,14.621505596,0.0,2.982373333,38.02526,20.13102,0.0,
507,2983,,,336.8157,15.46539929,2818.469388,8.904514666,16.104816,61.351679999999995,662.265,229.44530735
508,2994,,,32.11377,19.14568188,0.0,6.71034,21.08964,25.88274,0.0,
509,3006,,,159.086746,0.0,0.0,0.372796667,0.894712,67.1034,0.0,
510,3008,,,804.258,37.02354082,0.0,6.9899375,6.71034,26.84136,0.0,
511,3009,,,402.129,2.90086089,0.0,5.368272,2.23678,33.5517,0.0,
512,3014,,21.473088,40.225185,7.977367449,0.0,1.192949333,5.815628,26.84136,0.0,55.9195
513,3016,,,100.544535,18.51177041,0.0,5.368272,2.23678,107.36544,0.0,
514,3018,,31.874115,15.65746,7.977367449,0.0,161.04816,88.129132,120.78612,0.0,
515,3020,,,58.919055,,0.0,,9.5862,32.59308,0.0,
516,3026,,8.94712,180.601633333,18.51177041,0.0,13.04788333,8.499763999999999,95.06315,0.0,
517,3029,,,268.11057,,0.0,,12.525967999999999,44.7356,0.0,
518,3030,,,109.38052125,20.02636981,0.0,9.319916667,2.23678,80.52408,0.0,
519,3032,,,100.544535,11.48184832,0.0,13.42068,11.1839,80.52408,0.0,
520,3034,,,46.18102125,3.626076113,0.0,4.47356,4.026204,67.1034,0.0,
521,3041,,,71.5715,0.0,0.0,10.736544,8.94712,60.39306,0.0,
522,3053,,8.94712,352.08082,14.80941633,0.0,6.262984,82.13456160000001,95.06315,993.3975,279.5429444
523,3058,,,421.9776925,19.14568188,0.0,,24.157224,171.11367,0.0,
524,3063,,,362.7030225,14.85886253,1662.507289,,20.13102,60.39306,0.0,
525,3066,,,163.045348375,12.76378792,1311.953353,3.131492,2.23678,,0.0,
526,3067,,,386.1892125,14.85886253,1311.953353,5.368272,29.07814,60.39306,0.0,
527,3074,8.844959375,38.02526,132.678,12.76378792,1339.285714,2.982373333,11.1839,33.5517,993.3975,213.4215454
528,3078,,57.373407,,,0.0,,22.3678,,0.0,
529,3084,,5.368272,555.8013825,12.76378792,1020.408163,24.91377778,13.420679999999999,100.6551,0.0,
530,3088,,,366.924285,12.76378792,2562.244898,1.789424,4.920916,26.84136,0.0,178.5059551
531,3092,4.320703125,,254.598582875,6.754028425,2162.099125,1.304788333,4.026204,60.39306,0.0,
532,3093,,,72.754712333,2.70161137,1311.953353,1.304788333,4.026204,60.39306,0.0,
533,3097,,,64.974,14.30454986,2837.755102,10.67733333,29.525495999999997,95.06315,0.0,139.79875
534,3098,,,554.1237975,12.76378792,1081.049563,6.9899375,22.3678,171.11367,0.0,
535,3101,,,202.3986965,19.14568188,1548.979592,,4.920916,95.06315,0.0,83.87925
