id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num_x,vehicle_dist_x,vehicle_fuel_x,vehicle_use_x,fuel1_x,fuel2_x,fuel3_x,fuel4_x,fuel5_x,fuel6_x,fuel7_x,fuel8_x,fuel9_x,fuel10_x,vehicle_num_y,vehicle_dist_y,vehicle_fuel_y,vehicle_use_y,fuel1_y,fuel2_y,fuel3_y,fuel4_y,fuel5_y,fuel6_y,fuel7_y,fuel8_y,fuel9_y,fuel10_y,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region
4871,黑龙江省,哈尔滨市,道外区,1,58,3,1,5,6,5,2,5,5,0,2,24000,4,24000,6,6000,4,1200,0.83,46.875,1,0.429,37.5,2,1,-99,-99,-99,-99,0,5.5,105,3200,1,2.25,-99,6.5,6000,1,0.75,0,0,0,0,1,0,0,1,0,0,0,0,1,0.75,0,0,0,0,1,0,0,1,0,0,0,0,1,0.75,0,0,0,0,1,0,0,1,0,0,0,0,0,13.037232,208.55263,12.76378792,2818.469388,1.69755625,3.9111696,0,0,168.031278,3226.463042,3226.463042,Harbin,806.6157604,0
4873,黑龙江省,七台河市,勃利县,1,57,2,1,4,1,5,2,5,5,0,2,11000,2,20358,7,5500,3,1500,2,30,1,1,15,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,229.1471,12.76378792,0,0,8.052408,0,0,312.0580878,562.0213837,562.0213837,Qitaihe,281.0106919,0
4876,黑龙江省,七台河市,勃利县,-1,32,2,1,6,1,5,-99,5,5,2,2,20000,3,12000,7,6666.666667,2,1375,2,26.25,1,0.429,22.5,1,1,-99,-99,-99,-99,0,6,80,2590,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,38.02526,85.2772375,0,2602.915452,10.67733333,13.868036,33.5517,0,210.0390976,2994.354116,2994.354116,Qitaihe,998.1180388,0
4880,黑龙江省,哈尔滨市,道外区,1,48,0,1,4,1,-99,5,2,4,0,1,10000,3,7000,7,3333.333333,1,850,3,-99,1,2,37.5,-99,1,-99,-99,-99,-99,0,6,25,800,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,68.445468,0,0,810.787172,0,70.682248,0,0,139.79875,1089.713638,1089.713638,Harbin,363.2378793,0
4904,黑龙江省,哈尔滨市,延寿县,-1,22,2,0,4,1,2,1,3,3,1,4,70000,3,150000,7,23333.33333,1,-99,1,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,1,4.5,60,5000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,12.749646,55.858075,9.862927027,510.7959184,0.69899375,11.2733712,0,0,0,601.2389313,601.2389313,Harbin,200.4129771,0
4908,黑龙江省,哈尔滨市,延寿县,1,49,2,0,4,1,-99,-99,4,4,0,2,20000,2,14000,7,10000,1,-99,3,52.5,1,0.429,22.5,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,234.603915,15.9547349,0,0,11.1839,53.68272,0,210.0390976,525.4643675,525.4643675,Harbin,262.7321837,0
4918,黑龙江省,哈尔滨市,双城市,1,47,3,0,4,1,-99,-99,4,4,1,5,150000,5,17444,7,30000,2,1250,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,22.144122,83.87925,0,0,1.164989583,4.920916,0,0,0,112.1092776,112.1092776,Harbin,22.42185552,0
4929,黑龙江省,哈尔滨市,双城市,1,46,2,0,4,1,3,3,2,2,1,2,20000,2,13400,7,10000,2,600,1.5,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,77.0952,0,0,0,2.23678,120.78612,0,0,200.1181,200.1181,Harbin,100.05905,0
4936,黑龙江省,七台河市,勃利县,1,47,2,0,4,2,-99,2,4,4,2,3,30000,3,12475,7,10000,2,600,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,1,1.25,7,6.5,4000,1,0.75,0,9,0,1,1,0,1,0,0,0,0,1,1,0.75,0,9,0,1,1,0,1,0,0,0,0,1,1,0.75,0,9,0,1,1,0,1,0,0,0,0,1,0,98.865676,227.6873235,37.02354082,0,0.889777778,6.4419264,60.39306,993.3975,0,1424.698804,431.3013045,Qitaihe,474.8996015,0
4949,黑龙江省,七台河市,勃利县,-1,44,2,0,4,1,-99,2,3,5,0,0,0,2,20000,7,0,2,1500,3,18.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,1,1,0,0,0,0,1,0,0,0,7,0,0,1,1,1,0,0,0,0,1,0,0,0,7,0,0,1,1,1,0,0,0,0,1,0,0,0,142.512825,15.9547349,33.183,0.889777778,5.368272,0,0,0,197.9086097,197.9086097,Qitaihe,98.95430484,0
4951,黑龙江省,哈尔滨市,双城市,-1,32,2,0,4,2,3,3,3,4,0,4,70000,3,70000,0,23333.33333,3,600,1.476,42.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.381893959,0,0,0,0,0,0,6.381893959,6.381893959,Harbin,2.127297986,0
4952,黑龙江省,哈尔滨市,双城市,-1,42,3,0,4,1,-99,-99,4,4,1,3,30000,4,20000,7,7500,4,500,1.525,31.875,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,29.07814,14.30454986,0,18.6368,2.23678,0,0,0,64.25626986,64.25626986,Harbin,16.06406747,0
4958,黑龙江省,哈尔滨市,道外区,1,26,1,1,5,4,3,-99,2,3,0,3,50000,3,-99,7,16666.66667,1,-99,3,52.5,1,0.857,52.5,2,1,1,-99,90,-99,0,5.5,60,2200,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,43.393532,136.4454,37.02354082,1123.75102,5.59195,4.920916,80.52408,0,208.2569476,1639.907387,1639.907387,Harbin,546.6357956,0
4961,黑龙江省,黑河市,逊克县,1,74,2,0,4,1,-99,2,4,4,0,1,9000,2,7000,7,4500,4,1375,1.678,20.625,1,1,15,-99,1,-99,-99,-99,-99,0,6,80,1700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,134.2068,31.90946979,2594.51895,1.980482292,8.8576488,67.1034,0,187.2348527,3025.811604,3025.811604,Heihe,1512.905802,0
4964,黑龙江省,哈尔滨市,延寿县,-1,45,2,0,4,1,-99,3,3,4,0,3,30000,2,60000,7,15000,2,150,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,128.47835,29.71772507,0,0.931991667,8.94712,40.26204,0,0,208.3372267,208.3372267,Harbin,104.1686134,0
4965,黑龙江省,黑河市,逊克县,1,49,2,1,4,3,2,2,4,4,1,3,30000,3,5000,7,10000,4,-99,2,18.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,100.544535,9.572840938,0,4.47356,13.42068,120.78612,0,0,248.7977359,248.7977359,Heihe,82.93257865,0
4966,黑龙江省,七台河市,勃利县,1,62,2,1,4,1,5,-99,5,4,0,3,45000,2,20000,7,22500,2,1250,2,52.5,1,0.429,37.5,-99,1,-99,-99,-99,-99,0,6,80,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9295625,12.76378792,2882.798834,0,13.42068,0,0,280.0521301,3237.964994,3237.964994,Qitaihe,1618.982497,0
4967,黑龙江省,哈尔滨市,双城市,1,67,2,0,4,1,2,-99,2,2,0,2,14000,3,14000,7,4666.666667,3,-99,1.619,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,212.102709,0,0,0,55.472144,0,0,0,267.574853,267.574853,Harbin,89.19161767,0
4968,黑龙江省,齐齐哈尔市,克山县,-1,66,1,1,4,1,-99,3,4,4,0,2,23000,1,10000,7,23000,1,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,5.5,40,1300,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.90946979,1189.154519,0,11.1839,116.31256,0,0,1348.560449,1348.560449,Qiqihaer,1348.560449,0
4971,黑龙江省,哈尔滨市,道外区,-1,45,1,1,4,1,1,-99,4,4,2,3,39700,3,27000,7,13233.33333,4,983.333,0.865,45,1,0.429,37.5,-99,1,-99,-99,-99,-99,0,6,25,900,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,101.997168,250.2267798,14.85886253,813.4110787,0.4004,7.605052,0,0,168.031278,1356.530619,1356.530619,Harbin,452.176873,0
4975,黑龙江省,哈尔滨市,延寿县,1,37,2,0,4,3,-99,3,3,4,1,4,70000,5,110000,6,14000,3,850,1.667,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,323.374545,14.80941633,0,4.601376,25.307568,103.53096,0,0,471.6238653,471.6238653,Harbin,94.32477307,0
4991,黑龙江省,哈尔滨市,道外区,1,33,2,1,5,2,1,5,4,4,2,5,180000,3,50000,7,60000,1,-99,2,22.5,1,1,37.5,-99,1,2.5,2666.667,60,3,0,5.5,60,2600,1,2.25,9,6,10000,1,1.25,0,9,0,0,0,0,1,0,0,0,0,0,1,1.25,0,9,0,0,0,0,1,0,0,0,0,0,1,1.25,0,9,0,0,0,0,1,0,0,0,0,0,7.201171875,95.957862,145.081209,26.69650636,1789.504373,11.1839,47.2407936,87.23442,1655.6625,187.2348527,4052.997589,2397.335089,Harbin,1350.999196,0
4992,黑龙江省,七台河市,勃利县,-1,56,1,0,8,1,5,2,3,4,0,2,22000,7,30000,7,3142.857143,2,-99,0.714,18.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,33.51075,0,0,0,45.630312,0,0,0,79.141062,79.141062,Qitaihe,11.305866,0
5013,黑龙江省,哈尔滨市,道外区,1,81,1,1,4,1,-99,3,4,4,0,2,24000,1,30000,7,24000,2,400,1.5,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,6,40,1750,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,76.79672,0,1301.457726,0,8.8576488,0,0,0,1387.112095,1387.112095,Harbin,1387.112095,0
5023,黑龙江省,哈尔滨市,道外区,-1,35,1,1,5,1,2,2,2,4,0,7,-99,2,-99,7,4999999,4,-99,1.025,26.25,1,0.429,37.5,1,1,-99,-99,-99,-99,0,5.5,40,1700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,3.578848,0,0,1193.002915,17.08373333,19.7731352,0,0,139.79875,1373.237382,1373.237382,Harbin,686.618691,0
5032,黑龙江省,黑河市,逊克县,-1,56,2,0,4,3,-99,3,3,4,1,4,100000,4,50000,7,25000,4,750,1.857,24.375,1,0.429,37.5,1,1,-99,-99,-99,-99,2,-99,-99,-99,1,2.75,6,6,2000,1,0.75,0,6,0,1,1,0,0,0,0,0,0,0,1,0.75,0,6,0,1,1,0,0,0,0,0,0,0,1,0.75,0,6,0,1,1,0,0,0,0,0,0,0,0,5.368272,136.333015,24.65731757,0,1.3979875,4.920916,80.52408,662.265,210.0390976,1125.505686,463.2406856,Heihe,281.3764214,0
5033,黑龙江省,七台河市,勃利县,-1,66,1,0,4,1,-99,-99,4,4,0,1,4000,3,80000,7,1333.333333,2,1500,2.5,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14.762748,83.87925,15.9547349,0,16.3072,13.42068,0,0,0,144.3246129,144.3246129,Qitaihe,48.1082043,0
5052,黑龙江省,七台河市,勃利县,-1,75,2,0,4,1,-99,2,5,5,0,1,10000,2,16220,7,5000,3,850,1.286,32.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,1,0,0,0,0,1,0,0,7,0,0,1,0,0,1,0,0,0,0,1,0,0,7,0,0,1,0,0,1,0,0,0,0,1,0,0,183.8286905,0,0,0,1.342068,60.39306,0,0,245.5638185,245.5638185,Qitaihe,122.7819093,0
5055,黑龙江省,哈尔滨市,双城市,1,26,3,0,4,2,-99,2,4,4,2,4,60000,7,50000,7,8571.428571,1,-99,3,22.5,1,1,22.5,-99,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,22.815156,217.6218135,10.80644548,0,3.2032,45.182956,0,0,234.0435659,533.6731368,533.6731368,Harbin,76.23901955,0
5056,黑龙江省,哈尔滨市,道外区,1,56,1,1,4,3,3,3,2,4,2,4,100000,2,-99,7,50000,2,-99,1,45,1,0.429,22.5,-99,1,-99,-99,-99,-99,0,6,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,66.432366,154.791,46.71888612,1749.271137,0,8.8576488,0,0,280.0521301,2306.123168,2306.123168,Harbin,1153.061584,0
5064,黑龙江省,哈尔滨市,道外区,-1,62,1,1,4,3,5,2,5,5,2,2,20000,1,20000,7,20000,1,-99,3,52.5,1,0.857,37.5,2,1,-99,-99,-99,-99,0,5.5,60,2500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,15.210104,136.4454,0,1789.504373,3.131492,2.23678,33.5517,0,208.2569476,2188.336797,2188.336797,Harbin,2188.336797,0
5066,黑龙江省,黑河市,逊克县,-1,52,2,0,5,1,-99,-99,4,4,0,1,4000,2,20000,7,2000,2,1175,2.5,45,1,0.429,37.5,-99,1,-99,-99,-99,-99,0,6,80,2700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15.210104,223.678,24.65731757,1574.344023,26.69333333,8.8576488,0,0,280.0521301,2153.492557,2153.492557,Heihe,1076.746279,0
5077,黑龙江省,七台河市,勃利县,1,52,2,0,4,1,-99,3,5,3,0,2,11000,2,10000,7,5500,1,-99,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,111.7025,11.88709003,0,3.336666667,5.815628,0,0,0,132.7418847,132.7418847,Qitaihe,66.37094235,0
5079,黑龙江省,黑河市,逊克县,-1,62,1,1,4,1,-99,2,3,3,0,3,30000,2,8000,7,15000,2,-99,2.5,18.75,0,-99,-99,-99,0,-99,-99,-99,-99,0,6,40,1750,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9547349,1301.457726,0,2.23678,60.39306,0,0,1380.042301,1380.042301,Heihe,690.0211504,0
5081,黑龙江省,七台河市,勃利县,-1,69,2,0,4,1,0,5,0,3,1,7,-99,4,-99,7,2499999.5,1,-99,3,90,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,402.17814,0,0,0,6.71034,0,0,0,408.88848,408.88848,Qitaihe,102.22212,0
5082,黑龙江省,七台河市,勃利县,1,61,2,0,4,1,-99,2,3,4,1,3,40000,2,10000,7,20000,2,1250,0.643,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,22.916075,0,0,10.67733333,20.13102,87.23442,0,0,140.9588483,140.9588483,Qitaihe,70.47942417,0
5087,黑龙江省,哈尔滨市,延寿县,1,46,2,0,4,1,-99,2,4,4,2,4,90000,2,22200,7,45000,2,1250,2.5,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,432.6023975,0,0,0,2.23678,107.36544,0,0,542.2046175,542.2046175,Harbin,271.1023088,0
5098,黑龙江省,哈尔滨市,双城市,-1,75,2,0,4,1,-99,3,4,4,0,1,6000,2,-99,7,3000,2,-99,2,30,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,167.55375,0,0,0,35.341124,0,0,0,202.894874,202.894874,Harbin,101.447437,0
5105,黑龙江省,七台河市,勃利县,1,64,3,0,4,2,5,3,4,4,2,1,2900,1,59500,7,2900,3,-99,1.667,20,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,57.373407,0,15.9547349,0,5.775466667,38.02526,0,0,0,117.1288686,117.1288686,Qitaihe,117.1288686,0
5110,黑龙江省,哈尔滨市,延寿县,1,56,2,0,4,1,-99,2,4,4,0,1,3000,2,23300,7,1500,2,400,1.5,30,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,248.512355,12.76378792,0,1.342068,11.1839,80.52408,0,0,354.3261909,354.3261909,Harbin,177.1630955,0
5124,黑龙江省,哈尔滨市,延寿县,1,55,2,0,4,1,3,-99,2,2,1,2,20000,4,30000,7,5000,1,-99,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,234.57525,5.943545014,0,1.980482292,1.342068,44.7356,0,0,288.5769453,288.5769453,Harbin,72.14423633,0
5138,黑龙江省,七台河市,勃利县,-1,34,2,0,6,2,2,-99,2,5,2,2,23000,2,31000,7,11500,2,925,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,6,80,2400,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,57.373407,155.1766125,12.76378792,2882.798834,7.157696,15.5679888,0,0,0,3130.838326,3130.838326,Qitaihe,1565.419163,0
5143,黑龙江省,哈尔滨市,延寿县,1,17,2,1,5,2,-99,2,4,5,0,4,100000,1,20000,1,100000,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,4.5,80,10000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,17.958148,51.8147175,12.76378792,1311.953353,2.39655,0.191724,6.3908,0,0,1403.46908,1403.46908,Harbin,1403.46908,0
5144,黑龙江省,七台河市,勃利县,-1,42,1,0,4,1,1,5,1,4,2,3,40000,2,30000,7,20000,2,150,0.928,30,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,30.731155,7.252152226,0,0,2.23678,0,0,0,40.22008723,40.22008723,Qitaihe,20.11004361,0
5146,黑龙江省,七台河市,勃利县,-1,48,2,1,-99,1,-99,-99,4,5,0,1,10000,3,80000,7,3333.333333,2,-99,2,191.25,0,-99,-99,-99,0,-99,-99,-99,-99,0,4.5,60,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,121.680832,0,0,1967.930029,12.8128,4.920916,0,0,0,2107.344577,2107.344577,Qitaihe,702.4481924,0
5154,黑龙江省,哈尔滨市,延寿县,-1,64,2,0,4,1,-99,3,4,4,0,3,30000,3,20000,7,10000,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,5.5,60,5000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,362.7030225,9.185478658,1202.623907,4.47356,2.23678,174.46884,0,0,1755.691588,1755.691588,Harbin,585.2305293,0
5157,黑龙江省,黑河市,逊克县,-1,56,2,0,4,1,-99,2,3,3,0,2,20000,4,18000,7,5000,3,500,2.333,30,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,201.4055225,7.404708164,0,1.192949333,8.052408,67.1034,0,0,285.158988,285.158988,Heihe,71.289747,0
5158,黑龙江省,黑河市,逊克县,1,26,2,0,5,2,-99,-99,4,4,1,4,80000,3,20000,7,26666.66667,3,1250,2,22.5,1,1,22.5,-99,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,118.101984,215.0247645,6.381893959,0,1.980482292,24.60458,139.79875,0,187.2348527,693.1273074,693.1273074,Heihe,231.0424358,0
5161,黑龙江省,哈尔滨市,延寿县,1,39,1,0,4,1,2,1,4,4,1,2,12000,1,15400,7,12000,2,150,1.55,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,235.5538413,0,0,0,6.71034,33.5517,0,0,275.8158813,275.8158813,Harbin,275.8158813,0
