,Unnamed: 0,id,ages_mean,gender_codes,family_size,income_list,expenditure_list,resident_codes,region_codes,NumCookingEquip_list,NumWashMach_list,NumDryer_list,NumTV_list,NumPC_list,NumFluLamp_codes,NumIcdLamp_codes,NumESLamp_codes,NumHeater_list,NumWaterHeater_list,NumAC_list,NumVehicle_codes,HouseAge_codes,WindowFrame_codes,GlassType_codes,Reno_WindowGlass_codes,Reno_WindowGap_codes,Reno_Wall_codes,Reno_OtherHeatInsu_codes,WinterSunshine_codes,SummerSunshine_codes,Weektime_list,Cookingtime_codes,Fridgetime_codes,Washmachinetime_codes,TVtime_codes,PCtime_codes,FluLamptime_codes,IcdLamptime_codes,ESLamptime_codes,MthHeattime_codes,DayHeatertime_codes,Waterheatingtime_codes,ACtime_codes,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,income_percapita,expenditure_percapita,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,percapita_en_ac,percapita_en_computer,percapita_en_cooking,percapita_en_freezing,percapita_en_heating,percapita_en_laundry,percapita_en_lighting,percapita_en_television,percapita_en_vehicle,percapita_en_waterheating,TotalHouseholdEnergyUse,percapita_HouseholdEnergyUse
530,530,3088,49.6,0,5,36000,25000,0,1,4,1,0,1,0,999999.0,999999.0,5.5,999999,1,1,0,6,0,0,6,6,6,6,4,5,7,2,4,1,1,999999,999999,999999,2,4,999999,3,1,7,0,0,0,0,0,0,0,0,1,0,3,1,0,7200.0,5000.0,0.0,0.0,366.924285,12.76378792,2562.244898,1.789424,4.920916,26.84136,0.0,178.5059551,3153.990626,3153.990626,-1,84,3,1,4,1,3,-99,4,4,0,3,36000,1,25000,7,36000.0,4,1050.0,1.275,43.125,1,0.857,52.5,-99.0,1,2.5,-99.0,90.0,2.0,0,4.5,105,2000,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,366.924285,12.76378792,2562.244898,1.789424,4.920916,26.84136,0.0,178.5059551,3153.99062602,3153.99062602
531,531,3092,60.75,0,4,60000,19280,0,1,3,1,0,1,0,999999.0,999999.0,2.5,999999,0,1,0,5,2,1,6,6,6,6,3,4,7,1,1,3,3,999999,999999,999999,3,4,999999,999999,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,15000.0,4820.0,0.144023438,0.0,254.5985829,6.754028425,2162.099125,1.304788333,4.026204,60.39306,0.0,0.0,2489.175789,2489.319812,-1,70,2,1,4,1,3,2,2,3,0,4,60000,2,19280,7,30000.0,3,700.0,2.033,32.5,0,-99.0,-99.0,-99.0,0,1.0,2666.667,90.0,1.0,0,4.5,80,980,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.072011719,0.0,127.29929145,3.3770142125,1081.0495625,0.6523941665,2.013102,30.19653,0.0,0.0,2489.319812096,1244.659906048
532,532,3093,68.5,1,2,24000,17000,0,1,3,1,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,7,0,1,6,6,6,6,4,5,7,1,1,3,3,999999,999999,999999,3,4,999999,999999,999999,10,0,0,0,0,0,0,0,0,0,0,1,1,0,12000.0,8500.0,0.0,0.0,72.75471233,2.70161137,1311.953353,1.304788333,4.026204,60.39306,0.0,0.0,1453.133729,1453.133729,1,52,2,1,4,1,-99,2,3,4,0,2,24000,2,17000,7,12000.0,3,500.0,1.476,30.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,4.5,80,2200,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,36.377356165,1.350805685,655.9766765,0.6523941665,2.013102,30.19653,0.0,0.0,1453.1337290330002,726.5668645165001
533,533,3097,61.0,0,2,40000,18800,0,1,2,1,0,1,0,5.5,999999.0,5.5,999999,1,1,0,5,0,1,6,6,6,6,4,6,7,2,3,1,2,999999,2,999999,2,4,999999,2,2,6,0,0,0,1,0,0,0,0,0,0,2,1,0,20000.0,9400.0,0.0,0.0,64.974,14.30454986,2837.755102,10.67733333,29.525496,95.06315,0.0,139.79875,3192.098381,3192.098381,-1,61,3,1,4,1,-99,3,4,4,0,3,40000,1,18800,7,40000.0,2,-99.0,1.0,37.5,1,0.857,37.5,1.0,1,2.5,-99.0,150.0,-99.0,0,4.5,105,3500,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,64.974,14.30454986,2837.755102,10.67733333,29.525496,95.06315,0.0,139.79875,3192.09838119,3192.09838119
534,534,3098,69.0,0,1,20400,20000,0,1,3,1,0,1,0,2.5,999999.0,2.5,999999,0,0,0,5,2,1,6,6,6,6,2,8,7,3,4,4,3,999999,3,999999,2,4,999999,999999,999999,5,1,1,0,0,0,0,0,0,0,0,1,1,0,20400.0,20000.0,0.0,0.0,554.1237975,12.76378792,1081.049563,6.9899375,22.3678,171.11367,0.0,0.0,1848.408556,1848.408556,-1,69,2,1,4,1,2,5,3,4,0,2,20400,1,20000,7,20400.0,3,625.0,3.0,42.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,4.5,40,1300,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,554.1237975,12.76378792,1081.049563,6.9899375,22.3678,171.11367,0.0,0.0,1848.40855592,1848.40855592
535,535,3101,74.5,0,2,30000,21300,0,1,3,0,0,1,0,999999.0,999999.0,5.5,999999,1,0,0,4,1,0,6,6,6,6,2,3,7,1,4,999999,2,999999,999999,999999,2,3,999999,1,999999,6,0,0,0,1,0,0,0,0,0,0,2,1,0,15000.0,10650.0,0.0,0.0,202.3986965,19.14568188,1548.979592,0.0,4.920916,95.06315,0.0,83.87925,1954.387286,1954.387286,-1,82,2,1,4,1,-99,3,4,5,0,3,30000,3,21300,7,10000.0,3,1175.0,1.667,25.0,1,0.857,22.5,2.0,1,-99.0,-99.0,-99.0,-99.0,0,3.5,60,1900,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,67.46623216666667,6.38189396,516.3265306666666,0.0,1.6403053333333333,31.687716666666663,0.0,27.95975,1954.3872863799998,651.4624287933333
536,536,3102,50.0,0,3,24000,9500,0,1,4,1,0,0,1,999999.0,2.5,999999.0,999999,1,0,0,4,0,1,6,6,6,6,3,4,7,2,4,2,999999,3,999999,2,999999,3,999999,1,999999,8,0,0,0,0,0,0,0,0,0,0,1,1,0,8000.0,3166.666667,0.0,16.104816,230.537125,15.9547349,1548.979592,11.1839,11.1839,0.0,0.0,83.87925,1917.823318,1917.823318,-1,51,2,1,5,1,-99,2,4,5,0,2,24000,3,9500,7,8000.0,4,1283.333,1.75,22.5,1,1.0,22.5,2.0,1,-99.0,-99.0,-99.0,-99.0,0,3.5,60,1760,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,5.368272,76.84570833333333,5.318244966666667,516.3265306666666,3.7279666666666667,3.7279666666666667,0.0,0.0,27.95975,1917.8233179,639.2744392999999
537,537,3114,37.66666667,0,3,10000,20000,0,1,2,1,0,1,0,999999.0,999999.0,5.5,999999,0,0,0,5,2,1,5,5,5,6,4,6,7,1,4,2,2,999999,999999,999999,3,3,999999,999999,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3333.333333,6666.666667,0.0,0.0,152.80902,29.71772507,1059.428571,4.47356,8.8576488,139.79875,0.0,0.0,1395.085275,1395.085275,-1,43,2,1,5,3,-99,2,1,5,2,1,10000,3,20000,7,3333.333333,2,600.0,2.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,3.5,80,2500,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,50.93634,9.905908356666666,353.142857,1.4911866666666667,2.9525495999999998,46.599583333333335,0.0,0.0,1395.08527487,465.02842495666664
538,538,3119,24.0,1,1,48000,26200,0,1,3,1,0,1,0,999999.0,2.5,999999.0,999999,1,0,0,999999,2,1,6,6,6,6,4,6,7,1,4,1,1,999999,999999,2,999999,999999,999999,1,999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,48000.0,26200.0,0.0,0.0,134.04755,14.80941633,0.0,1.342068,11.1839,20.13102,0.0,297.5099252,479.0238795,479.0238795,1,24,1,1,5,1,3,2,1,4,2,3,48000,1,26200,7,48000.0,3,1375.0,1.667,27.5,1,0.857,22.5,1.0,1,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,134.04755,14.80941633,0.0,1.342068,11.1839,20.13102,0.0,297.5099252,479.02387953000004,479.02387953000004
539,539,3125,24.0,0,2,40000,20000,1,1,3,0,0,1,1,999999.0,999999.0,2.5,999999,1,0,0,3,0,0,6,6,6,6,2,3,7,2,999999,999999,0,3,999999,999999,2,3,999999,1,999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20000.0,10000.0,0.0,16.104816,135.0455925,0.0,808.1632653,0.0,2.23678,26.84136,0.0,355.7025756,1344.094389,1344.094389,-1,23,1,0,5,1,2,-99,2,4,2,3,40000,2,20000,7,20000.0,3,616.667,3.0,30.0,1,2.0,22.5,1.0,1,-99.0,-99.0,-99.0,-99.0,0,3.5,25,0,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,8.052408,67.52279625,0.0,404.08163265,0.0,1.11839,13.42068,0.0,177.8512878,1344.0943894,672.0471947
540,540,3131,36.33333333,1,3,30000,24200,0,1,2,1,0,1,1,999999.0,999999.0,2.5,999999,0,0,0,3,0,0,4,4,6,6,4,4,6,2,4,4,2,3,999999,999999,3,3,999999,999999,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,8066.666667,0.0,49.177206,304.541718,11.88709003,436.4081633,9.202752,3.451032,57.5172,0.0,0.0,872.1851613,872.1851613,1,45,1,1,5,1,3,3,2,3,2,3,30000,3,24200,6,10000.0,2,600.0,1.5,45.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,3.5,15,823,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,16.392402,101.513906,3.962363343333333,145.46938776666667,3.067584,1.150344,19.1724,0.0,0.0,872.1851613300001,290.72838711
541,541,3134,35.66666667,0,3,70000,50000,0,1,5,1,0,2,1,999999.0,2.5,8.5,999999,1,1,1,7,2,1,6,6,5,5,0,1,7,2,4,2,2,0,999999,3,3,3,999999,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,23333.33333,16666.66667,0.426565417,12.749646,195.003445,15.9547349,843.75,15.84385833,33.8201136,206.90215,1655.6625,187.2348527,3166.921301,1511.685366,-1,41,2,1,5,1,-99,2,3,4,2,4,70000,3,50000,7,23333.33333,5,1200.0,1.025,69.375,1,1.0,22.5,-99.0,1,3.5,3333.333,90.0,-99.0,0,3.5,105,3000,1,2.75,9.0,6.5,4800,1,1.25,0,9.0,0,0,0,0,0,1,0,0,0,0,0.14218847233333334,4.249882,65.00114833333333,5.318244966666667,281.25,5.28128611,11.2733712,68.96738333333333,551.8874999999999,62.41161756666667,3167.3478659469997,1055.7826219823332
542,542,3135,63.0,0,2,20000,18000,1,1,2,0,0,1,0,2.5,999999.0,2.5,999999,0,0,0,4,1,2,6,6,6,6,5,6,7,2,4,999999,2,999999,2,999999,2,4,999999,999999,999999,6,0,0,0,1,0,0,0,0,0,0,2,1,0,10000.0,9000.0,0.0,0.0,134.08395,12.76378792,497.8862974,0.0,13.42068,44.7356,0.0,0.0,702.8903153,702.8903153,-1,63,2,0,4,1,-99,3,4,4,1,2,20000,2,18000,7,10000.0,2,400.0,2.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,4.5,15,0,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,67.041975,6.38189396,248.9431487,0.0,6.71034,22.3678,0.0,0.0,702.8903153199999,351.44515765999995
543,543,3136,38.33333333,1,3,25000,11500,0,1,3,1,0,1,0,999999.0,999999.0,5.5,999999,1,0,0,6,2,0,6,6,6,6,3,4,7,3,2,4,2,999999,999999,999999,1,4,999999,1,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8333.333333,3833.333333,0.0,0.0,556.4341965,15.9547349,1952.186589,120.78612,2.9525496,95.06315,0.0,312.0580878,3055.435428,3055.435428,1,47,2,1,4,1,3,2,3,4,0,2,25000,3,11500,7,8333.333333,3,725.0,2.667,30.0,1,1.0,22.5,1.0,1,-99.0,-99.0,-99.0,-99.0,0,4.5,80,2000,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,185.47806549999999,5.318244966666667,650.7288629999999,40.26204,0.9841832,31.687716666666663,0.0,104.01936260000001,3055.4354278,1018.4784759333334
544,544,3137,35.25,0,4,125000,60000,0,1,5,1,0,1,1,999999.0,999999.0,5.5,999999,1,3,1,7,2,1,6,6,6,6,5,6,0,2,999999,1,1,3,999999,999999,2,3,999999,4,1,2,0,0,0,0,0,0,1,0,0,1,1,1,1,31250.0,15000.0,0.0,0.0,0.0,0.0,1530.612245,0.0,0.0,0.0,993.3975,0.0,2524.009745,1530.612245,-1,36,3,1,5,1,2,-99,1,4,2,5,125000,4,60000,0,31250.0,5,1133.333,1.714,24.375,1,0.857,90.0,-99.0,1,1.833,-99.0,110.0,-99.0,0,3.5,120,3360,1,2.75,9.0,7.5,9600,1,0.75,0,9.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,382.65306125,0.0,0.0,0.0,248.349375,0.0,2524.0097450000003,631.0024362500001
545,545,3139,55.5,1,2,80000,20200,0,1,2,1,0,1,1,5.5,999999.0,5.5,999999,1,1,0,5,2,1,5,5,6,6,4,6,7,3,4,2,1,3,2,999999,2,4,999999,2,2,6,0,0,0,1,0,0,0,0,0,0,1,1,0,40000.0,10100.0,0.0,16.104816,323.8414725,18.51177041,1945.889213,0.0,29.525496,0.0,0.0,139.79875,2473.671518,2473.671518,1,53,2,1,4,1,3,-99,2,5,2,4,80000,2,20200,7,40000.0,2,850.0,1.5,37.5,1,0.857,37.5,1.0,1,2.5,-99.0,150.0,2.0,0,4.5,80,1000,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,8.052408,161.92073625,9.255885205,972.9446065,0.0,14.762748,0.0,0.0,69.899375,2473.67151791,1236.835758955
546,546,3146,33.0,1,3,80000,54500,1,1,3,1,0,1,1,999999.0,999999.0,5.5,999999,1,0,0,6,0,1,6,6,6,6,6,7,7,2,4,2,2,3,999999,999999,3,4,999999,1,999999,2,0,0,0,0,0,0,1,0,0,1,0,0,1,26666.66667,18166.66667,0.0,66.432366,265.5860025,12.76378792,1464.139942,16.77585,8.8576488,95.06315,0.0,83.87925,2013.497997,2013.497997,1,41,2,0,5,1,-99,3,4,5,2,4,80000,3,54500,7,26666.66667,3,1175.0,1.286,35.0,1,1.0,22.5,-99.0,1,-99.0,-99.0,-99.0,-99.0,0,4.5,60,2000,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,22.144122,88.5286675,4.254595973333333,488.04664733333334,5.59195,2.9525495999999998,31.687716666666663,0.0,27.95975,2013.4979972200001,671.1659990733334
547,547,3148,29.0,1,3,100000,50500,0,1,3,1,0,0,1,5.5,999999.0,5.5,1,1,1,0,7,2,1,6,6,4,6,6,7,7,4,4,4,999999,2,3,999999,3,999999,8,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,33333.33333,16833.33333,0.0,8.94712,812.84385,18.51177041,0.0,10.736544,53.1458928,0.0,0.0,209.6572083,1113.842386,1113.842386,1,37,2,1,1,1,-99,3,4,4,2,4,100000,3,50500,7,33333.33333,3,500.0,1.667,45.0,1,3.0,37.5,2.0,1,6.0,3400.0,150.0,2.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,2.9823733333333333,270.94795,6.170590136666667,0.0,3.5788480000000003,17.7152976,0.0,0.0,69.8857361,1113.84238551,371.28079517
548,548,3153,37.75,0,4,80000,24000,1,1,2,0,0,1,1,999999.0,999999.0,2.5,999999,0,0,0,4,0,0,6,6,6,6,3,5,7,2,999999,999999,1,0,999999,999999,2,4,999999,999999,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,6000.0,0.0,3.578848,34.67009,0.0,1991.54519,0.0,2.23678,20.13102,0.0,0.0,2052.161928,2052.161928,-1,47,2,0,5,2,2,2,3,4,2,4,80000,1,24000,7,80000.0,2,1500.0,0.643,30.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,4.5,60,1500,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,3.578848,34.67009,0.0,1991.54519,0.0,2.23678,20.13102,0.0,0.0,2052.161928,2052.161928
549,549,3162,40.0,0,3,2000,13120,1,1,3,1,0,1,1,999999.0,999999.0,2.5,999999,1,0,0,6,2,0,6,6,6,6,2,3,7,1,4,4,3,0,999999,999999,3,4,999999,0,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,666.6666667,4373.333333,0.0,15.210104,286.123201,11.88709003,1464.139942,22.3678,4.026204,171.11367,0.0,208.2569476,2183.124958,2183.124958,-1,48,1,0,4,1,-99,-99,2,2,0,0,2000,1,13120,7,2000.0,3,1050.0,2.0,27.5,1,0.857,15.0,2.0,1,-99.0,-99.0,-99.0,-99.0,0,4.5,60,1400,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15.210104,286.123201,11.88709003,1464.139942,22.3678,4.026204,171.11367,0.0,208.2569476,2183.12495863,2183.12495863
550,550,3167,35.33333333,1,3,150000,21000,0,1,3,1,0,1,0,999999.0,2.5,999999.0,999999,1,1,0,4,2,1,6,6,5,6,8,8,7,0,4,4,3,999999,999999,3,999999,4,999999,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,7000.0,1.015631944,0.0,183.00555,15.97834685,2439.642857,22.3678,20.13102,60.39306,0.0,164.3096,2905.828234,2906.843866,1,43,2,1,5,2,1,5,3,5,2,5,150000,3,21000,7,50000.0,3,1500.0,2.0,15.0,1,1.0,37.5,-99.0,1,3.5,3333.333,150.0,-99.0,0,4.5,105,2500,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.3385439813333333,0.0,61.00185,5.326115616666667,813.2142856666666,7.455933333333333,6.7103399999999995,20.13102,0.0,54.769866666666665,2906.8438657939996,968.9479552646666
551,551,3169,50.4,1,5,168000,70100,0,1,2,1,0,1,1,999999.0,999999.0,2.5,999999,1,1,0,999999,2,1,6,6,6,6,3,4,7,1,1,3,4,3,999999,999999,3,4,999999,1,2,7,0,0,0,0,0,0,0,0,1,1,2,1,1,33600.0,14020.0,0.0,57.373407,70.219695,6.754028425,1967.930029,1.304788333,4.026204,87.23442,0.0,83.87925,2278.721822,2278.721822,1,72,2,1,4,1,-99,2,4,4,0,5,168000,5,70100,7,33600.0,2,150.0,2.0,37.5,1,1.0,22.5,1.0,1,2.5,-99.0,150.0,1.0,0,4.5,60,1750,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,11.4746814,14.043939,1.3508056849999999,393.5860058,0.2609576666,0.8052408,17.446884,0.0,16.77585,2278.7218217580003,455.74436435160004
552,552,3173,32.66666667,0,3,42000,15600,1,1,2,1,0,1,0,2.5,999999.0,2.5,2,0,0,0,5,0,1,6,6,6,6,3,4,7,2,4,3,3,999999,2,999999,1,999999,4,999999,999999,2,0,0,0,0,0,0,1,0,0,1,0,0,1,14000.0,5200.0,0.0,0.0,264.169815,11.88709003,0.0,1.304788333,12.525968,80.52408,0.0,0.0,370.4117414,370.4117414,-1,41,2,0,4,2,-99,2,3,2,2,3,42000,3,15600,7,14000.0,2,400.0,2.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,88.056605,3.962363343333333,0.0,0.43492944433333336,4.175322666666667,26.841359999999998,0.0,0.0,370.41174136300003,123.47058045433334
553,553,3175,39.25,0,4,15000,3250,1,1,1,1,0,1,0,2.5,999999.0,999999.0,1,0,0,0,4,0,0,5,5,6,6,5,7,7,2,3,3,1,999999,0,999999,999999,999999,1,999999,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,812.5,0.0,0.0,55.85125,11.44363989,0.0,4.671333333,4.47356,0.0,0.0,0.0,76.43978322,76.43978322,-1,51,2,0,4,1,3,5,3,4,1,2,15000,1,3250,7,15000.0,1,-99.0,1.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,55.85125,11.44363989,0.0,4.671333333,4.47356,0.0,0.0,0.0,76.43978322300002,76.43978322300002
554,554,3197,46.33333333,1,3,76800,62280,0,1,5,1,0,1,2,2.5,999999.0,2.5,1,1,0,0,4,0,1,6,5,6,5,5,6,7,2,4,3,5,3,2,999999,1,999999,2,3,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,25600.0,20760.0,0.0,62.741679,245.488425,37.02354082,0.0,1.868533333,12.525968,0.0,0.0,297.5099252,657.1580714,657.1580714,1,27,2,1,5,2,3,3,2,4,2,4,76800,3,62280,7,25600.0,5,1500.0,2.0,30.0,1,0.857,52.5,1.0,1,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,20.913892999999998,81.829475,12.341180273333334,0.0,0.6228444443333333,4.175322666666667,0.0,0.0,99.16997506666667,657.158071353,219.052690451
555,555,3202,32.66666667,0,3,70000,40000,0,1,3,1,0,1,1,999999.0,5.5,2.5,999999,1,0,0,7,2,1,5,5,5,6,4,5,7,2,4,2,3,3,999999,2,2,5,999999,1,999999,2,0,0,0,0,0,0,1,0,0,1,0,0,1,23333.33333,13333.33333,0.0,16.104816,268.10238,12.76378792,1010.204082,2.982373333,26.84136,60.39306,0.0,224.0417041,1621.433563,1621.433563,-1,41,2,1,4,2,-99,3,3,4,2,4,70000,3,40000,7,23333.33333,3,950.0,2.0,25.0,1,0.429,22.5,3.0,1,-99.0,-99.0,-99.0,-99.0,0,5.5,80,1500,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,5.368272,89.36746,4.254595973333333,336.734694,0.9941244443333334,8.94712,20.13102,0.0,74.68056803333333,1621.433563353,540.477854451
556,556,3204,34.0,1,2,100000,57600,0,1,1,1,0,1,1,999999.0,999999.0,2.5,1,0,0,0,5,0,1,6,6,6,6,3,3,5,1,4,3,2,3,999999,999999,5,3,3,999999,999999,11,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,28800.0,0.0,11.50344,94.77,12.76378792,420.4081633,2.982373333,6.3908,31.954,0.0,0.0,580.7725645,580.7725645,1,22,2,1,5,1,3,2,2,4,0,4,100000,2,57600,5,50000.0,1,-99.0,2.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,1,3.5,40,2000,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,5.75172,47.385,6.38189396,210.20408165,1.4911866665,3.1954,15.977,0.0,0.0,580.772564553,290.3862822765
557,557,3208,34.0,1,1,80000,80000,0,1,1,0,0,0,1,2.5,999999.0,999999.0,999999,0,0,1,5,2,1,6,6,6,6,5,5,5,1,999999,999999,999999,3,3,999999,999999,5,999999,999999,999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,80000.0,80000.0,0.0,11.50344,1.91724,0.0,1321.282799,0.0,14.3793,0.0,1655.6625,0.0,3004.745279,1349.082779,1,34,1,1,5,1,-99,2,4,4,2,4,80000,1,80000,5,80000.0,1,600.0,0.429,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,5.5,40,-99,1,2.75,7.0,7.5,7200,1,1.25,1,9.0,0,0,1,0,0,0,0,0,0,0,0.0,11.50344,1.91724,0.0,1321.282799,0.0,14.3793,0.0,1655.6625,0.0,3004.7452789999998,3004.7452789999998
