,id,ages_mean,gender_codes,family_size,income_list,expenditure_list,resident_codes,region_codes,NumCookingEquip_list,NumWashMach_list,NumDryer_list,NumTV_list,NumPC_list,NumFluLamp_codes,NumIcdLamp_codes,NumESLamp_codes,NumHeater_list,NumWaterHeater_list,NumAC_list,NumVehicle_codes,HouseAge_codes,WindowFrame_codes,GlassType_codes,Reno_WindowGlass_codes,Reno_WindowGap_codes,Reno_Wall_codes,Reno_OtherHeatInsu_codes,WinterSunshine_codes,SummerSunshine_codes,Weektime_list,Cookingtime_codes,Fridgetime_codes,Washmachinetime_codes,TVtime_codes,PCtime_codes,FluLamptime_codes,IcdLamptime_codes,ESLamptime_codes,MthHeattime_codes,DayHeatertime_codes,Waterheatingtime_codes,ACtime_codes,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,income_percapita,expenditure_percapita,Unnamed: 0,ac_emission,computer_emission,cooking_emission,freezing_emission,heating_emission,laundry_emission,lighting_emission,television_emission,vehicle_emission,waterheating_emission,percapita_ac_emission,percapita_computer_emission,percapita_cooking_emission,percapita_freezing_emission,percapita_heating_emission,percapita_laundry_emission,percapita_lighting_emission,percapita_television_emission,percapita_vehicle_emission,percapita_waterheating_emission,TotalHouseholdEmission,percapita_HouseholdEmission
177,1214,40.33333333,1,3,60000,90000,0,0,3,1,0,2,2,999999.0,999999.0,2.5,999999,1,2,0,4,2,1,5,5,5,5,2,0,7,1,4,2,3,2,999999,999999,3,3,999999,1,4,8,0,0,0,0,0,0,0,0,0,0,1,1,0,20000.0,30000.0,177,0.0,45.85399,247.666965,15.9547349,573.804,11.1839,4.026204,201.3102,0.0,214.578,0.0,15.284663333333334,82.555655,5.318244966666667,191.268,3.7279666666666667,1.342068,67.10340000000001,0.0,71.526,1314.3779939,438.1259979666667
178,1216,41.75,1,4,230000,40400,1,0,4,1,0,1,2,999999.0,999999.0,5.5,999999,1,1,0,999999,2,1,5,5,5,6,2,4,7,2,4,2,2,2,999999,999999,3,4,999999,0,2,8,0,0,0,0,0,0,0,0,0,1,2,1,1,57500.0,10100.0,178,0.0,17.89424,274.81272,12.76378792,945.0,23.7657875,8.8576488,95.06315,0.0,143.052,0.0,4.47356,68.70318,3.19094698,236.25,5.941446875,2.2144122,23.7657875,0.0,35.763,1521.20933422,380.302333555
179,1228,80.5,0,2,78000,75000,0,0,2,1,0,1,0,999999.0,5.5,999999.0,1,0,1,0,4,0,1,6,6,6,6,6,7,7,2,4,2,3,999999,999999,2,999999,999999,8,999999,2,6,0,0,0,1,0,0,0,0,0,0,2,1,0,39000.0,37500.0,179,0.0,0.0,335.497526,14.85886253,0.0,4.47356,24.60458,120.78612,0.0,0.0,0.0,0.0,167.748763,7.429431265,0.0,2.23678,12.30229,60.39306,0.0,0.0,500.22064853,250.110324265
180,1243,45.75,1,4,200000,40000,0,0,3,1,0,1,1,999999.0,999999.0,2.5,999999,1,1,0,5,2,1,5,5,5,6,3,3,7,2,4,3,1,1,999999,999999,2,3,999999,0,4,8,0,0,0,0,0,0,0,0,0,0,2,1,0,50000.0,10000.0,180,0.0,5.368272,95.1375425,14.85886253,778.68,6.262984,2.23678,26.84136,0.0,143.052,0.0,1.342068,23.784385625,3.7147156325,194.67,1.565746,0.559195,6.71034,0.0,35.763,1072.43780103,268.1094502575
181,1248,25.5,0,2,9999998,40000,0,0,1,1,0,1,1,999999.0,999999.0,5.5,999999,1,1,1,3,2,1,4,4,4,2,5,7,7,4,4,999999,4,1,999999,999999,4,4,999999,2,4,3,0,0,0,0,0,1,0,0,0,1,0,0,1,4999999.0,20000.0,181,0.0,5.368272,265.356,25.91647858,269.4384,0.0,12.7943816,247.16419,0.0,357.63,0.0,2.684136,132.678,12.95823929,134.7192,0.0,6.3971908,123.582095,0.0,178.815,1183.66772218,591.83386109
182,1253,43.5,0,4,100000,8300,0,0,8,1,0,2,3,999999.0,999999.0,2.5,2,1,1,0,2,2,1,5,5,5,5,1,2,7,2,4,3,3,4,999999,999999,4,999999,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,25000.0,2075.0,182,0.0,90.030395,202.357079167,14.80941633,6371.136,48.9295625,5.815628,211.37571000000003,0.0,55.9195,0.0,22.50759875,50.58926979175,3.7023540825,1592.784,12.232390625,1.453907,52.84392750000001,0.0,13.979875,7000.373290997001,1750.0933227492503
183,1254,24.0,1,1,960000,101000,0,0,0,1,0,0,3,999999.0,999999.0,2.5,999999,1,1,0,5,0,1,6,6,6,6,7,8,7,999999,1,2,999999,0,999999,999999,4,3,999999,1,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,960000.0,101000.0,183,48.391875,44.511922,0.0,4.351291336,515.0,0.0,5.815628,0.0,0.0,280.852279,48.391875,44.511922,0.0,4.351291336,515.0,0.0,5.815628,0.0,0.0,280.852279,898.922995336,898.922995336
184,1258,23.0,0,1,70000,27000,1,0,5,0,0,0,0,999999.0,999999.0,2.5,999999,1,0,0,5,2,0,6,6,6,6,4,5,7,3,4,999999,999999,999999,999999,999999,3,4,999999,2,999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,70000.0,27000.0,184,0.0,0.0,49.806241334,11.88709003,1236.0,0.0,4.026204,0.0,0.0,139.79875,0.0,0.0,49.806241334,11.88709003,1236.0,0.0,4.026204,0.0,0.0,139.79875,1441.518285364,1441.518285364
185,1260,53.5,1,4,140000,9999998,0,0,6,1,0,2,2,999999.0,999999.0,5.5,999999,1,2,0,5,3,0,6,6,6,6,5,6,7,3,4,2,2,0,999999,999999,3,4,999999,1,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,35000.0,2499999.5,185,7.834875,20.578376,513.022965,31.90946979,1648.0,21.84,8.8576488,0.0,0.0,312.0580878,1.95871875,5.144594,128.25574125,7.9773674475,412.0,5.46,2.2144122,0.0,0.0,78.01452195,2564.10142239,641.0253555975
186,1268,68.75,0,4,60000,30000,0,0,1,1,0,1,1,999999.0,999999.0,5.5,999999,1,1,0,4,2,1,5,5,5,6,3,5,7,0,4,1,5,5,999999,999999,4,3,999999,1,5,8,0,0,0,0,0,0,0,0,0,0,2,1,0,15000.0,7500.0,186,0.0,28.630784,44.226,0.0,398.475,0.0,12.7943816,0.0,0.0,214.578,0.0,7.157696,11.0565,0.0,99.61875,0.0,3.1985954,0.0,0.0,53.6445,698.7041656,174.6760414
187,1273,47.0,0,3,79200,71600,0,0,6,1,0,2,1,999999.0,999999.0,2.5,999999,1,1,0,5,2,1,5,6,5,6,4,5,7,4,4,5,0,2,999999,999999,3,4,999999,2,4,4,0,0,0,0,0,0,0,1,0,1,2,1,1,26400.0,23866.66667,187,0.0,38.02526,796.068,31.90946979,576.8,10.736544,4.026204,46.97238,0.0,312.0580878,0.0,12.675086666666667,265.356,10.63648993,192.26666666666665,3.5788480000000003,1.342068,15.65746,0.0,104.01936260000001,1816.59594559,605.5319818633333
188,1275,66.0,0,1,200000,9999998,1,0,4,1,0,1,0,2.5,2.5,5.5,1,1,3,0,6,2,1,5,5,5,5,8,7,6,5,0,1,2,999999,1,2,2,999999,8,1,2,5,1,1,0,0,0,0,0,0,0,0,1,1,0,200000.0,9999998.0,188,47.38371094,0.0,121.88631,0.0,0.0,8.62758,19.555848,28.7586,0.0,153.0051044,47.38371094,0.0,121.88631,0.0,0.0,8.62758,19.555848,28.7586,0.0,153.0051044,379.21715334,379.21715334
189,1282,41.5,0,2,100000,75000,0,0,5,1,0,1,1,999999.0,999999.0,17.5,999999,1,1,1,4,2,1,5,5,5,6,1,3,7,1,4,2,1,0,999999,999999,4,2,999999,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,50000.0,37500.0,189,0.0,12.749646,136.480526,14.80941633,637.56,4.47356,40.709396,40.26204,2833.0225,239.608238,0.0,6.374823,68.240263,7.404708165,318.78,2.23678,20.354698,20.13102,1416.51125,119.804119,3959.6753223299997,1979.8376611649999
190,1311,47.66666667,0,3,100000,110000,0,0,3,1,0,1,1,999999.0,999999.0,8.5,999999,1,2,0,4,2,1,5,5,5,5,5,7,6,1,4,0,2,1,999999,999999,2,3,999999,1,7,8,0,0,0,0,0,0,0,0,0,0,2,1,0,33333.33333,36666.66667,190,4.813583333,19.555848,94.527225,24.65087795,860.706,0.766896,6.518616,38.3448,0.0,183.924,1.6045277776666669,6.518616000000001,31.509075,8.216959316666667,286.902,0.255632,2.172872,12.7816,0.0,61.308,1233.807846283,411.2692820943333
191,1313,36.0,1,5,350000,88000,1,0,5,1,0,2,2,2.5,999999.0,999999.0,999999,2,3,1,5,0,1,5,5,6,6,2,3,7,2,4,3,2,0,3,999999,999999,3,999999,1,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,70000.0,17600.0,191,27.09945,4.585399,384.95832375,14.80941633,1112.4,7.474133333,20.13102,0.0,993.3975,484.4464163,5.4198900000000005,0.9170798,76.99166475,2.961883266,222.48000000000002,1.4948266666,4.026204,0.0,198.67950000000002,96.88928326,3049.3016587130005,609.8603317426001
192,1350,48.33333333,0,3,500000,124200,0,0,4,1,0,1,1,999999.0,999999.0,2.5,1,1,1,1,4,0,1,6,6,6,6,3,4,7,2,4,2,1,2,999999,999999,3,999999,8,2,3,8,0,0,0,0,0,0,0,0,0,0,1,1,0,166666.6667,41400.0,192,0.0,8.94712,401.3684675,22.33662886,0.0,16.77585,4.026204,57.03789,3642.4575,357.63,0.0,2.9823733333333333,133.78948916666667,7.445542953333334,0.0,5.59195,1.342068,19.012629999999998,1214.1525,119.21,4510.57966036,1503.5265534533335
193,1352,63.33333333,0,6,100000,50000,0,0,2,1,0,2,2,999999.0,2.5,5.5,999999,1,2,0,4,2,1,5,5,5,5,1,2,7,1,4,3,0,0,999999,0,6,3,999999,3,0,7,0,0,0,0,0,0,0,0,1,0,3,1,0,16666.66667,8333.333333,193,7.834875,7.157696,58.205875,0.0,573.804,0.0,28.0939568,0.0,0.0,355.7025756,1.3058125,1.1929493333333332,9.700979166666666,0.0,95.634,0.0,4.6823261333333335,0.0,0.0,59.283762599999996,1030.7989784,171.79982973333333
194,1354,18.33333333,1,3,120000,100000,1,0,4,1,0,1,0,999999.0,2.5,999999.0,999999,1,1,0,999999,2,1,5,5,5,5,6,7,7,1,4,4,3,999999,999999,3,999999,4,999999,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,40000.0,33333.33333,194,64.81054688,0.0,91.502775,12.76378792,850.5,26.84136,20.13102,301.9653,0.0,214.578,21.603515626666667,0.0,30.500925,4.254595973333333,283.5,8.94712,6.7103399999999995,100.6551,0.0,71.526,1583.0927898,527.6975966
195,1364,39.0,0,3,40000,37000,0,0,3,1,0,1,1,5.5,999999.0,999999.0,999999,1,1,0,999999,0,0,6,5,6,6,5,8,7,2,4,3,1,2,2,999999,999999,3,999999,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13333.33333,12333.33333,195,0.0,31.874115,250.580936667,29.71772507,337.5,9.965511111,24.60458,0.0,0.0,143.052,0.0,10.624705,83.526978889,9.905908356666666,112.5,3.321837037,8.201526666666666,0.0,0.0,47.684,827.2948678480001,275.76495594933334
196,1385,75.0,0,1,30000,30000,0,0,3,0,0,1,1,5.5,999999.0,5.5,999999,1,2,0,4,2,0,5,5,5,5,1,1,7,0,4,999999,5,0,3,999999,3,3,999999,2,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,30000.0,30000.0,196,17.2828125,15.210104,44.226,29.71772506,573.804,0.0,53.1458928,0.0,0.0,218.4406615,17.2828125,15.210104,44.226,29.71772506,573.804,0.0,53.1458928,0.0,0.0,218.4406615,951.82719586,951.82719586
197,1391,39.66666667,0,3,55400,40000,0,0,3,1,0,1,0,999999.0,999999.0,5.5,999999,1,1,0,5,0,1,6,6,6,6,2,3,7,1,4,1,4,999999,999999,999999,3,3,999999,1,0,4,0,0,0,0,0,0,0,1,0,1,2,1,1,18466.66667,13333.33333,197,6.048984375,0.0,199.017,14.80941633,824.0,6.4064,8.8576488,0.0,0.0,312.0580878,2.016328125,0.0,66.339,4.9364721099999995,274.6666666666667,2.1354666666666664,2.9525495999999998,0.0,0.0,104.01936260000001,1371.1975373050002,457.0658457683334
198,1393,39.33333333,1,3,110000,30000,0,0,3,1,0,1,1,999999.0,2.5,2.5,999999,1,0,0,4,0,1,2,2,6,2,3,5,7,2,4,1,2,3,999999,4,2,4,999999,2,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,36666.66667,10000.0,198,0.0,66.432366,126.22246,15.9547349,819.72,10.67733333,31.31492,0.0,0.0,248.9918029,0.0,22.144122,42.074153333333335,5.318244966666667,273.24,3.55911111,10.438306666666668,0.0,0.0,82.99726763333334,1319.3136171300002,439.77120571000006
199,1397,44.33333333,0,3,60000,30000,0,0,3,1,0,1,1,2.5,999999.0,2.5,999999,1,2,0,4,0,0,6,6,6,6,4,8,7,3,4,3,2,3,3,999999,1,3,999999,2,4,8,0,0,0,0,0,0,0,0,0,0,1,1,0,20000.0,10000.0,199,0.0,68.445468,316.29234,31.90946979,379.5,4.671333333,21.473088,0.0,0.0,357.63,0.0,22.815156,105.43078000000001,10.63648993,126.5,1.557111111,7.1576960000000005,0.0,0.0,119.21,1179.921699123,393.307233041
200,1401,44.25,0,4,70000,60000,0,0,5,1,0,1,0,999999.0,999999.0,5.5,999999,1,1,1,4,0,1,5,5,6,6,2,4,7,0,4,1,3,999999,999999,999999,2,3,999999,1,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,17500.0,15000.0,200,0.0,0.0,108.023825,14.80941633,569.25,10.67733333,4.920916,0.0,0.0,214.578,0.0,0.0,27.00595625,3.7023540825,142.3125,2.6693333325,1.230229,0.0,0.0,53.6445,922.25949066,230.564872665
201,1453,47.66666667,0,6,30000,20000,0,0,1,1,0,1,0,2.5,999999.0,2.5,2,1,1,0,4,0,0,3,3,6,6,0,0,7,2,4,1,0,999999,5,999999,1,999999,8,1,0,7,0,0,0,0,0,0,0,0,1,0,2,1,0,5000.0,3333.333333,201,0.0,0.0,221.13,31.90946979,0.0,4.270933333,46.077668,0.0,0.0,248.9918029,0.0,0.0,36.855,5.318244965,0.0,0.7118222221666667,7.679611333333334,0.0,0.0,41.49863381666667,552.3798740230001,92.06331233716668
202,1456,66.0,1,1,20000,22000,0,0,5,0,0,1,0,999999.0,999999.0,2.5,999999,0,1,0,5,0,1,6,6,6,6,1,2,7,0,4,999999,3,999999,999999,999999,0,3,999999,999999,2,5,1,1,0,0,0,0,0,0,0,0,1,1,0,20000.0,22000.0,202,10.08164063,0.0,132.678,25.33423562,1236.0,0.0,0.894712,0.0,0.0,0.0,10.08164063,0.0,132.678,25.33423562,1236.0,0.0,0.894712,0.0,0.0,0.0,1404.98858825,1404.98858825
203,1462,35.66666667,0,3,500000,150000,0,0,4,1,0,1,1,999999.0,999999.0,5.5,999999,1,1,1,5,2,0,6,3,3,5,5,7,7,0,4,2,1,1,999999,999999,3,2,999999,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,166666.6667,50000.0,203,0.0,5.368272,113.363249997,12.76378792,467.208,7.455933333,8.8576488,20.13102,0.0,139.79875,0.0,1.7894240000000001,37.787749999,4.254595973333333,155.73600000000002,2.485311111,2.9525495999999998,6.7103399999999995,0.0,46.599583333333335,774.9466620500001,258.3155540166667
204,1477,32.66666667,0,3,9999998,9999998,1,0,0,0,0,1,1,999999.0,999999.0,25.0,999999,1,1,0,999999,0,0,6,6,6,6,4,5,7,999999,999999,999999,3,5,999999,999999,5,3,999999,2,8,3,0,0,0,0,0,1,0,0,0,1,0,0,1,3333332.667,3333332.667,204,0.0,121.680832,0.0,0.0,375.0,0.0,71.57696,0.0,0.0,139.79875,0.0,40.56027733333333,0.0,0.0,125.0,0.0,23.858986666666667,0.0,0.0,46.599583333333335,708.056542,236.01884733333335
205,1492,34.33333333,1,3,120000,40000,0,0,6,1,0,1,2,999999.0,999999.0,12.5,999999,1,3,1,5,2,1,3,3,6,6,7,8,7,0,4,2,5,0,999999,999999,3,3,999999,999999,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,40000.0,13333.33333,205,34.27757813,28.854462,94.983525,46.71888612,1946.7,11.1839,20.13102,0.0,2980.1925,312.0580878,11.425859376666667,9.618154,31.661175,15.57296204,648.9,3.7279666666666667,6.7103399999999995,0.0,993.3975,104.01936260000001,5475.09995905,1825.0333196833333
206,1493,34.75,1,4,31920,35000,0,0,4,1,0,1,0,999999.0,999999.0,2.5,999999,1,1,0,4,0,1,5,5,6,6,2,4,7,1,4,5,3,999999,999999,999999,2,4,999999,0,7,8,0,0,0,0,0,0,0,0,0,1,1,1,1,7980.0,8750.0,206,0.0,0.0,90.164316667,18.51177041,569.25,13.979875,2.23678,60.39306,0.0,312.0580878,0.0,0.0,22.54107916675,4.6279426025,142.3125,3.49496875,0.559195,15.098265,0.0,78.01452195,1066.593889877,266.64847246925
207,1498,55.0,0,2,30000,30000,0,0,2,1,0,1,1,2.5,2.5,2.5,999999,1,1,0,1,1,1,6,6,6,6,2,2,7,2,4,4,3,1,3,3,3,3,999999,4,2,10,0,0,0,0,0,0,0,0,0,0,1,1,0,15000.0,15000.0,207,48.96796875,22.815156,134.05119,14.85886253,792.0,1.342068,44.288244,80.52408,0.0,335.517,24.483984375,11.407578,67.025595,7.429431265,396.0,0.671034,22.144122,40.26204,0.0,167.7585,1474.36456928,737.18228464
208,1539,40.66666667,0,3,200000,59000,0,0,3,0,0,1,1,999999.0,999999.0,12.5,999999,1,2,1,6,0,1,6,6,6,6,5,2,7,0,4,999999,2,2,999999,999999,3,3,999999,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,66666.66667,19666.66667,208,14.766638328,8.94712,149.919845833,31.90946979,1953.0,0.0,20.13102,33.5517,2980.1925,218.4406615,4.922212776,2.9823733333333333,49.97328194433334,10.63648993,651.0,0.0,6.7103399999999995,11.1839,993.3975,72.81355383333333,5410.858955451,1803.619651817
209,1544,36.66666667,1,3,100000,60000,0,0,4,1,0,1,1,999999.0,999999.0,5.5,999999,1,1,0,999999,0,0,6,6,6,6,4,5,7,2,4,2,2,1,999999,999999,3,2,999999,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,33333.33333,20000.0,209,0.0,19.124469,137.592758333,11.88709003,1000.0,2.982373333,8.8576488,0.0,0.0,312.0580878,0.0,6.374823,45.86425277766667,3.962363343333333,333.3333333333333,0.9941244443333334,2.9525495999999998,0.0,0.0,104.01936260000001,1492.5024272960002,497.5008090986667
210,1552,76.5,1,2,72000,23000,0,0,4,1,0,1,0,999999.0,999999.0,2.5,999999,1,2,0,999999,2,0,6,6,6,6,3,5,7,2,4,3,3,999999,999999,999999,3,3,999999,0,3,6,0,0,0,1,0,0,0,0,0,0,2,1,0,36000.0,11500.0,210,0.0,0.0,269.826564583,12.76378792,375.0,13.04788333,4.026204,0.0,0.0,55.9195,0.0,0.0,134.9132822915,6.38189396,187.5,6.523941665,2.013102,0.0,0.0,27.95975,730.583939833,365.2919699165
211,1553,44.33333333,0,3,37200,20000,0,0,3,1,0,1,0,999999.0,999999.0,2.5,999999,1,0,0,4,0,1,3,3,6,6,2,3,7,0,4,1,3,999999,999999,999999,3,3,999999,1,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12400.0,6666.666667,211,0.0,0.0,63.269266667,11.88709003,910.8,9.506315,4.026204,171.11367,0.0,312.0580878,0.0,0.0,21.089755555666667,3.962363343333333,303.59999999999997,3.1687716666666668,1.342068,57.037890000000004,0.0,104.01936260000001,1482.660633497,494.2202111656666
212,1554,40.25,1,4,120000,50000,0,0,1,2,0,1,2,999999.0,999999.0,5.5,999999,1,4,0,6,0,1,5,5,5,5,3,5,7,1,4,1,3,1,999999,999999,3,3,999999,1,0,8,0,0,0,0,0,0,0,0,0,1,1,1,1,30000.0,12500.0,212,11.38632353,60.169382,132.678,31.9094698,1107.351,10.615385083,8.8576488,120.78612,0.0,248.9918029,2.8465808825,15.0423455,33.1695,7.97736745,276.83775,2.65384627075,2.2144122,30.19653,0.0,62.247950725,1732.7451321130004,433.1862830282501
213,1558,33.33333333,0,3,38400,30000,0,0,2,1,0,1,0,999999.0,999999.0,8.5,999999,1,1,0,6,2,0,5,6,6,6,1,2,7,3,4,3,3,999999,999999,999999,3,3,999999,4,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,12800.0,10000.0,213,19.35675,0.0,368.297475,15.9547349,1488.0,6.262984,13.6890936,60.39306,0.0,335.517,6.45225,0.0,122.765825,5.318244966666667,496.0,2.0876613333333336,4.5630312,20.13102,0.0,111.839,2307.4710975,769.1570324999999
214,1559,43.0,0,2,35000,35000,0,0,4,1,0,1,1,999999.0,999999.0,2.5,999999,1,1,0,4,0,1,4,6,6,6,3,4,7,0,4,1,2,2,999999,999999,2,3,999999,1,1,10,0,0,0,0,0,0,0,0,0,0,1,1,0,17500.0,17500.0,214,9.073476563,38.02526,149.96345,14.80941633,1012.0,6.71034,2.23678,0.0,0.0,312.0580878,4.5367382815,19.01263,74.981725,7.404708165,506.0,3.35517,1.11839,0.0,0.0,156.0290439,1544.8768106930002,772.4384053465001
215,1573,42.33333333,0,3,50000,30000,0,0,3,1,0,1,1,999999.0,999999.0,2.5,999999,1,1,0,999999,2,0,6,6,6,6,3,4,7,1,4,2,0,1,999999,999999,3,2,999999,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16666.66667,10000.0,215,34.27757813,1.006551,66.34036499999999,31.90946979,625.0,6.337543333,4.026204,55.9195,0.0,55.9195,11.425859376666667,0.335517,22.113455,10.63648993,208.33333333333334,2.1125144443333332,1.342068,18.639833333333332,0.0,18.639833333333332,880.736711253,293.578903751
216,1580,43.66666667,1,3,60000,50000,0,0,4,1,0,2,0,999999.0,999999.0,5.5,999999,1,1,0,5,2,0,6,3,3,4,5,7,7,1,4,4,4,999999,999999,999999,4,3,999999,2,0,4,0,0,0,0,0,0,0,1,0,1,2,1,1,20000.0,16666.66667,216,18.435,0.0,331.546215,12.76378792,292.005,5.368272,12.7943816,0.0,0.0,139.79875,6.145,0.0,110.515405,4.254595973333333,97.335,1.7894240000000001,4.2647938666666665,0.0,0.0,46.599583333333335,812.7114065200001,270.90380217333336
217,1585,42.0,0,3,60000,9999998,0,0,3,1,0,1,1,999999.0,999999.0,2.5,999999,1,0,0,999999,0,0,6,6,6,6,5,6,7,2,4,2,2,2,999999,999999,3,3,999999,2,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,3333332.667,217,0.0,8.94712,357.113575,0.0,625.0,0.0,4.026204,0.0,0.0,357.63,0.0,2.9823733333333333,119.03785833333335,0.0,208.33333333333334,0.0,1.342068,0.0,0.0,119.21,1352.716899,450.905633
218,1589,50.0,0,3,77000,29000,0,0,6,1,0,2,2,999999.0,999999.0,8.5,999999,1,2,0,6,0,1,6,6,6,6,3,4,7,1,4,1,4,1,999999,999999,3,3,999999,1,0,4,0,0,0,0,0,0,0,1,0,1,2,1,1,25666.66667,9666.666667,218,10.968825,26.84136,132.678,28.74213477,1488.0,3.2032,13.6890936,0.0,0.0,312.0580878,3.6562750000000004,8.94712,44.226,9.58071159,496.0,1.0677333333333332,4.5630312,0.0,0.0,104.01936260000001,2016.18070117,672.0602337233333
219,1590,51.5,0,2,30000,23000,0,0,4,1,0,1,0,999999.0,999999.0,5.5,999999,1,1,0,4,0,1,6,6,6,6,0,0,7,1,4,1,4,999999,999999,999999,2,3,999999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15000.0,11500.0,219,5.4844125,0.0,199.017,29.71772507,1012.0,12.012,4.920916,0.0,0.0,312.0580878,2.74220625,0.0,99.5085,14.858862535,506.0,6.006,2.460458,0.0,0.0,156.0290439,1575.21014137,787.605070685
220,1603,38.66666667,1,3,20000,36360,0,0,3,1,0,1,0,999999.0,999999.0,2.5,999999,1,1,0,4,0,0,5,5,5,5,3,2,7,1,4,1,2,999999,999999,999999,2,3,999999,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.666667,12120.0,220,4.03265625,0.0,199.017,0.0,573.804,2.002,2.23678,0.0,0.0,214.578,1.3442187499999998,0.0,66.339,0.0,191.268,0.6673333333333332,0.7455933333333333,0.0,0.0,71.526,995.6704362499999,331.8901454166666
221,1605,42.33333333,1,3,42000,170500,0,0,4,1,0,2,1,999999.0,999999.0,5.5,999999,1,2,0,5,3,1,6,6,6,6,3,4,7,1,4,1,0,5,999999,999999,4,3,999999,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,14000.0,56833.33333,221,0.0,28.630784,199.017,11.88709003,824.0,3.2032,12.7943816,0.0,0.0,297.5099252,0.0,9.543594666666666,66.339,3.962363343333333,274.6666666666667,1.0677333333333332,4.2647938666666665,0.0,0.0,99.16997506666667,1377.04238083,459.01412694333334
222,1607,48.33333333,1,3,90000,40000,0,0,1,1,0,1,0,999999.0,999999.0,5.5,999999,1,1,0,5,2,1,3,2,2,2,2,4,7,1,4,1,3,999999,999999,999999,2,3,999999,1,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,30000.0,13333.33333,222,5.7609375,0.0,132.678,37.02354082,934.416,4.47356,4.920916,80.52408,0.0,355.7025756,1.9203124999999999,0.0,44.226,12.341180273333334,311.47200000000004,1.4911866666666667,1.6403053333333333,26.841359999999998,0.0,118.56752519999999,1555.49960992,518.4998699733334
223,1613,56.0,1,2,100000,45000,0,0,4,1,0,1,0,999999.0,999999.0,5.5,999999,1,1,0,5,2,0,4,4,4,4,4,6,7,2,4,2,2,999999,999999,999999,2,2,999999,1,7,6,0,0,0,1,0,0,0,0,0,0,2,1,0,50000.0,22500.0,223,0.0,0.0,597.448761,12.76378792,467.208,2.982373333,4.920916,33.5517,0.0,83.87925,0.0,0.0,298.7243805,6.38189396,233.604,1.4911866665,2.460458,16.77585,0.0,41.939625,1202.754788253,601.3773941265
224,1624,72.5,0,2,72000,29700,0,0,4,2,0,1,1,999999.0,2.5,999999.0,999999,1,1,0,4,2,0,4,4,5,5,7,8,7,3,4,4,5,3,999999,4,999999,3,999999,2,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,36000.0,14850.0,224,9.073476563,66.432366,507.7842315,0.0,573.804,0.0,29.07814,0.0,0.0,312.0580878,4.5367382815,33.216183,253.89211575,0.0,286.902,0.0,14.53907,0.0,0.0,156.0290439,1498.230301863,749.1151509315
225,1626,51.66666667,1,3,30000,34000,0,0,4,1,0,1,0,999999.0,999999.0,2.5,999999,1,2,0,4,1,1,6,5,6,6,2,2,7,4,4,6,5,999999,999999,999999,0,4,999999,2,8,8,0,0,0,0,0,0,0,0,0,0,2,1,0,10000.0,11333.33333,225,58.90524706,0.0,161.84805,31.90946979,910.8,10.67733333,0.894712,107.36544,0.0,357.63,19.635082353333335,0.0,53.94935,10.63648993,303.59999999999997,3.55911111,0.2982373333333333,35.78848,0.0,119.21,1640.03025218,546.6767507266667
226,1634,72.0,1,1,9400,6100,0,0,1,0,0,1,0,2.5,999999.0,999999.0,999999,0,1,0,6,2,0,6,6,6,6,2,3,7,1,999999,999999,2,999999,3,999999,999999,3,999999,999999,3,5,1,1,0,0,0,0,0,0,0,0,1,1,0,9400.0,6100.0,226,0.0,0.0,50.32755,0.0,1116.0,0.0,20.13102,44.7356,0.0,0.0,0.0,0.0,50.32755,0.0,1116.0,0.0,20.13102,44.7356,0.0,0.0,1231.19417,1231.19417
