id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region
9456,江西省,上饶市,信州区,-1,27,2,1,6,1,3,-99,4,4,2,3,40000,2,12000,7,20000,2,150,2,37.5,1,1,37.5,-99,1,2.5,-99,270,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,8.94712,258.577865,20.80240755,0,10.92,20.13102,60.39306,0,312.0580878,691.8295604,691.8295604,Shangrao,345.9147802,1
9457,江西省,鹰潭市,余江县,1,47,2,1,4,2,-99,3,4,4,2,3,30000,2,-99,7,15000,3,500,1.143,42.5,0,-99,-99,-99,0,3.5,2666.667,480,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1.672805556,0,322.555324,12.76378792,0,4.175322667,5.815628,120.78612,0,0,466.0961826,467.7689881,Yingtan,233.0480913,1
9463,江西省,鹰潭市,余江县,-1,55,3,0,4,1,-99,2,3,4,1,2,20000,2,-99,7,10000,2,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,100.544535,0,0,0,14.762748,0,0,0,115.307283,115.307283,Yingtan,57.6536415,1
9465,江西省,赣州市,兴国县,-1,50,2,1,4,3,-99,3,4,4,0,3,40000,2,16300,7,20000,5,1375,2.357,24.375,1,2,22.5,1,1,2.5,2600,330,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,19.124469,237.3782775,19.14568188,0,15.84385833,4.920916,60.39306,0,83.87925,440.6855127,440.6855127,Ganzhou,220.3427564,1
9472,江西省,上饶市,信州区,1,17,1,0,6,2,3,3,2,4,2,4,100000,4,6400,6,25000,1,600,2,37.5,1,0.857,52.5,1,1,1.5,2600,390,1,0,3.5,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,28.7586,17.83063504,289.2857143,2.55632,18.405504,146.66886,0,191.2563805,694.7620138,694.7620138,Shangrao,173.6905035,1
9474,江西省,赣州市,会昌县,1,65,4,0,4,1,-99,3,3,4,0,3,50000,4,-99,6,12500,4,400,2.025,28.125,1,2,22.5,1,1,2.5,-99,210,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,10.928268,205.705383,31.90946979,0,34.32,4.217928,0,0,71.8965,358.9775488,358.9775488,Ganzhou,89.7443872,1
9475,江西省,鹰潭市,余江县,1,49,3,0,4,3,3,3,3,4,1,4,60000,3,20000,7,20000,3,1375,3,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,517.879635,31.90946979,0,8.872560667,3.0420208,95.06315,0,0,656.7668363,656.7668363,Yingtan,218.9222788,1
9476,江西省,上饶市,信州区,-1,56,3,0,4,1,3,2,1,4,2,1,5000,2,15000,7,2500,5,766.667,2.107,43.125,1,-99,360,1,1,1,2666.667,90,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.293807813,0,963.4813825,14.80941633,0,2.982373333,8.8576488,89.4712,0,268.4136,1348.015621,1348.309429,Shangrao,674.0078105,1
9488,江西省,赣州市,会昌县,1,42,2,0,4,2,-99,3,3,3,2,3,50000,2,-99,2,25000,2,-99,0.033,22.5,1,0.033,22.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.414441096,0,0,3.067584,0,0,23.9655,35.4475251,35.4475251,Ganzhou,17.72376255,1
9499,江西省,赣州市,会昌县,1,23,3,1,5,2,-99,-99,1,5,0,7,-99,1,-99,7,9999997,0,-99,-99,-99,0,-99,-99,-99,0,1.5,2666.667,270,2,2,-99,-99,-99,1,2.25,11,7.5,20000,1,2.75,1,11,0,0,0,0,1,0,0,0,0,0,0,121.680832,0,0,0,0,44.7356,0,4451.8925,0,4618.308932,166.416432,Ganzhou,4618.308932,1
9503,江西省,宜春市,丰城市,1,57,2,1,4,1,5,2,5,4,2,3,50000,6,25000,7,8333.333333,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,167.574225,14.80941633,0,0,7.605052,44.7356,0,0,234.7242933,234.7242933,Yichun,39.12071555,1
9511,江西省,鹰潭市,余江县,-1,27,3,0,5,2,-99,2,4,4,2,3,50000,2,-99,7,25000,2,1500,2.5,22.5,1,1,22.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,21.473088,267.9493635,4.351291336,0,6.71034,25.946648,0,0,312.0580878,638.4888186,638.4888186,Yingtan,319.2444093,1
9512,江西省,赣州市,兴国县,-1,39,3,0,5,2,5,3,4,4,2,4,62400,4,45000,7,15600,2,1250,2.5,22.5,1,2,22.5,-99,1,1.5,-99,90,2,3,-99,-99,-99,1,2.75,7,7.5,4800,1,0.75,0,9,0,0,0,0,1,0,0,0,0,0,0,21.473088,259.5614385,26.25305622,0,0.782873,55.024788,60.39306,993.3975,213.4215454,1630.307349,636.9098491,Ganzhou,407.5768373,1
9518,江西省,鹰潭市,余江县,1,57,2,1,5,1,-99,3,4,4,2,3,30000,2,-99,7,15000,5,766.667,0.882,33.75,1,1,90,2,1,3.5,-99,480,2,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,121.680832,239.5135356,15.9547349,0,42.946176,34.893768,80.52408,0,218.4406615,753.953788,753.953788,Yingtan,376.976894,1
9519,江西省,赣州市,兴国县,-1,23,2,1,5,3,-99,-99,2,4,2,4,64800,2,33000,7,32400,3,925,1.286,22.5,1,1,22.5,-99,1,3.5,2666.667,390,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,8.94712,96.231135,9.185478658,0,0,32.209632,20.13102,0,164.3096,331.0139857,331.0139857,Ganzhou,165.5069928,1
9523,江西省,宜春市,丰城市,-1,38,3,0,4,1,-99,-99,4,3,0,1,10000,4,25000,7,2500,3,-99,0.963,132.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,328.16784,3.626076113,0,0,11.1839,87.23442,0,0,430.2122361,430.2122361,Yichun,107.553059,1
9530,江西省,赣州市,兴国县,-1,20,3,0,5,2,-99,2,3,4,0,4,70000,4,-99,7,17500,4,887.5,3,24.375,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,14.315392,197.1162375,11.88709003,0,0,13.42068,67.1034,0,0,303.8427995,303.8427995,Ganzhou,75.96069988,1
9531,江西省,上饶市,信州区,1,86,3,1,4,1,-99,1,3,5,0,4,100000,2,100000,7,50000,7,983.333,1.75,54.375,1,0.429,37.5,1,1,1,2666.667,90,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0.288046875,0,240.694545,15.9547349,0,15.65746,46.525024,67.1034,0,702.00585,1087.941014,1088.229061,Shangrao,543.9705069,1
9534,江西省,鹰潭市,余江县,-1,38,3,1,4,1,1,5,2,1,0,7,-99,5,9900,7,1999999.6,2,850,1.5,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,168.8469965,0,0,4.175322667,1.342068,20.13102,0,0,194.4954072,194.4954072,Yingtan,38.89908143,1
9540,江西省,赣州市,会昌县,-1,68,3,0,4,2,-99,-99,4,5,0,7,-99,2,-99,7,4999999,1,-99,3,15,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,145.081209,31.90946979,0,0,4.026204,17.89424,0,0,198.9111228,198.9111228,Ganzhou,99.4555614,1
9542,江西省,宜春市,丰城市,-1,68,2,0,4,1,-99,2,4,4,0,1,5000,3,9000,7,1666.666667,2,1250,2,33.75,1,1,90,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,146.7886875,31.90946979,0,0,8.8576488,0,0,312.0580878,499.6138939,499.6138939,Yichun,166.5379646,1
9546,江西省,赣州市,会昌县,-1,28,2,0,4,1,-99,2,3,4,0,7,-99,4,12900,5,2499999.5,2,600,2.5,22.5,1,1,37.5,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,169.8234525,0,0,0,14.3793,43.1379,0,117.0217829,344.3624354,344.3624354,Ganzhou,86.09060886,1
9549,江西省,上饶市,信州区,-1,66,2,1,4,1,-99,-99,4,4,0,3,50000,2,40000,7,25000,4,625,2,20.625,1,2,15,1,1,2.167,2666.667,210,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,81.403595,31.90946979,12.96210938,23.7657875,13.42068,162.16655,0,355.7025756,681.3307673,681.3307673,Shangrao,340.6653836,1
9557,江西省,鹰潭市,余江县,-1,52,3,0,4,1,3,3,2,2,0,2,20000,3,10000,7,6666.666667,2,850,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,434.000385,19.14568188,0,6.337543333,1.9683664,26.84136,0,0,488.2933366,488.2933366,Yingtan,162.7644455,1
9558,江西省,上饶市,信州区,-1,49,3,0,4,1,3,3,3,4,0,3,30000,4,30000,7,7500,2,600,3,22.5,1,2,15,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,68.445468,247.8183435,3.626076113,0,0,15.210104,120.78612,0,355.7025756,811.5886872,811.5886872,Shangrao,202.8971718,1
9561,江西省,宜春市,丰城市,-1,58,2,1,4,1,3,-99,3,3,0,3,30000,6,30000,7,5000,6,966.667,1.964,18.75,1,2,22.5,2,1,2.5,2666.667,150,3,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.600097656,0,268.5085585,22.21412449,0,1.9571825,14.1364496,44.7356,0,186.7438522,538.2957673,538.8958649,Yichun,89.71596121,1
9573,江西省,鹰潭市,余江县,1,33,3,0,4,3,3,2,2,4,2,4,80000,6,30000,7,13333.33333,4,1375,1.775,30,1,1,37.5,3,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,247.7932844,19.14568188,0,13.04788333,2.9525496,83.87925,0,249.6464702,616.4651194,616.4651194,Yingtan,102.7441866,1
9579,江西省,宜春市,丰城市,-1,39,3,0,4,1,2,2,2,2,0,3,50000,4,70000,7,12500,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,217.6218135,0,0,0,4.920916,20.13102,0,0,242.6737495,242.6737495,Yichun,60.66843738,1
9582,江西省,宜春市,丰城市,1,43,2,1,4,1,-99,-99,4,4,0,3,40000,4,55000,7,10000,5,400,1.215,18.75,1,2,22.5,1,1,2.5,2666.667,210,2,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,22.144122,157.0107023,18.51177041,55.305,4.47356,2.23678,60.39306,0,355.7025756,675.7775704,675.7775704,Yichun,168.9443926,1
9584,江西省,赣州市,会昌县,1,64,3,1,4,1,-99,2,4,4,0,7,-99,5,-99,7,1999999.6,5,850,2.25,22.5,1,2,22.5,1,1,2.5,2600,210,1,2,-99,-99,-99,1,-99,-99,-99,-99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.02526,429.2472275,31.90946979,0,23.7657875,4.5630312,120.78612,0,83.87925,732.176146,732.176146,Ganzhou,146.4352292,1
9604,江西省,宜春市,丰城市,1,69,2,0,4,1,-99,-99,4,5,0,3,50000,3,-99,7,16666.66667,1,-99,0.033,90,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,1,-99,6,-99,-99,1,0.5,7,6,0,0,0,0,0,0,1,0,0,1,0,0,9.6720806,12.76378792,0,0,39.367328,143.15392,0,0,204.9571165,204.9571165,Yichun,68.31903884,1
9605,江西省,鹰潭市,余江县,1,51,3,0,4,1,3,2,4,2,1,3,50000,2,-99,7,25000,1,-99,3,52.5,1,0.857,22.5,2,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,234.603915,0,33.183,0,25.499292,67.1034,0,83.87925,444.268857,444.268857,Yingtan,222.1344285,1
9608,江西省,上饶市,信州区,1,66,2,0,4,1,2,-99,2,4,1,3,50000,4,30000,7,12500,2,-99,2,37.5,1,1,52.5,1,1,1.5,-99,210,3,3,-99,-99,-99,1,-99,-99,-99,12000,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,241.802015,17.83063504,0,13.65,68.445468,0,0,234.0435659,575.7716839,575.7716839,Shangrao,143.942921,1
9611,江西省,赣州市,兴国县,1,35,3,0,5,2,3,-99,2,2,2,3,30000,2,30000,7,15000,1,-99,3,37.5,1,1,90,-99,1,2.5,3333.333,210,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,8.94712,362.7030225,14.80941633,0,2.982373333,20.13102,33.5517,0,187.2348527,630.3595048,630.3595048,Ganzhou,315.1797524,1
9613,江西省,赣州市,兴国县,1,65,3,0,4,2,-99,2,4,3,1,2,18000,2,11000,7,9000,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,167.574225,12.76378792,0,0,14.1364496,26.84136,0,0,221.3158225,221.3158225,Ganzhou,110.6579113,1
9616,江西省,鹰潭市,余江县,-1,51,2,0,4,1,-99,-99,3,3,1,1,6000,4,6000,7,1500,3,1250,2.011,42.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,303.1553995,3.365776438,0,0,4.920916,114.07578,0,0,425.517872,425.517872,Yingtan,106.379468,1
9617,江西省,赣州市,兴国县,1,65,3,1,4,2,3,3,3,3,1,3,40000,6,-99,7,6666.666667,4,900,2.75,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,236.2598875,0,0,0,15.210104,33.5517,0,0,285.0216915,285.0216915,Ganzhou,47.50361525,1
9618,江西省,赣州市,兴国县,1,47,3,0,1,1,5,3,4,4,2,3,30000,3,4700,7,10000,3,1283.333,2.667,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12.749646,254.99292,12.76378792,0,6.337543333,8.94712,60.39306,0,0,356.1840773,356.1840773,Ganzhou,118.7280258,1
9623,江西省,赣州市,会昌县,1,51,2,0,4,2,5,3,5,4,2,1,10000,1,6500,7,10000,2,375,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,45.294795,0,0,0,38.919972,143.15392,0,0,227.368687,227.368687,Ganzhou,227.368687,1
9624,江西省,宜春市,丰城市,1,51,2,0,4,1,-99,2,4,4,1,4,100000,3,30000,7,33333.33333,5,600,1.55,50.625,0,-99,-99,-99,0,1,-99,150,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,1,1,0,0,0,0,1,0,0,413.6512115,14.80941633,0,0,7.605052,84.99764,0,0,521.0633198,521.0633198,Yichun,173.6877733,1
9625,江西省,上饶市,信州区,1,50,3,1,4,2,2,2,3,4,2,5,150000,2,60000,7,75000,4,983.333,1.75,28.125,1,2,37.5,2,1,4.5,3333.333,330,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,38.02526,140.4782925,19.14568188,0,23.48619,48.314448,33.5517,0,139.79875,442.8003224,442.8003224,Shangrao,221.4001612,1
9626,江西省,上饶市,信州区,1,35,3,0,6,2,1,2,3,2,2,3,40000,5,50000,7,8000,1,-99,2,52.5,1,1,37.5,3,1,6,3000,330,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0.671034,156.40261,15.9547349,0,0,55.7405576,44.7356,0,139.79875,413.3032865,413.3032865,Shangrao,82.6606573,1
9629,江西省,赣州市,兴国县,-1,29,3,0,5,2,3,3,3,4,0,3,38000,5,20000,7,7600,3,1175,1.81,37.5,1,3,22.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,288.84583,29.71772507,0,2.912473958,22.3678,120.78612,0,83.87925,548.509199,548.509199,Ganzhou,109.7018398,1
9630,江西省,上饶市,信州区,-1,39,2,0,4,1,2,-99,4,3,0,3,36000,3,15000,7,12000,2,850,2.5,45,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,429.2472275,14.85886253,0,0.223678,13.42068,95.06315,0,0,552.813598,552.813598,Shangrao,184.2711993,1
9631,江西省,赣州市,会昌县,1,37,3,1,5,2,-99,-99,4,4,2,4,60000,3,-99,6,20000,6,900,1.75,26.25,1,1,22.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,33.359976,269.329515,19.14568188,0,13.42068,4.217928,48.88962,0,71.8965,460.2599009,460.2599009,Ganzhou,153.419967,1
9637,江西省,上饶市,信州区,-1,19,2,1,5,2,-99,3,3,4,2,4,100000,4,12200,7,25000,2,850,2,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,270.32096,0,0,0,22.3678,0,0,0,292.68876,292.68876,Shangrao,73.17219,1
9638,江西省,上饶市,信州区,-1,30,2,1,5,2,-99,3,3,4,2,4,70000,3,22400,7,23333.33333,3,850,2.143,25,1,3,22.5,-99,1,1,3333.333,150,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.228517188,0,405.48144,0,0,0,82.1345616,0,0,399.3470634,886.963065,887.1915822,Shangrao,295.654355,1
9642,江西省,鹰潭市,余江县,1,41,2,1,4,2,-99,3,2,4,2,4,100000,6,15000,2,16666.66667,2,1375,0.429,45,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7.136393333,0,0,0,3.1954,5.11264,0,0,15.44443333,15.44443333,Yingtan,2.574072222,1
9645,江西省,赣州市,兴国县,1,21,3,0,5,6,-99,-99,4,4,0,7,-99,3,-99,2,3333332.667,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,47.87835,9.862927027,0,0,5.1382032,19.1724,0,0,82.05188023,82.05188023,Ganzhou,27.35062674,1
9646,江西省,鹰潭市,余江县,-1,33,3,0,4,1,3,-99,2,4,0,1,10000,3,20000,7,3333.333333,4,1416.667,2.357,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,604.55486,12.76378792,0,0,3.0420208,26.84136,0,0,647.2020287,647.2020287,Yingtan,215.7340096,1
9647,江西省,鹰潭市,余江县,-1,46,2,1,5,1,-99,3,4,4,2,4,60000,2,-99,7,30000,1,-99,3,52.5,0,-99,-99,-99,0,3.5,3333.333,300,2,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1.075375,21.473088,507.7842315,15.9547349,19.9098,10.736544,11.1839,95.06315,0,0,682.1054484,683.1808234,Yingtan,341.0527242,1
9648,江西省,赣州市,会昌县,-1,37,2,1,4,3,-99,2,3,4,2,3,50000,7,-99,7,7142.857143,4,-99,2.107,50.625,1,3,37.5,1,1,3.5,-99,210,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,23.262512,362.7030225,95.72840938,0,0,44.288244,0,0,139.79875,665.7809379,665.7809379,Ganzhou,95.11156255,1
9651,江西省,赣州市,兴国县,1,50,3,0,5,4,-99,3,3,4,2,3,30000,3,-99,7,10000,6,837.5,1.857,63.75,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,354.082274,14.80941633,0,0,17.8047688,171.11367,0,0,557.8101291,557.8101291,Ganzhou,185.9367097,1
9652,江西省,上饶市,信州区,1,45,4,1,4,1,-99,-99,2,4,2,3,50000,5,45000,7,10000,3,725,2.333,22.5,1,3,15,1,1,1.5,2666.667,480,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1.6130625,5.368272,270.465741,15.9547349,0,23.7657875,44.288244,161.04816,0,299.5102976,820.401237,822.0142995,Shangrao,164.0802474,1
9655,江西省,赣州市,会昌县,-1,53,2,0,4,1,-99,2,4,4,1,2,18000,5,47000,7,3600,7,600,2.214,31.875,1,2,37.5,1,1,1.5,-99,150,1,3,-99,-99,-99,1,-99,-99,-99,-99,1,0.75,2,0,0,0,0,0,1,0,0,0,0,1,0,68.445468,418.6225225,19.14568188,0,0,7.605052,125.25968,0,702.00585,1341.084254,1341.084254,Ganzhou,268.2168509,1
9658,江西省,赣州市,会昌县,1,43,3,0,4,1,5,2,4,2,1,3,40000,5,5200,7,8000,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,100.544535,0,0,0,8.052408,33.5517,0,0,142.148643,142.148643,Ganzhou,28.4297286,1
9663,江西省,赣州市,兴国县,-1,73,3,0,4,1,2,-99,4,4,0,3,30000,5,-99,7,6000,5,787.5,2.5,24.375,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,169.1564875,0,0,0,22.3678,44.7356,0,0,236.2598875,236.2598875,Ganzhou,47.2519775,1
9666,江西省,宜春市,丰城市,-1,64,3,0,4,1,-99,-99,4,2,0,2,20000,3,10000,7,6666.666667,4,766.667,1.667,17.5,1,1,15,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,89.956685,19.14568188,0,1.109070083,11.1839,44.7356,0,312.0580878,478.1890248,478.1890248,Yichun,159.3963416,1
9671,江西省,鹰潭市,余江县,1,74,3,0,4,1,-99,2,4,4,1,4,60000,6,-99,7,10000,2,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,100.544535,0,0,0,29.07814,0,0,0,129.622675,129.622675,Yingtan,21.60377917,1
9683,江西省,上饶市,信州区,-1,20,3,0,5,2,2,-99,2,4,2,4,80000,4,30000,7,20000,4,1200,1.508,58.125,1,1,37.5,1,1,2.5,3333.333,480,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1.8281375,38.02526,937.590654,14.80941633,0,1.980482292,8.94712,116.31256,0,234.0435659,1351.709058,1353.537196,Shangrao,337.9272646,1
9686,江西省,赣州市,兴国县,-1,52,3,1,4,2,-99,-99,4,4,0,4,90000,1,60000,2,90000,2,-99,2,52.5,1,1,37.5,1,1,1,4000,90,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0.233317969,0,89.37292,3.365776438,0,13.58045,15.1845408,48.88962,0,39.9425,210.3358072,210.5691252,Ganzhou,210.3358072,1
9687,江西省,上饶市,信州区,1,55,3,0,4,2,-99,-99,4,4,1,2,15000,3,25000,7,5000,4,1116.667,1.05,30,1,1,37.5,3,1,1.5,2666.667,270,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,57.373407,168.3393833,12.76378792,0,1.9571825,13.6890936,201.3102,0,164.3096,619.7426544,619.7426544,Shangrao,206.5808848,1
9688,江西省,赣州市,会昌县,-1,21,2,1,5,2,-99,-99,4,5,0,3,30000,1,-99,1,30000,0,-99,-99,-99,0,-99,-99,-99,0,1,2666.667,90,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.100816406,3.323216,0,0,0,0,2.87586,0,0,0,6.199076,6.299892406,Ganzhou,6.199076,1
9690,江西省,赣州市,兴国县,1,64,3,0,4,1,-99,2,3,3,0,1,8000,8,-99,7,1000,5,887.5,2.357,46.875,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,221.553059,0,0,0,24.157224,0,0,0,245.710283,245.710283,Ganzhou,30.71378538,1
9696,江西省,鹰潭市,余江县,1,59,2,0,4,1,-99,2,4,4,0,1,10000,2,-99,7,5000,3,500,1.143,42.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,259.248899,15.9547349,0,0,5.815628,174.46884,0,0,455.4881019,455.4881019,Yingtan,227.7440509,1
