id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num_x,vehicle_dist_x,vehicle_fuel_x,vehicle_use_x,fuel1_x,fuel2_x,fuel3_x,fuel4_x,fuel5_x,fuel6_x,fuel7_x,fuel8_x,fuel9_x,fuel10_x,vehicle_num_y,vehicle_dist_y,vehicle_fuel_y,vehicle_use_y,fuel1_y,fuel2_y,fuel3_y,fuel4_y,fuel5_y,fuel6_y,fuel7_y,fuel8_y,fuel9_y,fuel10_y,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,en_ac_percap,en_computer_percap,en_cooking_percap,en_freezing_percap,en_heating_percap,en_laundry_percap,en_lighting_percap,en_television_percap,en_vehicle_percap,en_waterheating_percap,en_total_no_vehicle_percap
10083,山东省,济宁市,汶上县,-1,36,3,0,4,1,-99,2,3,4,0,4,70000,4,19300,7,17500.0,1,-99.0,3.0,37.5,1,0.429,37.5,1.0,1,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,362.7030225,0.0,0.0,2.23678,1.342068,44.7356,0.0,210.0390976,621.0565681,621.0565681,Jining,155.264142,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0.0,0.0,90.675755625,0.0,0.0,0.559195,0.335517,11.1839,0.0,52.5097744,155.264142025
10084,山东省,日照市,岚山区,-1,31,3,0,6,2,-99,-99,4,5,0,3,30000,7,85700,7,4285.714286,3,-99.0,2.143,30.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,1,1,0,0,1,0,0,0,1,0,0,0.0,7,0.0,1,1,0,0,1,0,0,0,1,0,0,0.0,7,0.0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,328.7885025,0.0,0.0,0.0,17.7152976,33.5517,0.0,0.0,380.0555001,380.0555001,Rizhao,54.29364287,0,7,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0.0,0.0,46.96978607142857,0.0,0.0,0.0,2.5307568,4.7931,0.0,0.0,54.293642871428574
10090,山东省,烟台市,莱州市,1,42,3,0,3,3,-99,-99,4,4,2,7,600000,3,20000,7,200000.0,1,-99.0,2.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,132.678,0.0,0.0,2.684136,44.7356,174.46884,0.0,0.0,354.566576,354.566576,Yantai,118.1888587,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,44.226,0.0,0.0,0.8947120000000001,14.911866666666667,58.15628,0.0,0.0,118.18885866666666
10094,山东省,济宁市,汶上县,1,71,3,0,4,1,2,5,2,5,1,3,50000,3,15200,7,16666.66667,2,1050.0,3.0,52.5,1,0.857,180.0,1.0,1,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,246.604995,31.90946979,0.0,15.65746,55.024788,107.36544,0.0,297.5099252,754.072078,754.072078,Jining,251.3573593,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0.0,0.0,82.201665,10.63648993,0.0,5.219153333333334,18.341596,35.78848,0.0,99.16997506666667,251.35735933333333
10096,山东省,济宁市,市中区,1,37,2,1,4,2,2,2,3,4,2,3,50000,3,19000,7,16666.66667,3,850.0,1.286,15.0,0,-99.0,-99.0,-99.0,0,3.5,4000.0,150.0,3.0,0,3.5,60,1400,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,40.83064453,12.749646,137.7480347,19.14568188,878.2714286,9.506315,12.078612,26.84136,0.0,0.0,1137.171723,1137.171723,Jining,379.0572409,0,7,0,0,0,0,0,0,0,0,1,3,2,1,1,2,13.610214843333333,4.249882,45.91601156666667,6.38189396,292.7571428666667,3.1687716666666668,4.026204,8.94712,0.0,0.0,379.057241
10098,山东省,济宁市,汶上县,-1,61,2,0,4,1,3,3,4,4,0,3,32000,1,5200,7,32000.0,1,-99.0,1.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,72.5406045,0.0,0.0,0.0,11.1839,60.39306,0.0,0.0,144.1175645,144.1175645,Jining,144.1175645,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,2,0.0,0.0,72.5406045,0.0,0.0,0.0,11.1839,60.39306,0.0,0.0,144.1175645
10103,山东省,烟台市,莱州市,-1,46,3,0,3,1,-99,-99,4,4,2,6,400000,3,19000,7,133333.3333,1,-99.0,2.0,22.5,0,-99.0,-99.0,-99.0,0,2.5,2600.0,480.0,2.0,0,3.5,105,300,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,35.67714706,0.0,132.678,15.9547349,2207.142857,0.0,8.94712,174.46884,0.0,0.0,2574.868699,2574.868699,Yantai,858.2895664,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.892382353333334,0.0,44.226,5.318244966666667,735.7142856666666,0.0,2.9823733333333333,58.15628,0.0,0.0,858.2895663333334
10112,山东省,泰安市,泰山区,1,56,2,1,4,1,-99,3,4,4,2,4,100000,2,18000,7,50000.0,2,-99.0,2.5,30.0,1,0.429,37.5,2.0,1,2.167,2600.0,150.0,2.0,0,2.5,80,3000,1,2.75,9.0,7.5,-99,1,2.75,1,9.0,0,0,1,0,0,1,0,0,0,0,1,2.75,1,9.0,0,0,1,0,0,1,0,0,0,0,1,2.75,1,9.0,0,0,1,0,0,1,0,0,0,0,30.61580576,36.90687,464.373,12.76378792,1201.166181,15.65746,11.1839,67.1034,3642.4575,196.0364911,5678.264395,2035.806895,Taian,2839.132198,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2,15.30790288,18.453435,232.1865,6.38189396,600.5830905,7.82873,5.59195,33.5517,1821.22875,98.01824555,1017.9034475
10113,山东省,烟台市,莱州市,-1,36,2,0,4,1,-99,3,4,4,1,3,30000,4,15000,7,7500.0,1,-99.0,2.0,22.5,1,2.0,22.5,1.0,1,2.5,2600.0,150.0,2.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,1,0,0,0,0,11.14910846,22.144122,145.081209,12.32865878,0.0,16.77585,4.920916,44.7356,0.0,83.87925,341.0147142,341.0147142,Yantai,85.25367856,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2,2.787277115,5.5360305,36.27030225,3.082164695,0.0,4.1939625,1.230229,11.1839,0.0,20.9698125,85.25367855
10115,山东省,临沂市,沂水县,1,27,3,0,4,1,3,-99,4,5,1,3,30000,3,16000,7,10000.0,1,-99.0,2.0,90.0,1,1.0,90.0,-99.0,1,1.0,3333.333,150.0,-99.0,3,-99.0,-99,-99,1,1.25,7.0,7.5,0,1,0.5,0,9.0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,9.0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,9.0,0,0,0,0,0,0,0,0,0,1,6.093791667,0.0,268.11876,14.80941633,0.0,20.13102,22.3678,120.78612,662.265,140.4261395,1254.998048,592.7330475,Linyi,418.3326825,0,7,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2.031263889,0.0,89.37292000000001,4.9364721099999995,0.0,6.7103399999999995,7.455933333333333,40.26204,220.755,46.80871316666667,197.5776825
10131,山东省,临沂市,沂水县,1,56,2,0,4,1,3,3,4,4,2,2,12000,2,8500,7,6000.0,2,150.0,1.55,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,100.9516463,14.80941633,0.0,2.23678,2.23678,26.84136,0.0,0.0,147.0759826,147.0759826,Linyi,73.53799129,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0.0,0.0,50.47582315,7.404708165,0.0,1.11839,1.11839,13.42068,0.0,0.0,73.5379913
10133,山东省,烟台市,莱州市,-1,45,2,0,4,1,-99,2,3,4,1,4,80000,3,39500,7,26666.66667,2,400.0,1.428,22.5,0,-99.0,-99.0,-99.0,0,2.5,4000.0,150.0,2.0,2,-99.0,-99,-99,1,2.25,9.0,6.5,8000,1,1.75,0,9.0,0,1,0,0,1,0,0,0,0,0,1,1.75,0,9.0,0,1,0,0,1,0,0,0,0,0,1,1.75,0,9.0,0,1,0,0,1,0,0,0,0,0,19.21442096,0.0,149.554769,11.88709003,19.76340441,2.23678,24.60458,33.5517,2317.9275,0.0,2578.740244,260.8127444,Yantai,859.5800815,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2,6.404806986666667,0.0,49.85158966666666,3.962363343333333,6.58780147,0.7455933333333333,8.201526666666666,11.1839,772.6424999999999,0.0,86.93758146666666
10134,山东省,济宁市,汶上县,1,52,3,1,4,1,5,3,4,4,2,4,70000,3,19300,7,23333.33333,3,625.0,3.0,77.5,1,3.0,90.0,-99.0,1,2.5,2600.0,210.0,1.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,121.680832,1088.573304,12.76378792,0.0,0.0,92.602692,0.0,0.0,335.517,1651.137616,1651.137616,Jining,550.3792053,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,40.56027733333333,362.857768,4.254595973333333,0.0,0.0,30.867564,0.0,0.0,111.839,550.3792053333333
10136,山东省,济宁市,市中区,-1,73,2,1,4,1,-99,2,4,5,0,2,10680,2,9100,7,5340.0,2,600.0,3.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,58.4766,0.0,0.0,2.684136,8.8576488,107.36544,0.0,0.0,177.3838248,177.3838248,Jining,88.6919124,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0.0,0.0,29.2383,0.0,0.0,1.342068,4.4288244,53.68272,0.0,0.0,88.6919124
10138,山东省,济宁市,汶上县,-1,65,2,0,4,1,-99,2,4,5,1,4,100000,7,34000,7,14285.71429,2,-99.0,3.0,30.0,1,1.0,22.5,-99.0,1,1.0,-99.0,60.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,19.124469,463.2475575,31.90946979,0.0,11.1839,22.3678,0.0,0.0,234.0435659,781.8767621,781.8767621,Jining,111.6966803,0,7,0,0,0,0,0,0,0,0,1,2,2,1,1,2,0.0,2.7320670000000002,66.1782225,4.558495684285714,0.0,1.5977,3.1954,0.0,0.0,33.43479512857143,111.6966803
10140,山东省,临沂市,沂水县,1,61,2,0,4,1,5,-99,4,1,0,0,1300,2,8920,7,650.0,3,850.0,1.154,130.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,85.97309933,12.76378792,0.0,0.559195,4.026204,44.7356,0.0,0.0,148.0578863,148.0578863,Linyi,74.02894313,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0.0,0.0,42.986549665,6.38189396,0.0,0.2795975,2.013102,22.3678,0.0,0.0,74.02894315
10142,山东省,济宁市,市中区,-1,37,2,1,4,3,-99,2,3,4,2,3,50000,3,55000,7,16666.66667,3,625.0,1.367,22.5,1,0.429,52.5,-99.0,1,1.5,3333.333,210.0,-99.0,0,3.5,40,1500,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,20.13102,206.9156294,15.9547349,529.7142857,4.47356,12.7943816,20.13102,0.0,168.031278,978.1459096,978.1459096,Jining,326.0486365,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0.0,6.7103399999999995,68.97187646666667,5.318244966666667,176.57142856666667,1.4911866666666667,4.2647938666666665,6.7103399999999995,0.0,56.010425999999995,326.0486365333333
10144,山东省,烟台市,莱州市,1,63,1,0,4,1,-99,-99,2,3,0,0,0,2,1200,7,0.0,1,850.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,71.2973625,7.977367449,0.0,0.0,22.3678,171.11367,0.0,0.0,272.7561999,272.7561999,Yantai,136.3781,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0.0,0.0,35.64868125,3.9886837245,0.0,0.0,11.1839,85.556835,0.0,0.0,136.37809995
10145,山东省,济宁市,汶上县,1,35,3,0,5,3,-99,2,4,4,2,5,110000,3,25500,7,36666.66667,4,983.333,1.5,33.75,1,0.429,22.5,1.0,1,1.5,2666.667,390.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,95.957862,431.20441,12.76378792,0.0,3.882666667,8.8576488,0.0,0.0,210.0390976,762.7054729,762.7054729,Jining,254.2351576,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0.0,31.985954000000003,143.73480333333333,4.254595973333333,0.0,1.2942222223333333,2.9525495999999998,0.0,0.0,70.01303253333333,254.23515763333333
10149,山东省,临沂市,沂水县,1,33,3,0,4,1,-99,2,4,4,1,1,8000,4,13980,7,2000.0,6,850.0,1.472,16.875,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,148.2199355,14.80941633,0.0,4.47356,2.23678,125.25968,0.0,0.0,294.9993718,294.9993718,Linyi,73.74984296,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,37.054983875,3.7023540825,0.0,1.11839,0.559195,31.31492,0.0,0.0,73.74984295
10151,山东省,临沂市,沂水县,1,34,3,0,5,2,-99,-99,4,5,2,4,80000,3,30000,1,26666.66667,3,150.0,1.333,37.5,0,-99.0,-99.0,-99.0,0,2.5,3333.333,330.0,1.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,1,0,1,0,0,0,0,0,0,0.0,7,0.0,0,1,1,0,1,0,0,0,0,0,0,0.0,7,0.0,0,1,1,0,1,0,0,0,0,0,0.0,13.708266,36.939695,31.90946979,0.0,1.065133333,1.2653784,16.61608,0.0,0.0,101.5040225,101.5040225,Linyi,33.83467418,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,4.569422,12.313231666666667,10.63648993,0.0,0.3550444443333333,0.42179279999999997,5.538693333333334,0.0,0.0,33.834674166666666
10154,山东省,烟台市,莱州市,1,37,2,0,5,2,-99,3,3,4,1,5,130000,4,26000,7,32500.0,3,925.0,1.476,32.5,1,1.0,22.5,3.0,1,1.5,2666.667,90.0,2.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,6.099816176,36.90687,257.045061,15.9547349,0.0,2.982373333,75.155808,33.5517,0.0,249.6464702,677.3428337,677.3428337,Yantai,169.3357084,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.524954044,9.2267175,64.26126525,3.988683725,0.0,0.74559333325,18.788952,8.387925,0.0,62.41161755,169.335708425
10155,山东省,泰安市,泰山区,1,67,2,1,4,1,-99,2,4,4,0,3,50000,2,2600,7,25000.0,1,-99.0,2.0,22.5,0,-99.0,-99.0,-99.0,0,1.5,2666.667,150.0,2.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,7.116452206,0.0,145.081209,0.0,0.0,0.0,31.31492,40.26204,0.0,0.0,223.7746212,223.7746212,Taian,111.8873106,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2,3.558226103,0.0,72.5406045,0.0,0.0,0.0,15.65746,20.13102,0.0,0.0,111.8873106
10161,山东省,济宁市,汶上县,1,28,3,0,5,2,-99,2,4,5,2,3,45000,4,35000,6,11250.0,4,1116.667,1.464,41.25,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,18.980676,393.169855,12.76378792,0.0,2.55632,3.451032,51.76548,0.0,0.0,482.6871509,482.6871509,Jining,120.6717877,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0.0,4.745169,98.29246375,3.19094698,0.0,0.63908,0.862758,12.94137,0.0,0.0,120.671787725
10162,山东省,临沂市,沂水县,1,23,2,0,5,2,3,2,4,4,2,3,30000,3,10000,7,10000.0,1,-99.0,2.0,52.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,338.522821,11.48184832,19.9098,0.0,2.23678,20.13102,0.0,0.0,392.2822693,392.2822693,Linyi,130.7607564,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,112.84094033333334,3.827282773333333,6.6366000000000005,0.0,0.7455933333333333,6.7103399999999995,0.0,0.0,130.76075643333334
10164,山东省,济宁市,市中区,-1,57,2,1,1,1,5,3,3,4,0,4,50400,2,35000,7,25200.0,6,1375.0,1.366,16.875,1,2.0,52.5,1.0,1,3.5,4000.0,270.0,-99.0,0,3.5,105,2100,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,21.473088,236.2966667,11.44363989,1339.285714,1.001,0.0,0.0,0.0,195.71825,1805.218359,1805.218359,Jining,902.6091794,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0.0,10.736544,118.14833335,5.721819945,669.642857,0.5005,0.0,0.0,0.0,97.859125,902.6091795
10168,山东省,日照市,岚山区,-1,39,2,1,4,1,-99,-99,1,5,2,4,60000,3,47000,7,20000.0,3,1050.0,1.476,25.0,1,0.429,37.5,3.0,1,2.5,3000.0,150.0,4.0,0,3.5,105,2200,1,2.75,9.0,6.5,2500,1,1.25,0,9.0,0,0,0,0,0,1,0,0,0,0,1,1.25,0,9.0,0,0,0,0,0,1,0,0,0,0,1,1.25,0,9.0,0,0,0,0,0,1,0,0,0,0,50.19216797,38.02526,349.6824392,22.2388476,1255.5,32.209632,2.23678,295.25496,1655.6625,224.0417041,3925.044291,2269.381791,Rizhao,1308.348097,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2,16.730722656666668,12.675086666666667,116.56081306666665,7.4129492,418.5,10.736544,0.7455933333333333,98.41832,551.8874999999999,74.68056803333333,756.4605969999999
10170,山东省,日照市,岚山区,-1,51,3,0,4,1,3,2,4,3,1,3,30000,2,15000,7,15000.0,1,-99.0,2.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,145.081209,15.9547349,0.0,2.23678,8.8576488,0.0,0.0,0.0,172.1303727,172.1303727,Rizhao,86.06518635,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,72.5406045,7.97736745,0.0,1.11839,4.4288244,0.0,0.0,0.0,86.06518635
10174,山东省,济宁市,汶上县,1,50,3,0,4,1,-99,-99,4,4,2,2,20000,2,11300,7,10000.0,2,825.0,1.5,37.5,0,-99.0,-99.0,-99.0,0,1.5,2666.667,150.0,3.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,10.80175781,14.315392,81.083275,0.0,0.0,4.175322667,2.23678,44.7356,0.0,0.0,157.3481275,157.3481275,Jining,78.67406374,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5.400878905,7.157696,40.5416375,0.0,0.0,2.0876613335,1.11839,22.3678,0.0,0.0,78.67406375
10176,山东省,日照市,岚山区,-1,40,2,0,4,1,5,-99,1,5,0,3,40000,5,28000,7,8000.0,2,1250.0,2.0,22.5,0,-99.0,-99.0,-99.0,0,1.0,2600.0,90.0,1.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,2.843022656,8.94712,238.591626,0.0,0.0,0.0,2.23678,40.26204,0.0,0.0,292.8805887,292.8805887,Rizhao,58.57611773,0,7,0,0,0,0,0,0,0,0,1,3,0,0,1,2,0.5686045312,1.789424,47.718325199999995,0.0,0.0,0.0,0.447356,8.052408,0.0,0.0,58.576117739999994
10177,山东省,日照市,岚山区,-1,65,3,0,4,1,5,3,4,3,0,1,10000,1,10000,7,10000.0,1,-99.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,2.5,3333.333,150.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,21.76354167,0.0,362.7030225,11.88709003,0.0,6.262984,73.366384,447.356,0.0,0.0,923.3390222,923.3390222,Rizhao,923.3390222,0,7,0,0,0,0,0,0,0,0,1,2,1,1,1,2,21.76354167,0.0,362.7030225,11.88709003,0.0,6.262984,73.366384,447.356,0.0,0.0,923.3390222
10181,山东省,烟台市,莱州市,-1,46,3,0,4,2,2,2,2,3,2,6,330000,2,8000,7,165000.0,3,1375.0,0.952,37.5,0,-99.0,-99.0,-99.0,0,2.5,2600.0,480.0,2.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,35.67714706,0.0,175.8044167,15.9547349,0.0,2.982373333,69.787536,80.52408,0.0,0.0,380.730288,380.730288,Yantai,190.365144,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,17.83857353,0.0,87.90220835,7.97736745,0.0,1.4911866665,34.893768,40.26204,0.0,0.0,190.365144
