id,type,use
11250,lighting,27.416532
11250,lighting,0.575172
11250,waterheating,114.3329707
11250,ac,0
11250,vehicle,5298.12
11253,cooking,199.017
11253,cooking,14.2594725
11253,cooking,20.13102
11253,cooking,3.35517
11253,freezing,12.76378792
11253,heating,0
11253,laundry,11.743095
11253,television,13.42068
11253,lighting,44.288244
11253,lighting,0.894712
11253,waterheating,164.3096
11253,ac,0
11253,vehicle,0
11256,cooking,23.7657875
11256,cooking,58.715475
11256,cooking,27.95975
11256,freezing,12.32865878
11256,heating,0
11256,heating,0
11256,heating,0
11256,laundry,11.1839
11256,television,20.13102
11256,lighting,44.288244
11256,lighting,2.23678
11256,waterheating,195.71825
11256,ac,0
11256,vehicle,0
11273,cooking,507.7842315
11273,freezing,15.9547349
11273,heating,0
11273,laundry,11.1839
11273,television,67.1034
11273,computer,15.210104
11273,lighting,11.1839
11273,waterheating,163.8304961
11273,ac,15.92729779
11273,vehicle,2317.9275
11292,cooking,331.695
11292,cooking,33.5517
11292,cooking,41.939625
11292,freezing,12.76378792
11292,heating,11.521875
11292,heating,55.305
11292,heating,0
11292,laundry,4.175322667
11292,television,33.5517
11292,television,60.39306
11292,computer,15.210104
11292,lighting,4.5630312
11292,ac,6.72109375
11292,vehicle,1655.6625
11293,cooking,167.574225
11293,cooking,3.802526
11293,freezing,17.83063504
11293,heating,0
11293,laundry,0
11293,computer,18.453435
11293,lighting,7.605052
11293,waterheating,234.0435659
11293,vehicle,0
11305,cooking,167.574225
11305,heating,0
11305,television,55.9195
11305,lighting,6.71034
11305,vehicle,0
11308,cooking,217.6218135
11308,cooking,0
11308,cooking,0
11308,cooking,0
11308,freezing,12.76378792
11308,heating,0
11308,laundry,1.213333333
11308,computer,0
11308,lighting,4.47356
11308,lighting,14.762748
11308,lighting,2.9525496
11308,waterheating,55.9195
11308,vehicle,0
11310,cooking,217.6218135
11310,cooking,1.612013433
11310,freezing,0
11310,freezing,0
11310,heating,0
11310,laundry,0
11310,lighting,14.762748
11310,lighting,0.894712
11310,ac,0
11310,vehicle,0
11315,cooking,75.491325
11315,cooking,1.861935833
11315,freezing,0
11315,heating,0
11315,heating,0
11315,heating,0
11315,laundry,0
11315,lighting,100.6551
11315,lighting,7.605052
11315,waterheating,399.3470634
11315,vehicle,0
11318,cooking,132.678
11318,cooking,23.7657875
11318,freezing,7.429431267
11318,heating,0
11318,television,120.78612
11318,computer,68.445468
11318,lighting,20.13102
11318,lighting,0.894712
11318,ac,0
11318,vehicle,0
11329,cooking,145.081209
11329,cooking,0
11329,freezing,12.76378792
11329,heating,33.183
11329,heating,0
11329,heating,0
11329,laundry,7.118222222
11329,lighting,20.13102
11329,lighting,4.47356
11329,waterheating,218.4406615
11329,ac,10.28327344
11329,vehicle,0
11331,cooking,100.544535
11331,heating,0
11331,television,26.84136
11331,lighting,6.71034
11331,lighting,1.342068
11331,vehicle,0
11342,cooking,20.13102
11342,cooking,362.7030225
11342,cooking,3.727966667
11342,cooking,14.2594725
11342,freezing,15.9547349
11342,heating,0
11342,laundry,167.7585
11342,television,251.63775
11342,computer,101.997168
11342,lighting,14.762748
11342,lighting,4.920916
11342,waterheating,186.7438522
11342,ac,0
11342,vehicle,0
11344,cooking,123.06294
11344,heating,0
11344,lighting,11.50344
11344,vehicle,0
11360,cooking,167.574225
11360,cooking,25.163775
11360,freezing,14.80941633
11360,freezing,15.9547349
11360,heating,0
11360,heating,0
11360,heating,0
11360,laundry,5.59195
11360,television,33.5517
11360,lighting,14.762748
11360,lighting,1.342068
11360,vehicle,0
11366,cooking,217.6218135
11366,cooking,10.06551
11366,cooking,0.316877167
11366,freezing,12.76378792
11366,heating,0
11366,laundry,0.934266667
11366,lighting,6.71034
11366,lighting,4.47356
11366,lighting,0.894712
11366,waterheating,164.3096
11366,ac,6.855515625
11366,vehicle,0
11368,cooking,48.360403
11368,freezing,6.381893959
11368,heating,0
11368,television,33.5517
11368,lighting,11.1839
11368,vehicle,0
11374,cooking,0
11374,cooking,0
11374,freezing,12.76378792
11374,heating,0
11374,laundry,0
11374,ac,14.5175625
11374,vehicle,0
11377,cooking,42.7784175
11377,cooking,30.19653
11377,freezing,0
11377,heating,0
11377,heating,0
11377,heating,0
11377,laundry,0
11377,lighting,8.8576488
11377,vehicle,0
11380,cooking,100.544535
11380,cooking,30.19653
11380,freezing,15.9547349
11380,heating,0
11380,laundry,0.931991667
11380,television,44.7356
11380,lighting,6.71034
11380,lighting,1.342068
11380,vehicle,0
11381,cooking,9.319916667
11381,cooking,100.544535
11381,cooking,1.789424
11381,freezing,14.85886253
11381,freezing,6.381893959
11381,heating,0
11381,laundry,1.342068
11381,television,33.5517
11381,lighting,44.288244
11381,lighting,2.23678
11381,vehicle,0
11391,cooking,17.6904
11391,cooking,44.226
11391,freezing,14.80941633
11391,heating,0
11391,laundry,4.47356
11391,television,60.39306
11391,computer,12.749646
11391,lighting,68.445468
11391,lighting,8.8576488
11391,waterheating,214.578
11391,ac,5.87615625
11391,ac,3.656275
11391,vehicle,662.265
11392,cooking,199.017
11392,cooking,20.13102
11392,freezing,14.80941633
11392,heating,0
11392,television,26.84136
11392,lighting,2.23678
11392,vehicle,0
11393,cooking,580.324836
11393,freezing,18.51177041
11393,heating,19.9098
11393,heating,0
11393,heating,0
11393,laundry,16.77585
11393,television,80.52408
11393,computer,22.144122
11393,lighting,20.13102
11393,lighting,2.23678
11393,vehicle,0
11394,cooking,22.3678
11394,cooking,10.06551
11394,heating,0
11394,television,44.7356
11394,lighting,11.1839
11394,vehicle,0
11395,cooking,331.695
11395,cooking,23.7657875
11395,cooking,1.164989583
11395,freezing,19.14568188
11395,heating,0
11395,heating,0
11395,heating,0
11395,laundry,7.157696
11395,television,60.39306
11395,computer,15.210104
11395,lighting,15.210104
11395,lighting,1.9683664
11395,waterheating,357.63
11395,ac,5.87615625
11395,vehicle,662.265
11401,cooking,48.9295625
11401,cooking,41.939625
11401,cooking,0
11401,freezing,12.76378792
11401,heating,0
11401,laundry,1.677585
11401,television,33.5517
11401,lighting,20.13102
11401,vehicle,0
11406,cooking,402.17814
11406,cooking,251.63775
11406,cooking,104.8490625
11406,freezing,12.76378792
11406,freezing,12.76378792
11406,heating,26.11625
11406,heating,26.11625
11406,heating,0
11406,laundry,48.9295625
11406,television,536.8272
11406,computer,8.94712
11406,lighting,100.6551
11406,waterheating,163.8304961
11406,ac,0
11406,ac,0
11406,vehicle,0
11410,cooking,120.9010075
11410,cooking,20.9698125
11410,cooking,13.979875
11410,freezing,22.21412449
11410,heating,0
11410,laundry,6.337543333
11410,lighting,44.288244
11410,lighting,2.23678
11410,waterheating,266.7769317
11410,ac,8.814234375
11410,vehicle,1214.1525
11411,cooking,217.6218135
11411,cooking,71.2973625
11411,freezing,19.14568188
11411,heating,0
11411,laundry,8.872560667
11411,television,44.7356
11411,lighting,20.13102
11411,ac,2.711029412
11411,vehicle,0
11414,cooking,30.19653
11414,cooking,362.7030225
11414,cooking,20.13102
11414,heating,0
11414,laundry,0
11414,lighting,11.1839
11414,waterheating,83.87925
11414,vehicle,0
11415,cooking,145.081209
11415,cooking,20.13102
11415,cooking,13.42068
11415,cooking,9.506315
11415,freezing,7.977367449
11415,heating,0
11415,laundry,5.59195
11415,television,60.39306
11415,lighting,20.13102
11415,lighting,4.026204
11415,waterheating,147.0273683
11415,ac,0
11415,vehicle,993.3975
11416,cooking,217.6218135
11416,cooking,10.06551
11416,cooking,1.861935833
11416,cooking,2.982373333
11416,freezing,18.51177041
11416,heating,0
11416,laundry,14.2594725
11416,television,67.1034
11416,television,57.03789
11416,computer,15.210104
11416,lighting,33.5517
11416,lighting,6.71034
11416,vehicle,0
11418,cooking,0
11418,freezing,15.9547349
11418,heating,0
11418,laundry,0
11418,television,0
11418,computer,0
11418,lighting,0
11418,waterheating,0
11418,vehicle,0
11419,cooking,48.360403
11419,cooking,167.574225
11419,cooking,6.71034
11419,freezing,31.90946979
11419,freezing,4.207220548
11419,heating,0
11419,heating,0
11419,heating,0
11419,laundry,5.59195
11419,television,33.5517
11419,lighting,14.762748
11419,lighting,7.605052
11419,waterheating,266.7769317
11419,ac,7.561230469
11419,vehicle,993.3975
11422,cooking,145.081209
11422,cooking,30.19653
11422,freezing,15.9547349
11422,heating,0
11422,laundry,11.1839
11422,television,67.1034
11422,television,44.7356
11422,computer,38.02526
11422,computer,8.94712
11422,lighting,98.865676
11422,waterheating,163.8304961
11422,ac,0
11422,vehicle,0
11430,cooking,167.574225
11430,heating,0
11430,television,95.06315
11430,lighting,4.920916
11430,vehicle,0
11431,cooking,97.77924
11431,cooking,125.818875
11431,cooking,7.18965
11431,heating,0
11431,laundry,86.2758
11431,television,373.8618
11431,lighting,24.92412
11431,waterheating,140.8368
11431,ac,32.906475
11431,vehicle,0
11432,cooking,0
11432,cooking,0
11432,freezing,14.80941633
11432,heating,0
11432,heating,0
11432,heating,0
11432,lighting,4.5630312
11432,vehicle,0
11434,cooking,100.544535
11434,cooking,19.01263
11434,freezing,0
11434,heating,0
11434,heating,0
11434,heating,0
11434,laundry,0
11434,lighting,68.445468
11434,lighting,6.71034
11434,lighting,0.894712
11434,waterheating,355.7025756
11434,vehicle,0
11442,cooking,0
11442,cooking,0
11442,cooking,0
11442,heating,0
11442,lighting,0
11442,vehicle,0
11449,cooking,156.40261
11449,cooking,507.7842315
11449,freezing,15.9547349
11449,heating,0
11449,laundry,6.9899375
11449,television,174.46884
11449,television,171.11367
11449,lighting,11.1839
11449,lighting,4.920916
11449,ac,4.269871324
11449,vehicle,0
11450,cooking,22.3678
11450,cooking,0
11450,freezing,6.381893959
11450,heating,0
11450,heating,0
11450,heating,0
11450,laundry,20.13102
11450,computer,22.144122
11450,lighting,11.1839
11450,waterheating,55.9195
11450,vehicle,0
11459,cooking,145.081209
11459,cooking,111.7025
11459,cooking,13.42068
11459,freezing,37.02354082
11459,freezing,29.71772507
11459,heating,0
11459,heating,0
11459,heating,0
11459,laundry,2.224444444
11459,television,33.5517
11459,television,44.7356
11459,computer,15.210104
11459,lighting,14.762748
11459,lighting,0.894712
11459,waterheating,702.00585
11459,vehicle,0
11471,cooking,14.89548667
11471,cooking,217.6218135
11471,cooking,10.06551
11471,freezing,12.76378792
11471,heating,0
11471,laundry,5.59195
11471,television,20.13102
11471,computer,16.104816
11471,lighting,11.1839
11471,waterheating,266.7769317
11471,vehicle,0
11478,cooking,0
11478,cooking,0
11478,cooking,0
11478,cooking,0
11478,freezing,0
11478,heating,0
11478,laundry,0
11478,television,0
11478,computer,0
11478,lighting,0
11478,lighting,0
11478,waterheating,0
11478,ac,0
11478,ac,0
11478,ac,0
11478,vehicle,0
11479,cooking,1740.974508
11479,freezing,14.80941633
11479,heating,0
11479,heating,0
11479,heating,0
11479,laundry,11.648
11479,lighting,38.02526
11479,lighting,1.342068
11479,vehicle,0
11485,cooking,46.97238
11485,cooking,0.97859125
11485,cooking,6.71034
11485,cooking,8.204196
11485,freezing,19.14568188
11485,heating,0
11485,heating,0
11485,heating,0
11485,laundry,7.455933333
11485,television,87.23442
11485,lighting,20.13102
11485,waterheating,234.0435659
11485,ac,0
11485,vehicle,0
11488,cooking,362.7030225
11488,cooking,20.13102
11488,freezing,14.80941633
11488,heating,0
11488,laundry,8.387925
11488,television,60.39306
11488,computer,68.445468
11488,lighting,98.865676
11488,waterheating,234.0435659
11488,vehicle,0
11494,cooking,362.7030225
11494,cooking,13.42068
11494,cooking,10.06551
11494,freezing,19.14568188
11494,heating,0
11494,laundry,15.65746
11494,television,40.26204
11494,lighting,24.60458
11494,waterheating,195.71825
11494,ac,9.678375
11494,vehicle,0
11495,cooking,23.7657875
11495,freezing,11.88709003
11495,heating,0
11495,laundry,6.71034
11495,television,87.23442
11495,television,17.89424
11495,computer,23.262512
11495,lighting,44.288244
11495,lighting,4.026204
11495,waterheating,234.0435659
11495,ac,0
11495,ac,0
11495,vehicle,0
11496,cooking,331.695
11496,cooking,0
11496,freezing,0
11496,heating,0
11496,heating,0
11496,heating,0
11496,laundry,0
11496,computer,36.90687
11496,lighting,6.71034
11496,lighting,0.894712
11496,waterheating,83.87925
11496,vehicle,0
11499,cooking,30.19653
11499,cooking,145.081209
11499,cooking,13.979875
11499,cooking,5.59195
11499,freezing,31.90946979
11499,heating,0
11499,laundry,5.59195
11499,television,33.5517
11499,computer,38.02526
11499,lighting,44.288244
11499,waterheating,357.63
11499,ac,11.84592773
11499,ac,0
11499,vehicle,0
11503,cooking,199.017
11503,freezing,12.76378792
11503,heating,0
11503,laundry,23.7657875
11503,television,33.5517
11503,computer,38.02526
11503,lighting,68.445468
11503,lighting,8.8576488
11503,ac,5.4844125
11503,vehicle,0
11506,cooking,100.544535
11506,cooking,3.802526
11506,freezing,6.381893959
11506,heating,0
11506,laundry,1.342068
11506,television,33.5517
11506,computer,14.762748
11506,lighting,44.288244
11506,waterheating,223.1324439
11506,vehicle,0
11508,cooking,0
11508,cooking,0
11508,cooking,0
11508,cooking,0
11508,freezing,0
11508,heating,0
11508,laundry,0
11508,television,0
11508,computer,0
11508,computer,0
11508,waterheating,0
11508,vehicle,0
11509,cooking,28.518945
11509,cooking,145.081209
11509,cooking,20.9698125
11509,cooking,0
11509,freezing,11.10706225
11509,heating,0
11509,laundry,15.84385833
11509,television,67.1034
11509,computer,14.762748
11509,lighting,11.1839
11509,lighting,6.71034
11509,waterheating,83.87925
11509,ac,17.13878906
11509,vehicle,0
11510,cooking,217.6218135
11510,cooking,11.1839
11510,cooking,3.35517
11510,freezing,14.80941633
11510,heating,55.305
11510,heating,0
11510,heating,0
11510,computer,23.262512
11510,computer,8.94712
11510,lighting,8.8576488
11510,vehicle,993.3975
11515,cooking,120.9010075
11515,cooking,0
11515,cooking,0.894712
11515,freezing,0
11515,heating,0
11515,laundry,0
11515,computer,5.368272
11515,lighting,20.13102
11515,waterheating,335.517
11515,ac,0
11515,ac,44.07117188
11515,vehicle,0
11516,cooking,167.574225
11516,cooking,42.7784175
11516,heating,0
11516,laundry,1.3979875
11516,television,95.06315
11516,lighting,11.1839
11516,lighting,6.71034
11516,vehicle,0
11527,cooking,362.7030225
11527,freezing,14.80941633
11527,freezing,7.977367449
11527,heating,0
11527,laundry,15.65746
11527,television,26.84136
11527,television,26.84136
11527,computer,22.815156
11527,lighting,11.1839
11527,lighting,2.23678
11527,vehicle,0
11528,cooking,268.086
11528,freezing,19.14568188
11528,heating,0
11528,laundry,2.684136
11528,laundry,16.77585
11528,television,247.16419
11528,lighting,13.6890936
11528,vehicle,0
11556,cooking,497.421288
11556,cooking,24.44481
11556,freezing,0
11556,heating,0
11556,laundry,5.43218
11556,lighting,9.5862
11556,lighting,3.83448
11556,waterheating,114.7538283
11556,ac,0
11556,vehicle,0
11560,cooking,217.6218135
11560,cooking,10.06551
11560,cooking,0
11560,freezing,14.80941633
11560,heating,0
11560,laundry,3.2032
11560,lighting,6.71034
11560,lighting,6.71034
11560,vehicle,0
11563,cooking,0
11563,cooking,120.9010075
11563,cooking,0
11563,freezing,0
11563,heating,0
11563,laundry,0
11563,computer,5.368272
11563,lighting,98.865676
11563,ac,0
11563,vehicle,0
11567,cooking,362.7030225
11567,cooking,8.387925
11567,heating,0
11567,television,33.5517
11567,lighting,6.71034
11567,lighting,1.342068
11567,waterheating,312.0580878
11567,vehicle,0
11569,cooking,176.146425
11569,cooking,146.7886875
11569,freezing,31.90946979
11569,heating,0
11569,laundry,32.61970833
11569,laundry,32.61970833
11569,lighting,4.920916
11569,ac,0
11569,ac,0
11569,vehicle,0
11571,cooking,64.974
11571,cooking,46.97238
11571,cooking,2.772675208
11571,freezing,15.9547349
11571,heating,0
11571,heating,0
11571,heating,0
11571,laundry,2.982373333
11571,television,80.52408
11571,lighting,44.288244
11571,waterheating,163.8304961
11571,ac,5.87615625
11571,vehicle,0
11572,cooking,78.19175
11572,cooking,241.802015
11572,cooking,71.2973625
11572,freezing,14.85886253
11572,heating,0
11572,laundry,22.3678
11572,television,80.52408
11572,television,44.7356
11572,television,251.63775
11572,lighting,24.60458
11572,lighting,4.47356
11572,waterheating,234.0435659
11572,ac,2.016328125
11572,vehicle,0
11573,cooking,41.939625
11573,cooking,28.518945
11573,cooking,241.802015
11573,cooking,41.939625
11573,freezing,15.9547349
11573,freezing,14.85886253
11573,heating,19.9098
11573,heating,11.46765441
11573,heating,0
11573,laundry,23.7657875
11573,television,95.06315
11573,computer,5.368272
11573,lighting,24.60458
11573,lighting,2.23678
11573,ac,5.733827206
11573,ac,5.733827206
11573,vehicle,0
11574,cooking,217.6218135
11574,cooking,62.9094375
11574,cooking,8.937292
11574,cooking,41.939625
11574,freezing,14.80941633
11574,heating,0
11574,laundry,57.03789
11574,television,33.5517
11574,computer,3.578848
11574,lighting,22.3678
11574,lighting,9.841832
11574,lighting,1.9683664
11574,waterheating,234.0435659
11574,vehicle,0
11578,cooking,50.32755
11578,cooking,14.2594725
11578,freezing,14.80941633
11578,heating,0
