Unnamed: 0_x,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,prefecture_eng,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_ac_percap,en_computer_percap,en_cooking_percap,en_freezing_percap,en_heating_percap,en_laundry_percap,en_lighting_percap,en_television_percap,en_vehicle_percap,en_waterheating_percap,en_total,en_total_no_vehicle,en_total_percap
892,4494,黑龙江省,七台河市,勃利县,-1,65,2,0,4,1,5,1,5,5,0,3,30000,4,20000,7,7500,2,-99,1.928,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,1,0,0,0,0,0,1,1,Qitaihe,0,7,0,0,0,0,0,0,0,0,1,2,2,1,1,1,0,0,100.544535,0,0,0,13.1522664,0,0,0,0,0,25.13613375,0,0,0,3.2880666,0,0,0,113.6968014,113.6968014,28.42420035
893,4495,黑龙江省,齐齐哈尔市,克山县,1,22,1,0,5,2,-99,3,2,4,2,3,30000,2,20000,7,15000,2,1500,1.714,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,Qiqihaer,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,10.624705,84.428617,0,0,2.982373333,0.894712,33.5517,0,0,0,5.3123525,42.2143085,0,0,1.491186667,0.447356,16.77585,0,0,132.4821073,132.4821073,66.24105367
894,4498,黑龙江省,齐齐哈尔市,克山县,-1,33,2,0,5,1,2,-99,1,4,0,1,6000,4,13000,7,1500,3,600,1.667,47.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,1,Qiqihaer,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,203.35588,2.90086089,0,0,17.89424,0,0,0,0,0,50.83897,0.725215223,0,0,4.47356,0,0,0,224.1509809,224.1509809,56.03774522
895,4499,黑龙江省,哈尔滨市,延寿县,1,56,1,1,4,1,2,-99,1,3,2,2,20000,3,19000,7,6666.666667,1,-99,2,37.5,1,0.429,52.5,2,1,1,2600,90,2,0,5.5,40,1400,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3.822551471,0,241.802015,0,1193.002915,0,20.13102,33.5517,0,196.0364911,1.274183824,0,80.60067167,0,397.6676383,0,6.71034,11.1839,0,65.34549703,1688.346693,1688.346693,562.7822309
896,4500,黑龙江省,哈尔滨市,双城市,-1,71,1,1,4,1,-99,2,5,5,0,3,48000,2,400000,7,24000,1,-99,3,90,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,1,0,0,0,0,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,870.487254,0,0,0,4.47356,0,0,0,0,0,435.243627,0,0,0,2.23678,0,0,0,874.960814,874.960814,437.480407
897,4509,黑龙江省,哈尔滨市,延寿县,-1,33,2,0,4,2,3,2,4,5,2,0,0,3,82200,7,0,1,-99,3,37.5,1,1,90,2,1,-99,-99,-99,-99,0,6,80,2400,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,362.7030225,19.14568188,1574.344023,3.131492,13.6890936,107.36544,0,335.517,0,0,120.9010075,6.38189396,524.781341,1.043830667,4.5630312,35.78848,0,111.839,2415.895753,2415.895753,805.2985843
898,4518,黑龙江省,齐齐哈尔市,克山县,-1,46,3,1,5,1,2,-99,2,4,2,4,80000,2,42000,7,40000,3,1033.333,2.333,27.5,1,1,37.5,-99,1,-99,-99,-99,-99,0,6,105,3500,1,2.25,9,6.5,12000,1,0.75,0,9,0,0,0,0,0,0,0,0,0,0,Qiqihaer,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28.183428,134.2068,0,3416.326531,8.872560667,4.920916,26.84136,993.3975,312.0580878,0,14.091714,67.1034,0,1708.163266,4.436280334,2.460458,13.42068,496.69875,156.0290439,4924.807183,3931.409683,2462.403592
899,4525,黑龙江省,齐齐哈尔市,克山县,1,39,2,0,4,2,3,2,4,4,0,1,7200,3,9200,7,2400,2,600,1.516,45,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Qiqihaer,0,3,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,235.134445,0,0,0,11.1839,0,0,0,0,0,78.37814833,0,0,0,3.727966667,0,0,0,246.318345,246.318345,82.106115
900,4526,黑龙江省,哈尔滨市,双城市,1,76,2,1,4,6,-99,2,5,5,0,2,24000,1,15000,7,24000,1,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,5.5,15,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,533.3877551,3.2032,20.13102,0,0,0,0,0,0,0,533.3877551,3.2032,20.13102,0,0,0,556.7219751,556.7219751,556.7219751
901,4533,黑龙江省,哈尔滨市,道外区,1,37,1,1,4,1,-99,3,4,2,2,3,30000,5,60000,7,6000,2,600,3,30,0,-99,-99,-99,0,-99,-99,-99,-99,0,6,40,1500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Harbin,0,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,361.89153,7.977367449,1441.399417,6.337543333,4.026204,120.78612,0,0,0,0,72.378306,1.59547349,288.2798834,1.267508667,0.8052408,24.157224,0,0,1942.418182,1942.418182,388.4836364
902,4535,黑龙江省,哈尔滨市,道外区,-1,39,3,1,5,1,3,-99,3,5,2,6,300000,6,180000,7,50000,4,1050,1.322,26.25,0,-99,-99,-99,0,2.5,-99,150,-99,0,6,105,3000,1,-99,-99,7.5,10000,1,0,3,0,0,0,0,0,0,1,0,0,0,0,Harbin,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,31.874115,175.17682,14.80941633,3416.326531,0,4.920916,0,0,0,0,5.3123525,29.19613667,2.468236055,569.3877552,0,0.820152667,0,0,0,3643.107798,3643.107798,607.1846331
903,4536,黑龙江省,齐齐哈尔市,克山县,1,66,1,0,4,1,3,2,4,4,1,1,10000,2,7500,7,5000,3,400,0.843,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Qiqihaer,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,114.6985233,0,0,0.934266667,5.368272,0,0,0,0,0,57.34926167,0,0,0.467133334,2.684136,0,0,0,121.001062,121.001062,60.500531
904,4541,黑龙江省,哈尔滨市,道外区,1,66,2,1,1,6,-99,2,4,4,0,3,48000,2,30000,7,24000,2,-99,2.5,30,1,0.857,22.5,-99,1,-99,-99,-99,-99,0,5.5,60,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,331.695,6.381893959,1610.553936,3.802526,4.026204,44.7356,0,178.5059551,0,0,165.8475,3.19094698,805.276968,1.901263,2.013102,22.3678,0,89.25297755,2179.701115,2179.701115,1089.850558
905,4544,黑龙江省,哈尔滨市,双城市,-1,50,2,1,3,2,-99,-99,4,4,0,5,150000,3,30000,7,50000,2,850,3,22.5,1,3,22.5,1,1,-99,-99,-99,-99,0,5.5,60,2400,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,260.400231,12.76378792,2434.110787,1.789424,4.920916,120.78612,0,299.5102976,0,0,86.800077,4.254595973,811.3702623,0.596474667,1.640305333,40.26204,0,99.83676587,3134.281564,3134.281564,1044.760521
906,4545,黑龙江省,齐齐哈尔市,克山县,-1,59,2,0,4,1,-99,-99,4,3,1,1,4000,2,3700,7,2000,1,-99,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Qiqihaer,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,111.7025,0,0,0,11.1839,0,0,0,0,0,55.85125,0,0,0,5.59195,0,0,0,122.8864,122.8864,61.4432
907,4552,黑龙江省,齐齐哈尔市,克山县,1,38,2,0,4,2,-99,2,4,4,1,3,50000,3,30000,7,16666.66667,3,1375,2,27.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,1,0,0,0,0,0,1,Qiqihaer,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,234.677625,7.404708164,0,0,15.65746,0,0,0,0,0,78.225875,2.468236055,0,0,5.219153333,0,0,0,257.7397932,257.7397932,85.91326439
908,4557,黑龙江省,齐齐哈尔市,克山县,-1,72,3,1,4,1,2,2,4,4,0,3,40000,5,22200,7,8000,2,850,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,1,0,0,0,0,0,Qiqihaer,0,7,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,260.400231,9.572840938,0,1.789424,11.1839,80.52408,0,0,0,0,52.0800462,1.914568188,0,0.3578848,2.23678,16.104816,0,0,363.4704759,363.4704759,72.69409519
909,4558,黑龙江省,齐齐哈尔市,克山县,1,67,2,0,4,1,-99,2,2,2,0,1,4000,2,13200,7,2000,2,-99,1.714,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Qiqihaer,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,167.574225,7.252152226,0,0,6.71034,0,0,0,0,0,83.7871125,3.626076113,0,0,3.35517,0,0,0,181.5367172,181.5367172,90.76835861
910,4565,黑龙江省,哈尔滨市,双城市,-1,75,2,0,4,3,-99,-99,4,4,0,0,1000,1,940,7,1000,2,600,0.231,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,1,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,21.025732,0,0,0,0,0,0,0,0,0,21.025732,0,0,0,21.025732,21.025732,21.025732
911,4566,黑龙江省,七台河市,勃利县,1,36,1,0,5,2,1,5,2,4,2,2,20000,3,25000,7,6666.666667,2,-99,2.5,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,6,40,1200,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Qitaihe,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,82.872699,0,0,1003.738776,0,2.23678,0,0,0,0,27.624233,0,0,334.579592,0,0.745593333,0,0,0,1088.848255,1088.848255,362.9494183
912,4577,黑龙江省,哈尔滨市,道外区,-1,47,3,1,4,2,5,5,3,4,2,7,-99,4,42900,7,2499999.75,5,600,1.116,22.5,0,-99,-99,-99,0,1,2666.667,90,2,0,5.5,105,3600,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8.29575,31.874115,10.06551,18.51177041,3131.632653,0,20.13102,0,0,0,2.0739375,7.96852875,2.5163775,4.627942603,782.9081633,0,5.032755,0,0,0,3220.510818,3220.510818,805.1277046
913,4580,黑龙江省,齐齐哈尔市,克山县,-1,58,1,0,4,1,-99,-99,3,4,1,2,11000,2,35000,7,5500,3,1175,1.176,32.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Qiqihaer,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,110.3770471,0,0,0,31.31492,0,0,0,0,0,55.18852354,0,0,0,15.65746,0,0,0,141.6919671,141.6919671,70.84598354
914,4581,黑龙江省,黑河市,逊克县,-1,62,2,0,4,1,5,-99,4,5,0,7,-99,4,20000,7,2499999.25,4,883.333,2.333,20.625,1,1,22.5,-99,1,-99,-99,-99,-99,0,6,80,2500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Heihe,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,86.9548225,5.943545014,2882.798834,4.47356,1.9683664,304.20208,0,187.2348527,0,0,21.73870563,1.485886254,720.6997085,1.11839,0.4920916,76.05052,0,46.80871318,3473.576061,3473.576061,868.3940152
915,4582,黑龙江省,哈尔滨市,道外区,1,51,2,1,4,2,-99,2,2,3,2,4,60000,4,50000,7,15000,3,850,2,30,1,0.429,90,-99,1,-99,-99,-99,-99,1,4.5,60,2400,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,220.099152,244.8957875,31.90946979,732.0699708,6.337543333,8.8576488,304.20208,0,280.0521301,0,55.024788,61.22394688,7.977367448,183.0174927,1.584385833,2.2144122,76.05052,0,70.01303253,1828.423782,1828.423782,457.1059456
916,4591,黑龙江省,哈尔滨市,双城市,1,36,1,1,4,2,2,-99,4,4,2,2,20000,3,2000,7,6666.666667,2,600,3,71.25,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,940.945824,14.85886253,0,6.337543333,11.1839,40.26204,0,0,0,0,313.648608,4.952954177,0,2.112514444,3.727966667,13.42068,0,0,1013.58817,1013.58817,337.8627233
917,4600,黑龙江省,齐齐哈尔市,克山县,1,55,1,1,4,1,-99,-99,4,4,2,2,20000,3,4500,7,6666.666667,2,-99,0.928,45,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,1,0,Qiqihaer,0,4,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,173.0288408,29.71772507,0,0,2.23678,95.06315,0,0,0,0,57.67628028,9.905908357,0,0,0.745593333,31.68771667,0,0,300.0464959,300.0464959,100.0154986
918,4609,黑龙江省,齐齐哈尔市,克山县,-1,54,2,0,4,6,2,-99,2,4,0,3,30000,2,6250,7,15000,2,850,2,30,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,1,Qiqihaer,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,181.8336975,7.429431267,0,5.338666667,1.342068,0,0,0,0,0,90.91684875,3.714715634,0,2.669333334,0.671034,0,0,0,195.9438634,195.9438634,97.97193172
919,4612,黑龙江省,哈尔滨市,双城市,1,62,3,0,1,1,5,2,5,5,0,2,13000,2,10000,7,6500,3,-99,2.667,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,1,-99,-99,7.5,-99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,4,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,217.6218135,0,0,0,4.5630312,0,0,0,0,0,108.8109068,0,0,0,2.2815156,0,0,0,222.1848447,222.1848447,111.0924224
920,4615,黑龙江省,黑河市,逊克县,-1,24,1,0,5,3,-99,2,2,4,0,3,50000,3,60000,7,16666.66667,4,400,2.275,58.125,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Heihe,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,101.997168,435.72984,12.76378792,0,69.888,46.077668,0,0,0,0,33.999056,145.24328,4.254595973,0,23.296,15.35922267,0,0,0,666.4564639,666.4564639,222.1521546
921,4619,黑龙江省,七台河市,勃利县,-1,30,2,0,4,1,-99,2,4,5,2,3,40000,6,50000,7,6666.666667,2,-99,2.5,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Qitaihe,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,217.6218135,37.02354082,0,25.6256,1.342068,0,0,0,0,0,36.27030225,6.170590137,0,4.270933333,0.223678,0,0,0,281.6130223,281.6130223,46.93550372
922,4628,黑龙江省,黑河市,逊克县,-1,72,2,1,4,2,-99,-99,4,4,0,3,48000,2,15000,7,24000,2,1500,3,37.5,1,-99,-99,-99,1,-99,-99,-99,-99,0,6,80,2600,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Heihe,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,251.63775,14.85886253,2602.915452,22.18140167,1.342068,251.63775,0,268.4136,0,0,125.818875,7.429431265,1301.457726,11.09070084,0.671034,125.818875,0,134.2068,3412.986884,3412.986884,1706.493442
923,4633,黑龙江省,黑河市,逊克县,1,37,2,0,4,1,-99,2,3,4,1,4,100000,3,-99,3,33333.33333,4,-99,1.964,20.625,1,1,52.5,2,1,-99,-99,-99,-99,0,6,80,2800,1,-99,-99,-99,-99,1,0,2,0,0,0,0,0,0,0,0,0,0,0,Heihe,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.29654,0,12.76378792,1749.271137,1.248,2.108964,25.88274,0,93.61742634,0,5.43218,0,4.254595973,583.090379,0.416,0.702988,8.62758,0,31.20580878,1901.188595,1901.188595,633.7295318
924,4634,黑龙江省,哈尔滨市,双城市,-1,30,2,0,4,1,2,2,2,2,2,3,50000,2,15000,0,25000,2,1050,3,30,0,-99,-99,-99,0,-99,-99,-99,-99,1,5.5,25,3000,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Harbin,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,12.76378792,634.9854227,0,0,0,0,0,0,0,0,6.38189396,317.4927114,0,0,0,0,0,647.7492106,647.7492106,323.8746053
925,4637,黑龙江省,齐齐哈尔市,克山县,-1,70,1,1,4,1,5,3,5,5,0,1,10000,1,14000,7,10000,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Qiqihaer,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,92.297205,0,0,0,8.94712,0,0,0,0,0,92.297205,0,0,0,8.94712,0,0,0,101.244325,101.244325,101.244325
926,4641,黑龙江省,哈尔滨市,双城市,1,39,2,0,4,1,-99,5,4,4,2,4,86000,5,50000,7,17200,4,850,1.5,41.25,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,1,0,0,0,0,1,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,384.953296,27.62265045,0,6.337543333,40.1725688,67.1034,0,0,0,0,76.9906592,5.52453009,0,1.267508667,8.03451376,13.42068,0,0,526.1894586,526.1894586,105.2378917
927,4648,黑龙江省,齐齐哈尔市,克山县,-1,54,2,1,4,1,-99,-99,4,5,0,3,28000,2,3740,7,14000,2,-99,3,45,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Qiqihaer,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,22.33662886,0,0,8.052408,0,0,0,0,0,0,11.16831443,0,0,4.026204,0,0,0,30.38903686,30.38903686,15.19451843
928,4650,黑龙江省,齐齐哈尔市,克山县,1,58,2,1,4,1,2,3,4,4,0,5,108000,5,51240,0,21600,2,1050,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,6,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Qiqihaer,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,1441.399417,0,0,0,0,0,0,0,0,0,288.2798834,0,0,0,0,0,1441.399417,1441.399417,288.2798834
929,4653,黑龙江省,齐齐哈尔市,克山县,-1,26,2,1,5,1,-99,3,4,4,0,7,-99,4,-99,3,2499999.75,4,1250,2.008,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Qiqihaer,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,173.4182775,0,0,0,5.368272,0,0,0,0,0,43.35456938,0,0,0,1.342068,0,0,0,178.7865495,178.7865495,44.69663737
930,4661,黑龙江省,哈尔滨市,双城市,-1,74,2,0,4,1,-99,-99,4,3,0,2,12000,2,5900,7,6000,2,600,2,30,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,20.13102,0,0,0,11.1839,0,0,0,0,0,10.06551,0,0,0,5.59195,0,0,0,31.31492,31.31492,15.65746
931,4664,黑龙江省,哈尔滨市,双城市,1,41,3,0,4,1,3,-99,4,4,1,7,-99,5,-99,7,1999999.8,4,1250,1.857,20.625,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Harbin,0,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,96.2334737,19.14568188,0,0,59.498348,0,0,0,0,0,19.24669474,3.829136376,0,0,11.8996696,0,0,0,174.8775036,174.8775036,34.97550072
932,4667,黑龙江省,黑河市,逊克县,-1,52,1,0,4,4,-99,-99,4,4,1,5,120000,5,100000,7,24000,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Heihe,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,22.815156,167.574225,24.65731757,0,1.334666667,16.999528,0,0,0,0,4.5630312,33.514845,4.931463514,0,0.266933333,3.3999056,0,0,0,233.3808932,233.3808932,46.67617865
933,4668,黑龙江省,七台河市,勃利县,1,36,2,0,4,1,-99,5,1,4,1,5,120000,2,-99,7,60000,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Qitaihe,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,100.53225,6.381893959,0,0,4.026204,87.23442,0,0,0,0,50.266125,3.19094698,0,0,2.013102,43.61721,0,0,198.174768,198.174768,99.08738398
934,4674,黑龙江省,哈尔滨市,双城市,1,54,2,0,4,2,5,-99,4,3,1,4,100000,2,-99,7,50000,2,850,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,0,Harbin,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,260.400231,31.90946979,0,2.912473958,1.9683664,0,0,0,0,0,130.2001155,15.9547349,0,1.456236979,0.9841832,0,0,0,297.1905411,297.1905411,148.5952706
935,4681,黑龙江省,黑河市,逊克县,-1,18,3,1,5,1,1,3,3,5,2,5,150000,3,150000,7,50000,6,275,1.964,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,1,2.25,6,6.5,10000,1,2.75,0,6,0,1,1,0,0,1,0,0,0,1,Heihe,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.275142,149.1769067,12.32865878,0,11.1839,40.26204,13.42068,2428.305,0,0,14.091714,49.72563556,4.109552927,0,3.727966667,13.42068,4.47356,809.435,0,2696.952327,268.6473275,898.9841091
936,4682,黑龙江省,哈尔滨市,双城市,-1,60,2,1,4,2,3,2,3,3,0,2,20000,2,6700,7,10000,3,500,1.286,30,0,-99,-99,-99,0,-99,-99,-99,-99,0,4.5,25,1000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,141.0320275,7.977367449,935.1603499,4.47356,6.71034,17.89424,0,0,0,0,70.51601375,3.988683725,467.580175,2.23678,3.35517,8.94712,0,0,1113.247885,1113.247885,556.6239424
937,4684,黑龙江省,哈尔滨市,道外区,1,56,1,1,4,1,3,3,3,4,2,4,70000,2,38000,7,35000,3,400,0.986,45,1,1,22.5,2,1,-99,-99,-99,-99,0,6,40,1390,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,57.373407,535.18556,14.80941633,1297.259475,9.965511111,4.920916,0,0,218.4406615,0,28.6867035,267.59278,7.404708165,648.6297375,4.982755556,2.460458,0,0,109.2203308,2137.954947,2137.954947,1068.977473
938,4686,黑龙江省,哈尔滨市,延寿县,-1,67,3,0,4,1,2,1,1,2,1,3,30000,2,2150,7,15000,1,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,1,4.5,10,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Harbin,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,67.02969,7.252152226,122.0116618,0,0.894712,13.42068,0,0,0,0,33.514845,3.626076113,61.0058309,0,0.447356,6.71034,0,0,210.608896,210.608896,105.304448
939,4687,黑龙江省,七台河市,勃利县,1,49,2,0,4,1,-99,2,4,4,0,2,20000,2,11000,7,10000,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,0,Qitaihe,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,167.55375,0,0,0,5.815628,107.36544,0,0,0,0,83.776875,0,0,0,2.907814,53.68272,0,0,280.734818,280.734818,140.367409
